s_winsize_sum,s_winsize_med,s_winsize_mean,s_winsize_std,d_winsize_mean,d_winsize_sum,d_winsize_med,s_bytes_sum,s_bytes_max,d_winsize_std,s_bytes_std,d_bytes_sum,s_bytes_mean,d_bytes_mean,s_winsize_min,d_winsize_min,d_bytes_std,d_ttl_sum,d_winsize_max,dur,d_bytes_max,s_iat_sum,d_iat_max,s_winsize_max,s_iat_max,d_iat_sum,s_iat_mean,d_load,syn_ack,s_load,d_iat_mean,d_ttl_mean,s_iat_std,d_ttl_max,d_ttl_med,d_ttl_min,tcp_rtt,d_iat_med,s_iat_med,d_bytes_med,d_iat_std,s_ttl_sum,ack_cnt,d_iat_min,d_port,s_port,s_pkt_cnt,d_pkt_cnt,s_bytes_med,ack_dat,psh_cnt,s_iat_min,s_bytes_min,s_ttl_min,s_ttl_max,s_ttl_med,d_bytes_min,s_ttl_mean,syn_cnt,fin_cnt,rst_cnt,d_ttl_std,ece_cnt,cwr_cnt,proto,pkt_depth,neg_f1_score,compute_cost,Timestamp
false,false,false,false,true,false,false,false,true,true,true,true,false,true,false,true,false,true,true,false,true,false,false,true,true,true,false,true,false,false,true,false,false,true,false,true,true,false,false,false,false,false,false,true,true,true,true,false,true,true,false,true,false,true,false,false,true,false,true,false,false,true,true,true,false,3,-0.9149536369815265,424.0,1166397
true,true,true,true,true,false,false,false,false,true,false,false,true,true,true,false,false,true,false,false,true,false,false,false,true,false,true,true,true,true,true,false,true,false,false,false,false,true,false,true,false,true,false,false,true,true,false,false,false,true,false,false,false,true,false,true,true,true,false,false,true,false,true,true,false,5,-0.9388359786542458,748.0,1232552
true,true,true,true,true,false,true,true,true,true,true,false,false,true,true,true,true,false,true,true,true,false,true,false,true,false,false,false,true,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,true,true,false,false,true,false,false,true,true,true,false,true,false,true,false,false,false,false,true,false,1,-0.7985027289542492,137.0,1297247
true,true,true,false,true,false,false,true,true,true,false,false,true,true,false,true,false,false,false,true,false,true,false,true,true,false,false,false,true,true,true,true,false,true,true,false,true,true,false,false,true,false,false,false,true,true,true,false,false,false,false,true,false,true,false,false,true,false,true,false,false,false,false,false,true,1,-0.8734918639447093,118.0,1361490
true,true,true,true,true,false,true,true,true,true,true,false,true,true,false,false,true,false,false,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,false,true,true,true,true,false,true,true,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,-0.8184482311811985,119.0,1425863
true,true,true,true,false,false,false,true,true,true,true,true,true,true,true,true,true,false,false,true,true,false,true,true,false,true,true,true,true,true,false,true,false,true,false,false,false,false,true,true,true,false,false,false,true,true,true,true,true,false,false,true,true,false,false,true,false,false,false,false,true,true,false,false,false,1,-0.8734918639447093,189.0,1491296
true,true,true,true,true,false,false,true,true,true,true,true,false,true,true,true,false,false,true,true,true,true,true,true,false,false,false,true,true,false,true,true,false,true,true,false,true,false,true,false,false,true,false,false,false,true,true,false,false,true,true,true,false,true,false,false,false,true,false,false,false,false,false,false,false,1,-0.7951443329642743,134.0,1557127
true,true,true,true,true,true,true,true,true,true,true,false,false,true,false,true,false,true,false,false,true,true,false,true,false,false,true,true,true,true,false,true,true,true,true,false,false,false,false,true,true,false,true,false,false,false,true,true,true,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,25,-0.8988873234423236,3851.0,1624198
true,true,true,false,true,false,false,true,true,true,false,false,true,true,false,true,true,true,true,false,true,true,false,false,false,false,false,true,true,true,false,true,true,false,true,false,false,true,false,true,true,false,false,true,true,true,false,false,false,true,false,true,false,false,true,false,true,true,false,false,false,true,true,false,false,1,-0.8734918639447093,92.0,1689212
false,false,true,false,true,false,true,true,false,true,true,false,true,true,false,true,false,false,true,true,true,false,false,false,true,true,true,false,false,false,true,true,true,false,false,true,true,true,true,false,true,true,false,true,true,true,false,true,true,true,false,true,true,false,false,true,false,true,true,false,false,false,false,false,false,1,-0.8734918639447093,130.0,1754036
true,false,true,true,true,true,true,true,true,true,false,false,true,false,true,false,false,true,false,true,true,false,false,false,true,true,true,false,false,false,true,false,true,false,false,false,false,true,true,false,true,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,true,true,false,1,-0.8734918639447093,122.0,1819434
false,true,true,true,false,true,true,false,true,false,false,true,true,false,true,false,true,false,false,false,true,false,false,true,true,true,true,true,false,true,true,false,true,true,true,false,false,false,false,true,false,false,true,false,true,true,true,true,true,true,false,false,false,true,true,true,true,true,false,false,true,true,true,true,false,20,-0.9661568438428223,3183.0,1886980
false,false,true,true,true,true,false,true,false,false,true,false,false,false,true,false,false,true,false,false,false,false,false,true,false,true,true,true,true,false,true,false,false,true,false,false,true,true,false,true,false,true,false,true,true,true,false,true,false,false,false,true,true,false,true,false,true,false,true,false,false,false,true,false,false,1,-0.8734918639447093,129.0,1952535
true,true,true,true,true,false,false,true,false,false,true,false,true,true,true,true,true,false,true,false,true,true,false,false,false,false,true,false,true,true,true,true,true,false,false,true,false,false,false,false,true,false,false,false,false,false,true,true,false,true,true,true,true,false,true,false,false,false,true,false,false,false,false,true,true,1,-0.5557775018082439,146.0,2016362
true,true,true,true,true,true,true,false,false,true,true,false,true,false,true,false,false,true,true,true,true,false,false,false,true,false,true,false,true,false,true,true,true,true,true,false,true,false,true,true,false,false,false,false,false,true,false,true,false,false,false,false,true,true,false,false,true,false,true,false,false,false,false,false,false,15,-0.9438430341403053,2059.0,2084534
true,true,true,true,true,false,true,true,false,true,true,false,true,true,true,false,true,false,true,true,true,false,true,false,true,false,true,true,true,false,true,true,true,false,false,false,true,true,false,false,true,true,false,true,true,false,true,true,true,true,true,true,true,false,false,false,false,false,false,true,false,true,false,false,false,4,-0.9262616891868561,680.0,2151330
true,true,true,true,true,true,false,false,false,false,false,false,true,true,true,false,false,false,false,false,true,true,false,false,true,false,true,true,true,true,true,true,true,false,false,false,false,false,false,true,false,true,false,false,true,true,false,false,false,true,false,true,false,true,false,true,true,true,false,false,true,false,true,true,false,5,-0.9351290633786127,658.0,2217594
