s_winsize_sum,s_winsize_med,s_winsize_mean,s_winsize_std,d_winsize_mean,d_winsize_sum,d_winsize_med,s_bytes_sum,s_bytes_max,d_winsize_std,s_bytes_std,d_bytes_sum,s_bytes_mean,d_bytes_mean,s_winsize_min,d_winsize_min,d_bytes_std,d_ttl_sum,d_winsize_max,dur,d_bytes_max,s_iat_sum,d_iat_max,s_winsize_max,s_iat_max,d_iat_sum,s_iat_mean,d_load,syn_ack,s_load,d_iat_mean,d_ttl_mean,s_iat_std,d_ttl_max,d_ttl_med,d_ttl_min,tcp_rtt,d_iat_med,s_iat_med,d_bytes_med,d_iat_std,s_ttl_sum,ack_cnt,d_iat_min,d_port,s_port,s_pkt_cnt,d_pkt_cnt,s_bytes_med,ack_dat,psh_cnt,s_iat_min,s_bytes_min,s_ttl_min,s_ttl_max,s_ttl_med,d_bytes_min,s_ttl_mean,syn_cnt,fin_cnt,rst_cnt,d_ttl_std,ece_cnt,cwr_cnt,proto,pkt_depth,neg_f1_score,compute_cost,Timestamp
false,true,true,true,true,false,true,true,false,false,false,true,true,true,false,false,false,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,false,true,false,true,true,false,false,true,false,false,true,false,false,false,false,true,true,true,false,false,false,false,true,false,true,true,true,true,false,33,-0.922328610857538,4691.0,1182733
true,false,false,true,true,true,false,true,true,true,false,true,false,false,false,false,false,true,true,false,false,false,true,false,true,true,false,true,false,false,false,false,false,false,true,false,false,true,true,true,true,false,true,true,true,false,true,false,false,true,true,false,true,true,false,true,true,true,true,true,true,false,false,false,false,5,-0.9094238124662001,811.0,1249296
false,true,false,true,true,false,true,false,true,true,false,false,false,false,false,false,true,false,true,false,true,false,false,false,false,true,false,true,false,true,true,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,true,false,false,false,false,false,false,false,false,4,-0.9142687126607594,496.0,1316272
false,false,true,true,false,false,false,true,true,false,true,true,true,false,false,false,false,true,true,false,true,true,true,true,false,true,true,true,true,true,false,true,false,false,true,true,true,true,false,false,true,true,false,false,true,false,true,false,true,true,true,true,false,true,true,true,true,true,false,false,false,false,true,false,true,48,-0.9047133916752881,5835.0,1381066
true,true,false,false,true,true,false,false,true,false,true,true,false,true,false,false,true,true,true,false,false,false,true,true,false,false,false,false,false,true,true,false,false,true,false,false,false,false,true,false,false,true,false,true,true,false,true,false,false,true,true,true,true,true,true,true,true,false,true,true,true,true,false,true,false,6,-0.9202985772433855,810.0,1448402
false,false,true,true,false,false,false,true,true,false,false,false,true,false,false,false,false,true,true,true,false,false,false,true,false,false,false,true,true,true,true,false,true,true,true,true,false,true,true,true,false,false,true,false,true,true,true,false,true,true,false,false,false,true,false,true,false,false,true,false,false,false,true,true,true,2,-0.8803116193815262,382.0,1514162
false,true,false,true,false,true,true,true,true,false,true,true,true,false,true,false,false,true,true,true,false,true,true,true,false,false,false,true,true,true,true,false,false,true,true,false,true,true,true,false,true,true,false,true,false,true,false,false,false,true,false,false,true,true,true,false,true,false,false,true,true,false,true,false,true,4,-0.9226252979038361,620.0,1581215
true,true,true,false,true,false,true,true,true,false,true,false,false,true,true,false,false,true,true,false,true,false,false,false,false,false,false,false,false,true,true,true,true,false,true,false,true,true,true,true,false,true,false,true,true,false,false,true,false,false,false,false,true,true,true,false,false,false,true,true,false,false,true,false,false,30,-0.9076327404036127,4783.0,1645591
false,true,true,false,false,true,false,false,true,false,true,false,true,false,true,true,true,false,false,false,false,false,true,true,true,true,false,true,true,false,true,true,true,false,false,true,true,true,false,true,true,true,false,false,true,true,false,false,true,true,false,false,true,true,false,true,false,false,false,true,false,false,true,true,true,21,-0.9337233400404156,3201.0,1714962
false,false,false,true,true,false,true,true,false,false,true,true,true,true,false,true,true,true,false,false,false,true,false,false,true,true,false,true,false,false,false,false,false,false,true,true,true,true,true,false,false,false,false,false,true,true,false,true,false,true,false,false,true,true,true,true,false,true,false,false,true,true,true,false,true,26,-0.8884894725755191,4087.0,1779436
true,true,false,true,false,false,true,false,false,true,true,false,false,false,true,false,false,false,true,true,false,false,true,false,false,false,true,true,true,true,true,true,false,true,true,true,false,true,false,false,false,true,false,false,false,true,true,true,true,true,false,false,false,false,true,false,true,false,false,true,true,true,true,false,true,21,-0.9191233676351729,2991.0,1848390
true,false,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,false,true,false,true,true,true,true,true,false,true,false,true,false,false,false,true,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,5,-0.9053734536065371,723.0,1916453
true,true,true,true,true,false,true,true,true,true,false,true,true,true,false,true,true,false,true,true,true,false,false,true,true,false,true,true,true,true,false,true,true,false,false,true,true,true,true,false,false,true,true,false,true,true,false,true,true,false,false,false,true,false,false,false,true,true,true,false,true,false,true,false,false,4,-0.9416728747711856,640.0,1984342
false,false,true,true,false,false,false,true,true,false,false,false,true,false,false,false,false,false,true,true,false,true,false,true,true,false,true,false,true,true,true,false,true,true,false,true,false,true,true,true,false,false,true,false,true,true,true,false,true,false,false,false,false,true,false,true,false,false,true,false,false,false,true,true,true,4,-0.9450490142174537,604.0,2051066
true,false,true,true,true,false,true,false,true,true,false,true,false,true,true,true,true,true,true,true,false,true,false,true,true,true,true,true,true,false,true,true,true,true,false,true,false,false,false,true,true,false,true,true,true,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,true,false,true,11,-0.9452728688595393,1513.0,2120226
true,false,true,false,false,true,true,true,false,true,true,true,false,true,false,true,true,false,true,false,false,true,false,true,true,true,true,false,true,true,false,true,false,true,false,true,true,true,false,true,true,false,true,false,false,true,true,true,true,true,false,false,true,true,false,true,false,true,false,false,false,true,true,false,false,18,-0.8973996624409316,2567.0,2188659
false,false,false,false,false,true,true,false,false,true,false,false,true,true,false,false,false,false,false,true,false,false,false,true,false,false,false,true,false,false,true,false,false,false,false,false,true,true,false,false,true,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,true,1,-0.8184482311811985,112.0,2253156
true,true,true,false,false,true,false,true,false,false,true,false,true,false,true,false,false,true,true,true,false,false,true,false,false,true,false,false,false,false,false,true,false,true,false,false,true,false,true,true,true,true,false,true,true,false,false,false,true,false,false,true,true,true,true,false,true,false,false,false,false,false,false,true,true,1,-0.8250605616479761,174.0,2319337
false,true,true,false,false,true,false,true,false,false,true,false,false,false,false,false,false,false,false,true,true,false,true,false,true,true,true,false,false,true,false,true,true,false,false,true,false,true,true,true,true,true,false,false,true,true,false,false,true,false,false,true,false,true,false,false,false,false,false,false,true,true,false,true,false,4,-0.9583507880836881,619.0,2386360
true,false,true,false,true,true,false,true,false,false,true,false,false,false,false,true,false,true,false,true,true,false,false,true,true,false,true,false,false,true,true,false,true,true,false,true,true,true,true,false,true,false,false,true,true,true,false,false,false,false,false,true,true,true,false,false,false,false,false,true,true,false,false,false,false,15,-0.9628798394895682,1555.0,2454607
true,true,true,true,true,true,true,false,false,true,true,false,true,false,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,false,true,true,true,false,false,false,false,false,false,false,true,true,false,false,false,false,true,false,false,false,false,true,false,true,false,true,true,false,false,false,true,false,false,false,false,1,-0.5557775018082439,148.0,2519446
true,false,false,true,true,true,false,true,true,false,false,false,false,true,true,false,false,false,true,true,true,true,true,false,true,true,false,true,true,false,true,true,true,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,true,false,false,true,true,true,true,false,true,false,false,true,true,false,false,1,-0.8250605616479761,141.0,2585027
true,true,true,true,false,true,false,false,false,false,true,false,true,true,true,false,false,false,false,true,true,false,true,true,false,false,true,false,false,true,true,false,false,false,false,false,true,true,true,true,true,true,true,true,true,true,false,true,false,false,true,true,false,false,false,true,false,true,true,false,false,true,false,true,false,15,-0.9593374718348484,2529.0,2656635
true,false,true,true,true,true,false,true,false,false,true,false,true,true,false,false,false,false,false,true,false,false,true,false,true,false,true,false,false,false,true,true,true,false,false,false,true,false,true,false,true,true,false,true,false,false,true,false,false,false,false,false,true,false,true,true,false,true,false,false,true,true,true,false,true,1,-0.5557775018082439,164.0,2721892
false,true,true,true,false,true,false,false,true,true,true,false,true,true,false,true,false,true,false,true,true,false,true,true,true,true,true,false,false,false,true,false,true,false,false,false,false,true,true,false,true,true,false,true,true,false,true,false,true,true,true,true,true,true,true,false,true,true,false,true,true,false,true,false,true,2,-0.8658781437383299,337.0,2787478
false,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,false,true,true,false,true,true,false,false,false,true,true,false,true,true,true,true,true,false,false,true,true,false,false,true,true,false,false,true,false,false,true,false,false,false,false,false,false,true,false,false,false,false,1,-0.5557775018082439,132.0,2853482
false,true,true,false,true,true,false,false,false,false,true,false,true,false,false,false,false,false,true,true,false,false,true,false,true,true,false,true,true,true,false,false,false,true,true,false,false,false,false,true,true,false,true,false,true,true,false,false,true,false,true,true,true,true,true,false,false,false,true,true,true,true,false,true,false,1,-0.8734918639447093,129.0,2919138
false,false,true,false,true,false,false,false,false,true,false,false,true,false,true,false,false,true,false,true,false,true,true,true,false,true,false,true,false,true,false,true,false,false,true,false,false,false,false,true,true,false,false,true,false,true,false,false,false,false,false,true,false,false,false,true,true,false,false,true,true,false,false,true,false,1,-0.7985027289542492,126.0,2984540
