s_winsize_sum,s_winsize_med,s_winsize_mean,s_winsize_std,d_winsize_mean,d_winsize_sum,d_winsize_med,s_bytes_sum,s_bytes_max,d_winsize_std,s_bytes_std,d_bytes_sum,s_bytes_mean,d_bytes_mean,s_winsize_min,d_winsize_min,d_bytes_std,d_ttl_sum,d_winsize_max,dur,d_bytes_max,s_iat_sum,d_iat_max,s_winsize_max,s_iat_max,d_iat_sum,s_iat_mean,d_load,syn_ack,s_load,d_iat_mean,d_ttl_mean,s_iat_std,d_ttl_max,d_ttl_med,d_ttl_min,tcp_rtt,d_iat_med,s_iat_med,d_bytes_med,d_iat_std,s_ttl_sum,ack_cnt,d_iat_min,d_port,s_port,s_pkt_cnt,d_pkt_cnt,s_bytes_med,ack_dat,psh_cnt,s_iat_min,s_bytes_min,s_ttl_min,s_ttl_max,s_ttl_med,d_bytes_min,s_ttl_mean,syn_cnt,fin_cnt,rst_cnt,d_ttl_std,ece_cnt,cwr_cnt,proto,pkt_depth,neg_f1_score,compute_cost,Timestamp,source_experiment
false,false,false,false,false,true,false,true,false,true,true,true,false,true,false,false,true,false,true,true,false,true,true,true,false,false,false,false,true,false,true,false,true,false,true,true,false,true,false,true,false,false,true,true,false,false,true,false,true,true,true,true,true,false,false,true,true,true,false,true,false,true,false,true,true,20.0,0.907359157470807,-3301.0,false,
false,true,true,true,false,true,true,true,false,true,true,true,true,false,false,true,true,true,true,false,true,true,false,false,true,false,true,false,false,false,false,true,false,false,true,true,true,false,true,false,true,false,false,false,false,true,false,true,true,true,false,false,true,true,true,true,false,true,false,true,true,true,false,true,true,10.0,0.945446496147536,-1759.0,false,
true,false,false,false,true,false,false,false,true,false,false,false,false,true,true,false,false,false,false,true,false,false,true,true,false,true,false,true,true,true,true,false,true,true,false,false,false,true,false,true,false,true,true,true,true,false,true,false,false,false,true,true,false,false,false,false,true,false,true,false,false,false,true,false,false,31.0,0.879855049397035,-3441.0,false,
true,true,false,false,true,false,true,true,false,true,true,false,true,true,true,false,false,false,true,false,true,false,false,true,false,false,true,false,false,true,false,true,true,false,true,true,false,true,true,true,false,false,false,true,false,true,true,true,false,false,false,true,false,true,false,false,true,false,false,true,true,false,false,false,false,18.0,0.8937824888595695,-2877.0,false,
false,false,true,true,false,true,false,false,true,false,false,true,false,false,false,true,true,true,false,true,false,true,true,false,true,true,false,true,true,false,true,false,false,true,false,false,true,false,false,false,true,true,true,false,true,false,false,false,true,true,true,false,true,false,true,true,false,true,true,false,false,true,true,true,true,45.0,0.9137838247585224,-5375.0,false,
false,true,false,false,false,true,true,false,true,false,false,true,true,true,false,false,true,false,false,false,true,true,false,true,false,true,true,true,false,false,false,true,true,true,false,false,false,true,true,true,false,true,false,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true,true,false,true,true,true,true,true,34.0,0.9378350677506295,-5627.0,false,
true,false,true,true,true,false,false,true,false,true,true,false,false,false,true,true,false,true,true,true,false,false,true,false,true,false,false,false,true,true,true,false,false,false,true,true,true,false,false,false,true,false,true,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,true,false,false,false,false,false,6.0,0.9108955947777956,-708.0,false,
true,true,false,true,false,false,true,true,false,false,true,false,false,true,false,false,true,false,true,false,true,true,false,true,true,true,false,true,true,false,false,false,false,false,true,false,true,true,true,true,false,true,true,false,true,true,false,true,false,false,true,false,false,false,false,false,false,true,true,false,false,false,true,true,true,27.0,0.94536992835139,-4203.0,false,
false,false,true,false,true,true,false,false,true,true,false,true,true,false,true,true,false,true,false,true,false,false,true,false,false,false,true,false,false,true,true,true,true,true,false,true,false,false,false,false,true,false,false,true,false,false,true,false,true,true,false,true,true,true,true,true,true,false,false,true,true,true,false,false,false,12.0,0.9118654578398778,-1588.0,false,
false,true,false,true,true,true,true,false,true,true,false,true,false,true,true,false,false,false,false,false,true,false,false,true,true,false,false,false,true,true,false,false,false,true,false,true,true,true,true,true,false,false,true,false,false,true,false,true,true,true,true,false,true,false,false,true,false,false,false,true,false,true,false,false,false,25.0,0.958920947889853,-4323.0,false,
true,false,true,false,false,false,false,true,false,false,true,false,true,false,false,true,true,true,true,true,false,true,true,false,false,true,true,true,false,false,true,true,true,false,true,false,false,false,false,false,true,true,false,true,true,false,true,false,false,false,false,true,false,true,true,false,true,true,true,false,true,false,true,true,true,40.0,0.927861735801503,-4295.0,false,
true,true,true,false,false,false,true,false,true,true,false,false,false,false,false,true,true,true,false,false,true,true,false,false,false,false,false,false,true,false,false,false,true,true,false,true,false,false,true,false,true,false,true,true,false,true,true,true,false,false,true,true,false,false,true,false,true,true,false,true,false,false,false,true,true,1.0,0.7985027289542492,-120.0,false,
false,false,false,true,true,true,false,true,false,false,true,true,true,true,true,false,false,false,true,true,false,false,true,true,true,true,true,true,false,true,true,true,false,false,true,false,true,true,false,true,false,true,false,false,true,false,false,false,true,true,false,false,true,true,false,true,false,false,true,false,true,true,true,false,false,35.0,0.9076241956035002,-4655.0,false,
false,true,true,false,true,true,true,true,false,false,true,true,false,false,true,true,false,true,true,false,true,false,false,false,false,true,false,true,true,true,false,false,true,false,true,false,false,false,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,false,false,true,true,false,false,49.0,0.8735757641172548,-6867.0,false,
true,false,false,true,false,false,false,false,true,true,false,false,true,true,false,false,true,false,false,true,false,true,true,true,true,false,true,false,false,false,true,true,false,true,false,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,true,true,false,false,true,true,16.0,0.9215992487593236,-1854.0,false,
true,true,false,true,true,false,true,false,false,false,false,true,false,false,false,true,true,false,true,true,false,false,true,false,false,true,true,false,false,false,true,false,true,false,true,false,false,true,true,true,true,false,false,false,false,true,false,true,false,true,false,true,true,true,false,true,false,true,false,false,true,false,false,false,false,19.0,0.9425644267527449,-3013.0,false,
false,false,true,false,false,true,false,true,true,true,true,false,true,true,true,false,false,true,false,false,true,true,false,true,true,false,false,true,true,true,false,true,false,true,false,true,true,false,false,false,false,true,true,true,true,false,true,false,true,false,true,false,false,false,true,false,true,false,true,true,false,true,true,true,true,47.0,0.9163579082457123,-4135.0,false,
false,true,false,true,false,true,true,true,true,true,true,false,false,false,true,true,false,false,false,true,false,true,true,false,false,false,true,true,false,true,true,false,true,true,false,true,false,true,true,true,true,true,false,false,true,true,false,true,true,false,false,true,false,true,false,false,false,false,true,true,true,true,true,true,true,32.0,0.9161397387669865,-5071.0,false,
true,false,true,false,true,false,false,false,false,false,false,true,true,true,false,false,true,true,true,false,true,false,false,true,true,true,false,false,true,false,false,true,false,false,true,false,true,false,false,false,false,false,true,true,false,false,true,false,false,true,true,false,true,false,true,true,true,true,false,false,false,false,false,false,false,5.0,0.9389403255199803,-560.0,false,
true,true,true,false,true,false,true,true,true,true,true,true,false,true,false,false,true,true,false,true,false,false,true,true,true,false,true,true,false,false,true,false,false,true,false,true,true,false,true,false,false,true,false,true,true,true,true,true,false,true,false,false,true,true,true,true,true,true,true,true,true,false,true,false,false,42.0,0.9293942074520415,-5323.0,false,
false,false,false,true,false,true,false,false,false,false,false,false,true,false,true,true,false,false,true,false,true,true,false,false,false,true,false,false,true,true,false,true,true,false,true,false,false,true,false,true,true,false,true,false,false,false,false,false,true,false,true,true,false,false,false,false,false,false,false,false,false,true,false,true,true,21.0,0.9234208251666125,-2995.0,false,
false,true,true,false,false,true,true,false,false,false,false,false,false,true,true,false,false,true,true,true,false,true,true,true,true,true,true,false,false,true,true,false,false,false,true,false,true,false,true,false,false,false,false,true,false,true,true,true,true,false,false,false,false,true,true,false,true,false,false,false,true,true,false,true,true,8.0,0.8839756427549236,-1034.0,false,
