s_winsize_sum,s_winsize_med,s_winsize_mean,s_winsize_std,d_winsize_mean,d_winsize_sum,d_winsize_med,s_bytes_sum,s_bytes_max,d_winsize_std,s_bytes_std,d_bytes_sum,s_bytes_mean,d_bytes_mean,s_winsize_min,d_winsize_min,d_bytes_std,d_ttl_sum,d_winsize_max,dur,d_bytes_max,s_iat_sum,d_iat_max,s_winsize_max,s_iat_max,d_iat_sum,s_iat_mean,d_load,syn_ack,s_load,d_iat_mean,d_ttl_mean,s_iat_std,d_ttl_max,d_ttl_med,d_ttl_min,tcp_rtt,d_iat_med,s_iat_med,d_bytes_med,d_iat_std,s_ttl_sum,ack_cnt,d_iat_min,d_port,s_port,s_pkt_cnt,d_pkt_cnt,s_bytes_med,ack_dat,psh_cnt,s_iat_min,s_bytes_min,s_ttl_min,s_ttl_max,s_ttl_med,d_bytes_min,s_ttl_mean,syn_cnt,fin_cnt,rst_cnt,d_ttl_std,ece_cnt,cwr_cnt,proto,pkt_depth,neg_f1_score,compute_cost,Timestamp,source_experiment
False,True,True,False,True,False,True,True,False,True,False,False,False,True,True,False,False,False,True,False,True,True,True,True,False,True,False,True,False,False,True,True,True,True,False,True,False,True,True,False,True,False,False,True,False,True,False,False,True,True,True,False,True,True,True,False,True,False,False,False,False,True,False,False,False,8.0,-0.9206224316176161,1449.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-22-02-50-31
True,False,False,True,False,True,False,False,True,False,True,True,True,False,False,True,True,True,False,True,False,False,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,True,True,False,True,True,True,25.0,-0.9092570088144762,3819.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-22-02-50-31
True,True,True,False,False,True,True,False,True,False,True,True,False,True,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,True,True,True,False,True,False,False,True,True,False,True,True,False,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,False,False,True,True,True,41.0,-0.9339264439826401,7363.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-22-02-50-31
False,False,False,True,True,False,False,True,False,True,False,False,True,False,True,True,False,True,True,True,False,True,False,False,True,True,True,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,True,True,True,True,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,23.0,-0.8942835136960765,3621.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-22-02-50-31
False,True,False,True,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,True,True,True,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False,True,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True,False,False,False,False,True,True,False,True,True,False,False,32.0,-0.9135102541644994,5107.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-22-02-50-31
True,False,True,False,False,True,False,True,False,True,False,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,True,True,True,True,False,False,True,True,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,True,True,False,False,True,False,False,True,True,2.0,-0.8958652481338926,509.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-22-02-50-31
True,True,False,True,False,True,True,True,False,True,False,True,False,False,False,True,True,True,True,False,True,False,True,False,True,True,False,True,False,True,True,True,False,True,False,True,True,False,True,True,False,False,False,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,True,True,17.0,-0.9059510963898567,3317.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-22-02-50-31
False,False,True,False,True,False,False,False,True,False,True,False,True,True,True,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,False,False,True,False,True,False,True,False,True,True,True,True,True,False,False,47.0,-0.8594557105151058,7015.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-22-02-50-31
False,True,False,False,False,False,True,False,True,True,True,False,True,False,False,True,True,True,False,False,True,False,True,False,False,True,True,True,True,True,True,False,True,False,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,True,False,False,True,False,False,False,True,True,False,False,True,True,False,True,True,21.0,-0.9526921962548088,4123.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-22-02-50-31
True,False,True,True,True,True,False,True,False,False,False,True,False,True,True,False,False,False,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,True,True,False,False,True,True,False,True,True,True,False,False,True,True,False,False,True,False,False,37.0,-0.9297386294796842,3871.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-22-02-50-31
True,False,False,False,True,True,True,False,True,True,False,True,True,True,False,False,True,True,True,True,False,False,False,False,True,True,False,False,True,True,False,True,True,True,False,True,True,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,True,True,True,False,True,False,False,True,True,True,True,False,3.0,-0.9169476769881661,778.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-22-02-50-31
True,False,True,False,False,False,False,True,False,True,False,True,True,True,False,False,True,True,True,False,False,False,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,True,True,False,2.0,-0.890749225645341,501.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-22-02-50-31
True,False,True,False,False,False,False,True,False,True,True,True,True,True,False,False,True,True,True,True,False,True,False,True,True,True,False,True,True,True,False,False,True,True,True,False,True,True,False,False,False,False,True,False,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,2.0,-0.9394038968091355,594.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-22-02-50-31
False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,True,True,False,True,False,False,True,False,True,True,False,True,True,False,True,False,False,True,True,True,True,True,True,3.0,-0.9158156292424602,768.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-22-02-50-31
True,False,True,False,True,True,False,True,False,False,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,True,True,True,True,False,True,False,True,False,False,True,False,True,False,False,False,True,True,True,True,True,False,False,False,True,True,False,False,False,False,2.0,-0.8945891897557173,531.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-22-02-50-31
True,True,True,True,False,False,True,True,False,True,True,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,False,True,False,False,False,True,True,False,True,True,True,False,False,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,True,False,True,False,2.0,-0.84712730418411,641.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-22-02-50-31
True,False,True,False,False,False,False,True,False,True,False,True,True,True,False,False,True,True,True,True,False,False,False,True,False,False,False,True,True,False,True,True,True,True,True,True,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,3.0,-0.9305947511771508,687.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-22-02-50-31
True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,True,True,False,True,True,False,False,False,False,True,False,False,True,True,True,True,False,False,False,True,True,False,True,False,False,False,True,True,False,False,True,True,True,False,False,False,True,True,False,False,False,True,True,False,False,True,True,2.0,-0.9324943132554967,606.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-22-02-50-31
True,False,False,True,True,False,False,False,True,True,True,False,False,True,True,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,True,False,False,True,False,False,True,True,True,False,False,True,True,False,False,3.0,-0.9502284327277243,839.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-22-02-50-31
True,False,True,True,False,True,True,False,True,False,False,False,True,True,False,True,True,True,True,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,False,True,False,False,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,False,False,True,False,True,False,True,True,2.0,-0.9279305660482455,646.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-22-02-50-31
True,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,True,False,False,True,True,True,False,True,True,False,True,False,False,True,True,False,True,False,True,True,False,True,True,True,True,False,True,True,False,True,False,True,True,False,True,True,1.0,-0.8846566588218829,409.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-22-02-50-31
False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,True,True,True,False,True,False,True,True,False,True,False,False,False,False,False,False,True,True,True,False,True,False,False,False,True,True,True,True,False,False,True,True,True,False,True,False,False,True,True,True,True,False,False,False,True,True,1.0,-0.8886486537544938,316.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-22-02-50-31
False,False,True,False,False,False,True,True,True,True,False,False,False,False,True,True,True,True,True,False,False,False,True,True,False,False,True,False,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,True,False,True,False,True,True,0.0,-0.7985027289542492,103.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-22-02-50-31
True,False,False,False,False,True,True,False,True,True,False,True,False,True,False,False,True,True,True,False,True,False,True,True,False,False,True,False,True,False,True,True,True,False,False,False,False,True,True,False,True,False,False,True,True,True,False,False,False,False,True,True,True,False,True,False,True,False,False,False,False,False,False,True,False,0.0,-0.8734918639447093,102.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-22-02-50-31
False,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,True,True,False,False,True,False,True,False,False,False,True,False,False,True,True,True,True,False,True,True,True,False,False,True,True,True,True,True,False,False,0.0,-0.7985027289542492,192.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-22-02-50-31
True,True,False,True,False,False,True,True,True,False,True,False,True,True,False,False,False,False,True,False,True,True,False,False,False,True,True,True,False,True,False,True,True,True,False,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,False,False,True,True,True,True,True,True,True,False,True,True,True,True,True,0.0,-0.8250605616479761,215.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-22-02-50-31
