s_winsize_sum,s_winsize_med,s_winsize_mean,s_winsize_std,d_winsize_mean,d_winsize_sum,d_winsize_med,s_bytes_sum,s_bytes_max,d_winsize_std,s_bytes_std,d_bytes_sum,s_bytes_mean,d_bytes_mean,s_winsize_min,d_winsize_min,d_bytes_std,d_ttl_sum,d_winsize_max,dur,d_bytes_max,s_iat_sum,d_iat_max,s_winsize_max,s_iat_max,d_iat_sum,s_iat_mean,d_load,syn_ack,s_load,d_iat_mean,d_ttl_mean,s_iat_std,d_ttl_max,d_ttl_med,d_ttl_min,tcp_rtt,d_iat_med,s_iat_med,d_bytes_med,d_iat_std,s_ttl_sum,ack_cnt,d_iat_min,d_port,s_port,s_pkt_cnt,d_pkt_cnt,s_bytes_med,ack_dat,psh_cnt,s_iat_min,s_bytes_min,s_ttl_min,s_ttl_max,s_ttl_med,d_bytes_min,s_ttl_mean,syn_cnt,fin_cnt,rst_cnt,d_ttl_std,ece_cnt,cwr_cnt,proto,pkt_depth,neg_f1_score,compute_cost,Timestamp,timestamp
True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,True,False,False,True,False,True,True,True,True,True,True,False,False,True,False,True,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1,-0.8250605616479761,139.0,5651555.0,27
True,True,True,False,True,True,False,False,False,False,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,False,True,False,True,False,False,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,-0.7951443329642743,119.0,5717816.0,27
True,True,True,False,True,False,True,False,True,False,False,True,False,False,False,True,True,True,True,True,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,True,True,False,True,False,True,False,True,True,True,False,False,False,False,False,True,False,1,-0.8250605616479761,123.0,5782894.0,27
False,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,1,-0.8734918639447093,160.0,5847727.0,28
False,True,True,False,False,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,True,False,True,True,False,True,True,1,-0.8734918639447093,169.0,5912792.0,28
False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,True,True,False,True,True,False,False,True,False,True,True,False,False,True,True,False,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,True,True,True,False,True,False,True,True,True,True,False,False,False,False,False,True,True,False,False,4,-0.9360567825354776,683.0,5979610.0,28
False,False,True,False,False,False,True,True,True,False,False,True,True,False,True,True,False,True,True,True,True,True,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,True,True,False,False,False,True,False,True,True,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,1,-0.8250605616479761,123.0,6044411.0,28
True,False,True,True,True,False,True,True,False,True,False,False,True,False,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,True,False,False,True,True,False,False,True,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1,-0.8250605616479761,137.0,6109045.0,28
True,True,True,False,True,True,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,False,False,True,True,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,1,-0.8734918639447093,123.0,6173374.0,29
True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,True,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,False,1,-0.8734918639447093,170.0,6237724.0,29
True,True,True,False,False,False,False,False,True,False,True,False,True,True,False,True,True,True,True,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False,False,True,True,True,False,False,True,True,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1,-0.5557775018082439,124.0,6302373.0,29
False,True,False,True,True,False,False,False,False,True,True,False,True,True,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,True,True,False,False,4,-0.9467692593997348,742.0,6368353.0,29
False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False,True,False,False,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,False,True,False,False,True,True,False,True,False,True,False,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,1,-0.8250605616479761,110.0,6433314.0,30
False,True,True,True,False,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,False,True,True,False,True,False,False,True,True,True,True,True,False,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,18,-0.908899894392633,2849.0,6501856.0,30
True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,True,True,False,False,True,False,True,True,False,False,True,False,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,False,False,1,-0.8734918639447093,193.0,6567173.0,30
False,True,False,True,True,False,False,True,True,True,False,False,True,False,True,False,True,True,True,False,True,False,True,True,False,False,False,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,True,True,False,True,False,True,False,False,False,True,True,True,False,True,False,True,True,False,False,7,-0.9759178807318628,958.0,6633974.0,30
true,true,true,false,true,false,true,false,false,false,true,true,false,true,true,false,false,false,false,false,true,true,true,false,false,true,true,true,false,true,true,true,false,true,true,false,true,false,true,true,true,true,false,true,true,false,false,true,false,false,true,true,true,false,false,false,false,false,false,false,false,true,false,false,true,1,-0.8184482311811985,155.0,,88659
false,true,true,true,true,true,false,true,true,true,false,false,true,false,true,false,true,true,true,true,true,false,false,true,false,false,false,true,true,true,false,true,false,true,false,true,false,false,false,false,false,false,false,true,false,true,true,true,false,true,false,true,false,false,false,true,true,true,false,true,false,true,true,false,false,7,-0.9338755274164974,842.0,,161475
true,true,true,false,false,true,true,true,false,false,true,true,true,false,false,false,true,false,false,false,true,true,true,false,false,true,true,true,true,true,false,true,false,true,false,false,true,false,true,true,true,true,true,false,true,true,false,false,false,true,false,true,false,false,true,false,true,false,false,false,false,true,false,false,true,1,-0.8734918639447093,128.99999999999997,,230532
false,true,true,true,true,false,false,true,true,false,false,false,true,false,true,false,true,true,false,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,false,false,false,false,false,false,true,false,false,true,true,true,false,false,true,true,false,true,false,false,false,false,false,false,false,true,false,true,true,false,false,4,-0.9210378858280058,592.9999999999997,,301735
true,true,true,false,false,false,true,false,true,false,false,true,true,true,true,false,true,true,true,true,true,false,true,true,false,true,true,false,true,false,true,false,false,true,false,true,true,true,true,false,false,true,true,false,false,true,true,true,false,false,true,false,true,false,true,true,false,false,false,false,false,false,false,false,false,1,-0.7951443329642743,132.0,,372107
false,true,true,true,false,false,false,true,false,true,false,false,true,false,true,false,true,true,false,false,true,false,true,true,true,false,true,true,false,true,false,true,false,true,false,true,false,false,true,false,true,false,false,true,true,true,true,true,true,true,false,false,false,false,false,false,true,false,false,false,false,true,true,false,false,4,-0.9468713124242143,680.9999999999995,,442844
false,true,true,false,true,true,false,true,false,false,true,false,false,false,false,false,true,true,false,true,true,true,true,true,false,true,true,true,false,true,true,true,false,true,true,false,true,true,true,false,true,true,false,true,true,true,false,true,false,true,false,true,false,false,true,false,false,false,true,false,false,true,false,false,true,1,-0.8734918639447093,132.99999999999997,,512254
true,true,true,false,true,false,false,true,false,true,true,true,false,false,false,false,true,false,false,true,true,true,true,false,false,true,true,true,false,true,false,true,false,true,true,false,true,false,true,true,true,true,false,false,true,false,false,true,true,true,false,true,false,false,true,false,false,false,true,false,false,true,false,false,false,1,-0.8184482311811985,125.0,,581010
true,false,true,false,true,true,true,false,true,true,false,true,true,true,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,false,true,false,true,true,true,true,false,true,true,true,false,false,true,true,true,false,false,true,false,true,false,false,false,true,false,false,false,false,false,false,false,false,1,-0.7951443329642743,94.0,,651095
false,true,false,false,true,false,false,true,true,true,false,false,true,false,true,false,false,true,false,true,true,false,true,true,false,false,false,false,true,true,false,true,false,true,false,true,false,false,true,false,true,false,false,true,false,true,true,true,true,true,true,true,false,false,false,true,true,false,true,true,false,true,true,false,false,7,-0.9299012065838533,1025.9999999999995,,722280
true,false,true,false,true,false,true,true,true,false,false,false,true,true,false,true,true,true,true,false,true,false,false,true,true,true,true,true,true,false,true,false,false,true,true,true,true,false,true,false,true,false,true,false,false,true,true,true,true,false,true,false,true,true,false,false,true,true,false,false,false,false,false,true,false,1,-0.7985027289542492,116.99999999999993,,791112
false,true,true,true,true,false,false,true,false,true,false,true,true,false,false,false,true,true,true,false,true,false,true,false,false,false,false,true,true,true,false,true,true,true,false,true,false,false,true,true,false,false,false,true,true,true,true,true,false,true,false,false,true,false,true,false,true,false,false,false,true,false,false,true,false,4,-0.9470671455089195,587.9999999999999,,861178
true,false,true,true,true,true,true,false,true,false,true,true,false,false,true,false,true,false,false,false,false,true,true,false,false,true,true,true,false,true,false,true,false,true,true,false,true,false,false,true,true,false,false,false,true,false,false,true,false,true,false,true,false,false,true,false,false,false,false,false,true,true,false,false,true,1,-0.8184482311811985,140.00000000000003,,928855
true,false,true,false,false,false,false,true,false,true,false,false,true,false,true,true,false,true,true,false,true,true,true,true,true,true,false,true,false,false,true,false,false,false,true,true,false,true,false,false,true,true,true,false,true,false,false,true,true,false,false,false,true,false,true,false,false,false,true,false,false,true,false,true,false,1,-0.8250605616479761,96.99999999999996,,996818
false,true,false,false,true,true,true,true,false,true,true,true,false,false,true,false,false,false,false,true,true,true,true,false,false,true,true,true,false,true,true,true,false,true,true,false,false,false,false,true,true,true,false,true,true,true,false,true,true,true,false,true,true,false,false,false,false,false,false,false,false,true,false,false,true,1,-0.8734918639447093,170.99999999999994,,1065050
true,false,true,false,true,true,true,true,false,true,true,true,true,false,false,true,false,false,true,true,true,true,true,false,false,true,false,true,false,true,true,false,false,true,true,false,true,false,false,true,true,false,false,false,true,true,false,false,false,false,true,true,false,false,true,false,false,false,false,true,false,true,false,false,true,1,-0.8734918639447093,112.00000000000003,,1135377
true,true,true,false,true,true,true,false,true,false,true,true,true,false,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,false,true,false,false,true,true,true,true,true,true,false,true,true,true,false,false,true,true,true,false,false,true,false,true,false,false,false,false,false,false,false,false,true,false,false,false,1,-0.7951443329642743,107.00000000000003,,1205965
false,true,false,true,true,true,false,true,true,false,false,false,false,false,true,true,true,true,false,false,true,false,true,true,false,false,true,false,true,true,false,false,false,true,false,true,false,false,true,false,true,false,false,true,false,false,true,true,true,false,false,false,true,false,false,true,true,true,false,true,false,true,true,false,false,7,-0.9238623158621039,1016.9999999999999,,1277191
false,true,true,true,true,false,false,true,true,true,false,false,true,true,false,false,true,true,false,false,true,false,true,false,false,true,true,true,true,true,false,true,false,true,false,true,false,false,true,false,true,false,false,true,false,true,true,true,false,true,false,false,false,false,true,false,true,false,false,false,true,true,false,false,false,4,-0.9052089274025266,600.9999999999999,,1348703
true,false,true,false,true,true,true,true,false,true,false,true,true,false,false,true,false,true,true,true,true,false,true,false,false,true,false,true,false,true,true,false,false,true,false,false,true,false,false,true,true,false,true,false,true,true,false,false,false,false,true,true,false,false,false,false,true,true,false,true,false,true,false,false,true,1,-0.8734918639447093,76.00000000000001,,1417342
true,false,false,true,true,true,true,true,false,true,false,true,false,false,false,true,false,true,true,true,false,false,true,false,false,true,false,true,true,true,true,false,true,true,false,false,true,false,false,true,false,false,true,false,true,true,true,false,false,false,true,true,false,false,false,true,false,true,false,true,false,false,false,false,true,1,-0.8734918639447093,127.99999999999997,,1486685
false,true,false,true,true,false,false,true,true,true,false,false,true,false,false,false,false,true,true,false,false,false,true,true,false,false,false,false,true,true,true,false,false,true,false,true,false,false,true,false,true,false,false,true,false,false,true,true,false,true,true,true,false,false,false,true,false,true,false,true,false,false,true,false,false,7,-0.9288457088484027,856.0000000000001,,1557024
true,true,true,true,false,false,false,true,true,true,false,false,true,false,true,false,true,true,false,true,true,false,true,false,false,false,false,false,true,true,false,true,false,true,false,true,true,false,true,false,false,false,false,true,true,true,false,true,false,false,false,true,false,false,false,false,true,false,false,false,false,true,false,false,false,4,-0.9620540993291903,608.0000000000001,,1627603
false,false,true,false,false,true,true,true,true,true,false,false,true,false,false,true,false,true,true,true,true,true,true,true,false,true,false,true,false,true,true,false,true,false,false,true,true,false,false,true,false,true,true,false,true,true,false,false,false,false,true,false,false,false,false,false,false,true,false,true,false,true,true,false,false,1,-0.8734918639447093,89.99999999999997,,1696251
true,false,true,false,false,false,false,true,false,true,false,true,true,false,false,true,false,false,true,true,true,false,true,false,false,true,true,true,false,false,false,false,false,true,false,false,true,false,false,true,true,false,true,false,true,true,false,false,true,false,true,true,false,true,false,true,true,true,false,true,false,true,false,false,true,1,-0.8734918639447093,160.00000000000003,,1766013
false,true,false,true,true,false,false,false,true,true,false,false,true,true,false,false,true,false,true,false,true,false,true,false,false,false,true,false,true,false,true,true,false,false,false,true,false,false,true,false,true,false,false,true,false,false,true,true,false,true,false,true,false,false,false,true,true,true,false,true,true,true,true,false,false,7,-0.9434408568103623,1010.9999999999994,,1836329
false,false,false,false,true,true,true,false,false,false,false,true,false,false,false,true,false,true,true,false,true,false,true,false,false,true,false,true,true,true,true,false,false,true,false,false,true,false,false,true,true,false,true,false,true,true,false,false,false,false,true,true,false,false,false,false,true,false,false,true,false,true,false,false,true,1,-0.6397454634074136,70.0,,1906373
true,true,true,false,true,true,true,true,false,true,false,true,false,false,true,true,false,true,true,true,true,false,true,false,false,true,false,true,false,true,true,false,false,true,true,false,true,false,false,true,true,false,true,true,true,true,false,false,false,false,false,true,false,false,false,false,true,true,false,true,false,true,false,false,true,1,-0.8734918639447093,107.99999999999997,,1974698
false,false,false,false,true,true,true,true,false,true,false,true,true,false,false,true,false,false,true,true,true,false,true,false,false,false,false,true,false,true,true,true,false,true,false,false,false,true,false,true,true,false,true,false,false,true,false,false,false,true,true,true,false,false,false,false,true,true,false,true,false,true,true,false,true,1,-0.6150149359117858,91.00000000000001,,2046072
false,true,true,false,true,false,true,true,false,true,false,true,true,false,false,true,false,true,true,true,true,false,true,false,false,true,true,false,true,true,true,false,false,true,false,false,true,true,true,true,true,false,true,false,true,true,false,false,false,false,true,true,false,false,false,true,true,true,false,true,false,true,false,true,true,1,-0.8734918639447093,140.00000000000003,,2117090
true,true,false,true,true,false,false,true,true,true,false,true,true,false,true,false,true,false,false,false,true,false,true,true,false,false,true,false,true,true,false,true,false,true,false,true,false,false,true,false,true,false,false,true,false,true,true,true,false,true,true,true,false,false,false,true,true,true,false,true,true,true,true,false,true,7,-0.9756044310059379,982.9999999999999,,2189791
true,false,false,false,true,true,true,true,false,true,false,false,true,true,false,true,false,true,true,true,true,false,true,false,true,true,false,true,false,true,true,false,false,true,false,false,true,true,false,true,true,false,false,false,true,true,false,true,false,false,false,true,true,false,false,false,true,false,false,true,false,true,true,false,false,1,-0.8734918639447093,79.99999999999996,,2260255
false,true,true,true,true,false,false,true,true,true,false,false,true,false,true,false,true,true,false,false,true,false,true,false,false,false,false,true,true,true,false,true,true,true,false,true,false,false,true,false,true,false,false,true,true,true,true,true,false,false,false,true,true,true,false,false,false,false,false,false,false,true,false,true,false,4,-0.9592358782981487,629.9999999999998,,2331574
true,false,true,false,true,false,true,true,false,true,false,true,true,false,false,true,false,true,true,true,true,false,false,false,false,true,false,true,true,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,true,false,false,false,false,true,true,false,false,false,false,true,true,false,true,false,true,false,false,false,1,-0.8734918639447093,93.0,,2401283
false,false,true,false,true,true,true,true,false,true,true,true,true,false,false,false,false,false,true,true,false,false,true,false,false,true,false,true,true,false,true,false,true,true,false,false,true,false,false,true,true,false,true,false,true,true,false,false,false,true,true,false,false,false,false,false,true,true,false,true,false,true,false,false,true,1,-0.8734918639447093,94.99999999999999,,2471350
true,true,false,false,true,true,true,false,false,false,false,true,false,false,false,true,false,true,true,true,true,false,false,false,false,true,false,true,true,true,true,false,false,true,false,false,true,false,false,true,true,true,true,false,false,true,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,true,false,false,true,1,-0.7266220949637789,107.99999999999997,,2542112
true,false,true,false,true,true,false,true,false,false,false,true,true,true,false,true,false,false,true,true,true,false,true,false,false,true,false,true,false,true,true,false,false,true,false,false,true,true,false,true,true,true,true,false,true,true,false,false,false,false,true,true,false,false,false,false,true,true,true,true,false,false,false,false,true,1,-0.8734918639447093,65.99999999999997,,2612318
true,true,true,true,true,true,false,true,false,false,false,true,true,true,true,true,true,false,true,true,true,true,true,false,false,true,false,true,true,false,true,false,false,true,false,false,true,true,false,true,false,true,true,true,true,true,false,false,false,false,true,true,false,false,false,false,true,true,true,true,true,false,false,false,true,1,-0.8734918639447093,107.00000000000003,,2681759
true,false,true,false,true,true,false,false,true,false,false,true,false,false,false,true,false,false,true,true,true,false,false,false,false,true,false,true,false,true,true,true,false,true,false,false,true,true,false,false,true,true,true,false,false,true,true,false,false,false,false,true,false,false,false,false,true,true,true,true,false,false,false,false,true,1,-0.7951443329642743,61.99999999999999,,2753730
true,false,true,true,true,true,false,true,false,false,false,false,true,true,false,false,false,false,true,true,true,false,true,false,true,true,false,true,false,true,true,false,true,true,false,false,true,true,false,true,true,true,true,false,true,false,false,true,false,false,true,false,true,false,false,false,true,true,true,true,false,false,false,false,true,1,-0.8184482311811985,125.0,,2823530
false,false,false,true,true,false,false,true,true,true,false,false,true,false,true,true,false,true,true,false,true,false,true,true,false,false,false,false,true,true,false,true,false,false,true,true,false,false,true,false,true,false,false,true,false,true,true,true,false,true,false,false,false,false,true,true,true,true,false,true,false,true,true,false,true,7,-0.9644034561876575,971.9999999999999,,2896195
false,true,false,true,false,false,false,true,true,false,false,false,true,true,true,false,true,true,true,false,true,true,true,true,false,false,false,false,true,true,true,true,false,true,false,true,false,false,true,true,true,false,false,true,false,true,true,true,false,false,false,true,false,false,false,true,true,true,false,true,false,true,true,false,false,7,-0.9792050903401489,974.0000000000001,,2969764
true,false,true,false,true,true,true,true,false,false,false,true,true,true,false,true,false,false,true,true,false,false,false,true,false,true,false,true,false,false,true,false,true,true,true,false,true,false,true,true,false,false,true,false,true,true,false,false,true,false,true,true,false,false,false,false,true,false,true,true,false,false,false,false,true,1,-0.8734918639447093,125.99999999999999,,3039562
false,false,true,false,false,true,false,false,true,false,false,true,true,false,false,false,false,false,true,true,false,false,true,false,false,true,false,false,false,true,true,true,false,true,false,true,true,true,false,false,true,true,true,false,true,true,true,true,false,false,false,true,false,false,false,false,true,true,false,false,true,true,false,false,true,1,-0.8734918639447093,75.0,,3110195
false,true,true,true,true,false,false,true,true,true,true,false,true,false,false,false,false,true,false,false,true,false,true,false,false,false,true,true,true,false,true,true,false,true,false,true,false,true,false,false,false,false,false,true,true,true,true,false,false,true,false,false,false,false,false,false,true,false,false,false,false,true,false,false,true,4,-0.9430722400040255,583.0,,3181919
false,true,true,true,false,false,false,false,true,false,false,false,true,true,true,false,true,true,false,false,false,true,true,true,false,false,false,false,true,true,true,false,false,true,false,false,false,false,false,true,true,true,false,true,false,false,true,true,false,false,false,true,false,false,false,true,true,false,false,true,false,true,true,false,false,7,-0.9539310251912577,849.9999999999995,,3254648
false,true,false,false,false,false,false,true,true,true,false,false,true,true,true,false,true,false,true,false,true,true,true,true,true,false,false,false,true,true,true,false,false,true,false,true,false,false,true,true,true,false,false,true,true,true,true,false,false,false,true,false,false,false,false,true,true,false,false,true,true,true,true,false,false,7,-0.9603478951308432,998.9999999999998,,3328270
true,true,true,false,true,false,false,true,false,false,false,false,true,true,false,true,false,false,true,true,true,false,true,false,false,false,false,true,false,true,true,false,false,false,false,false,true,true,false,true,true,false,true,false,true,false,false,false,false,false,true,true,false,true,false,false,true,false,false,true,true,false,false,false,false,1,-0.8184482311811985,108.99999999999994,,3397954
false,false,false,false,false,false,false,true,false,false,true,false,true,true,true,false,true,true,true,false,true,true,true,true,false,false,false,false,true,true,true,true,false,true,false,false,false,false,true,true,false,true,false,true,true,true,true,true,false,true,false,false,true,false,false,true,true,true,false,true,false,true,true,false,false,7,-0.9602930950273686,1048.0,,3470439
true,false,true,true,true,true,false,true,false,true,false,true,true,false,false,true,false,false,true,true,true,false,false,false,false,true,false,true,false,true,true,false,false,false,false,true,false,true,false,true,true,true,true,false,true,true,true,false,false,false,true,false,false,false,false,true,true,true,true,true,false,false,false,false,true,1,-0.8734918639447093,123.00000000000003,,3540371
false,true,true,false,true,true,false,true,false,false,false,true,true,true,true,true,false,false,true,true,true,false,false,false,false,true,false,false,false,true,true,true,false,true,false,true,false,true,false,true,true,true,true,false,true,true,false,false,false,false,true,false,false,false,false,false,true,true,true,true,false,false,false,false,true,1,-0.8734918639447093,148.0,,3612155
true,false,true,false,true,true,false,true,false,false,false,true,false,true,false,true,false,false,true,false,true,true,true,false,false,true,false,true,false,false,true,false,false,false,false,true,false,true,false,false,true,true,true,true,true,true,true,false,false,false,true,true,false,false,false,false,true,true,true,true,false,false,false,false,true,1,-0.8734918639447093,78.0,,3684443
false,true,false,true,false,false,false,true,true,true,true,true,true,true,false,false,true,true,true,false,false,true,true,false,false,false,false,false,true,true,true,true,false,false,false,true,false,false,true,false,true,false,false,true,false,true,true,true,false,false,true,true,false,false,true,true,true,false,false,true,false,true,true,true,false,7,-0.9576660185053212,1104.9999999999993,,3758004
true,false,false,false,true,true,false,true,false,false,false,true,true,true,false,false,false,true,true,true,true,false,true,false,false,true,false,true,false,true,true,false,true,true,false,false,true,false,false,true,true,true,true,false,true,true,false,false,false,false,true,false,false,false,true,false,true,true,true,true,false,false,false,true,false,1,-0.8734918639447093,84.00000000000001,,3830098
true,false,false,false,false,true,false,true,false,true,false,true,true,true,false,true,true,false,true,true,true,false,false,false,false,true,false,true,false,true,true,false,false,true,false,false,true,false,false,false,true,true,true,false,true,true,false,false,false,false,true,true,false,false,true,false,false,true,true,true,true,true,false,false,true,1,-0.8734918639447093,76.00000000000001,,3901542
true,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,true,false,true,true,true,false,true,false,false,true,true,true,false,true,true,true,false,false,false,false,true,true,false,true,true,true,true,false,true,true,false,false,true,false,true,true,true,false,false,false,true,true,true,true,false,false,false,false,true,1,-0.8734918639447093,103.99999999999997,,3972952
false,true,false,true,false,false,false,true,true,false,false,false,false,false,true,true,true,true,true,false,true,true,true,true,false,true,false,true,true,true,false,true,false,true,false,false,false,false,true,true,true,false,false,true,false,true,false,true,false,false,false,false,false,true,false,true,true,true,false,true,false,true,false,false,false,7,-0.9383437815940827,858.9999999999999,,4046857
true,false,true,false,true,true,true,false,false,false,false,true,true,true,false,true,false,true,true,true,false,false,true,true,false,true,false,true,false,true,true,true,false,true,false,false,true,false,false,false,true,true,true,true,true,true,false,false,false,false,true,true,false,false,false,false,true,true,true,true,false,false,false,false,true,1,-0.8734918639447093,81.99999999999996,,4118136
false,false,true,false,false,true,false,true,true,false,false,true,true,true,false,true,false,false,true,true,false,false,true,false,false,true,false,true,false,true,true,false,false,true,false,false,true,true,false,true,true,false,true,true,true,true,false,false,false,false,true,true,false,false,false,false,true,true,false,true,false,false,false,false,true,1,-0.8734918639447093,62.99999999999998,,4189102
true,true,false,true,false,false,true,true,true,false,false,true,true,true,true,false,true,true,true,false,true,true,true,true,false,false,true,false,true,true,true,true,false,true,true,true,false,false,true,true,true,false,false,true,false,true,true,true,true,false,true,true,false,false,false,false,true,true,false,true,false,true,false,false,false,7,-0.9694789445269585,1097.9999999999998,,4262755
false,false,true,true,true,false,false,true,false,false,false,false,false,true,true,false,true,true,false,false,true,true,true,true,false,false,false,false,true,true,true,true,false,true,false,true,true,false,true,true,true,false,false,true,false,true,true,true,false,false,false,true,false,false,false,true,true,false,true,true,false,false,true,false,false,7,-0.9594349783159232,836.0000000000001,,4335753
false,true,false,true,false,false,false,true,true,false,false,false,true,true,true,false,true,true,true,false,true,true,false,true,true,false,false,false,true,false,true,true,false,true,false,true,false,false,true,true,true,false,false,true,false,true,true,true,false,false,false,true,false,true,false,true,true,true,false,true,false,true,false,false,false,31,-0.8501306369193891,4270.999999999998,,4409885
false,false,true,false,false,false,false,true,false,false,false,true,true,true,false,true,true,false,true,true,false,false,true,false,true,true,false,true,false,false,false,false,false,true,false,false,true,true,true,true,true,false,true,true,true,false,false,false,true,false,true,true,true,false,false,true,true,true,false,true,false,false,false,false,true,1,-0.8184482311811985,165.99999999999991,,4481641
false,false,true,false,false,true,false,true,true,true,false,true,true,true,false,true,false,false,true,true,false,false,true,false,false,true,false,true,false,true,true,false,false,true,false,true,true,false,false,true,true,false,true,true,true,true,false,false,false,false,true,false,false,false,false,false,true,true,false,true,false,true,false,false,true,19,-0.8948965895118927,2198.9999999999995,,4556503
false,true,true,true,true,false,false,true,true,false,false,true,true,true,true,false,true,true,false,false,true,true,true,false,false,false,false,false,true,true,false,true,true,true,false,true,false,false,true,true,true,false,false,true,false,true,false,true,false,false,false,true,false,false,false,true,true,true,false,true,true,true,true,true,false,7,-0.9620286803692671,935.9999999999999,,4631144
false,true,false,true,false,false,false,true,true,true,false,false,true,true,true,false,true,false,true,false,true,true,true,true,false,false,false,false,true,true,true,false,false,true,false,false,false,false,true,true,true,false,false,true,true,true,true,true,false,false,true,true,false,false,false,true,true,true,false,false,false,true,false,false,false,7,-0.9589349238471561,991.9999999999994,,4705277
false,true,false,true,false,true,false,true,true,false,false,true,true,true,true,true,true,true,true,false,true,true,true,true,false,false,false,false,true,false,true,true,true,true,false,false,false,true,true,true,false,false,false,true,false,true,true,true,true,false,false,true,true,true,false,true,true,true,false,true,false,true,true,false,false,7,-0.9536113859868903,1070.0,,4779582
false,false,true,false,false,true,false,true,true,false,true,true,true,true,false,true,false,false,true,true,false,false,true,false,false,true,false,false,false,false,true,false,false,true,false,false,true,true,false,false,true,false,true,false,true,true,false,false,true,false,false,true,false,false,true,false,true,true,false,true,false,false,false,true,true,1,-0.8734918639447093,93.0,,4851142
false,true,false,false,false,false,false,true,true,true,false,false,true,true,true,true,true,true,true,false,true,true,false,true,false,false,false,false,true,true,true,true,false,true,false,true,false,false,true,true,true,true,false,true,false,true,true,true,false,false,false,true,false,false,false,true,false,true,false,true,true,true,true,false,false,7,-0.9756550669525704,984.0000000000001,,4924474
true,false,true,false,true,true,false,false,true,false,false,false,false,false,false,true,false,false,true,false,true,false,false,true,false,true,false,false,false,true,true,true,false,true,false,false,true,true,false,false,true,true,true,false,false,true,true,false,false,false,false,true,true,false,false,false,true,false,true,true,false,true,true,false,false,1,-0.7985027289542492,68.99999999999996,,4996212
false,true,false,true,false,false,false,false,true,true,true,false,true,true,false,false,true,true,true,true,false,true,true,true,true,false,true,false,true,true,false,false,false,true,false,true,false,false,true,true,true,false,false,true,false,true,true,true,false,false,false,true,false,false,false,true,true,true,false,true,false,true,true,false,true,7,-0.972181570750764,1093.9999999999993,,5069915
