s_winsize_sum,s_winsize_med,s_winsize_mean,s_winsize_std,d_winsize_mean,d_winsize_sum,d_winsize_med,s_bytes_sum,s_bytes_max,d_winsize_std,s_bytes_std,d_bytes_sum,s_bytes_mean,d_bytes_mean,s_winsize_min,d_winsize_min,d_bytes_std,d_ttl_sum,d_winsize_max,dur,d_bytes_max,s_iat_sum,d_iat_max,s_winsize_max,s_iat_max,d_iat_sum,s_iat_mean,d_load,syn_ack,s_load,d_iat_mean,d_ttl_mean,s_iat_std,d_ttl_max,d_ttl_med,d_ttl_min,tcp_rtt,d_iat_med,s_iat_med,d_bytes_med,d_iat_std,s_ttl_sum,ack_cnt,d_iat_min,d_port,s_port,s_pkt_cnt,d_pkt_cnt,s_bytes_med,ack_dat,psh_cnt,s_iat_min,s_bytes_min,s_ttl_min,s_ttl_max,s_ttl_med,d_bytes_min,s_ttl_mean,syn_cnt,fin_cnt,rst_cnt,d_ttl_std,ece_cnt,cwr_cnt,proto,pkt_depth,neg_f1_score,compute_cost,Timestamp,source_experiment
True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,True,True,True,False,True,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,True,False,False,True,True,True,True,False,False,True,False,True,False,True,True,False,True,False,False,False,5.0,-0.9152096709452646,935.0,0,/home/nafi/CATO/new_bayesian_optimizer/cato_dataset_comparision/trial/max50_init20_iter480_damp1.0
False,False,False,True,True,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,True,False,True,True,True,True,False,False,False,True,False,True,False,False,True,True,True,True,False,False,False,True,True,True,True,False,11.0,-0.8969270040867565,2429.0,0,/home/nafi/CATO/new_bayesian_optimizer/cato_dataset_comparision/trial/max50_init20_iter480_damp1.0
True,True,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,True,False,True,False,True,True,False,True,False,True,True,True,False,4.0,-0.8940671703890761,846.0,0,/home/nafi/CATO/new_bayesian_optimizer/cato_dataset_comparision/trial/max50_init20_iter480_damp1.0
False,False,False,True,False,True,True,False,False,True,False,True,True,False,False,True,True,False,True,False,False,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,False,6.0,-0.9037509139276411,1109.0,0,/home/nafi/CATO/new_bayesian_optimizer/cato_dataset_comparision/trial/max50_init20_iter480_damp1.0
False,False,False,True,True,False,False,False,False,True,True,True,True,False,True,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,True,False,False,False,False,True,False,True,False,True,True,False,True,True,False,False,False,True,True,False,False,True,False,False,2.0,-0.8395926724116285,522.0,0,/home/nafi/CATO/new_bayesian_optimizer/cato_dataset_comparision/trial/max50_init20_iter480_damp1.0
True,False,False,True,False,True,False,False,False,True,False,False,True,True,True,False,False,False,True,True,False,True,False,True,True,False,True,True,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,True,False,True,True,False,False,3.0,-0.9045726759483504,638.0,0,/home/nafi/CATO/new_bayesian_optimizer/cato_dataset_comparision/trial/max50_init20_iter480_damp1.0
False,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,True,False,False,True,False,True,False,True,True,True,True,False,True,True,True,False,False,True,False,False,True,True,False,False,3.0,-0.9156621326498746,763.0,0,/home/nafi/CATO/new_bayesian_optimizer/cato_dataset_comparision/trial/max50_init20_iter480_damp1.0
False,False,False,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,False,False,True,False,True,True,True,False,False,True,True,True,True,False,False,True,True,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,False,2.0,-0.873563915196807,587.0,0,/home/nafi/CATO/new_bayesian_optimizer/cato_dataset_comparision/trial/max50_init20_iter480_damp1.0
False,False,False,True,True,True,False,True,True,True,False,True,False,True,False,False,True,False,True,True,False,True,True,True,False,False,False,False,False,False,True,False,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,True,True,True,True,False,True,False,False,False,3.0,-0.8835364409432179,726.0,0,/home/nafi/CATO/new_bayesian_optimizer/cato_dataset_comparision/trial/max50_init20_iter480_damp1.0
True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,True,False,True,True,True,True,False,True,True,False,True,False,False,True,False,True,False,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,True,True,True,True,False,2.0,-0.9052608670743421,395.0,0,/home/nafi/CATO/new_bayesian_optimizer/cato_dataset_comparision/trial/max50_init20_iter480_damp1.0
