s_winsize_sum,s_winsize_med,s_winsize_mean,s_winsize_std,d_winsize_mean,d_winsize_sum,d_winsize_med,s_bytes_sum,s_bytes_max,d_winsize_std,s_bytes_std,d_bytes_sum,s_bytes_mean,d_bytes_mean,s_winsize_min,d_winsize_min,d_bytes_std,d_ttl_sum,d_winsize_max,dur,d_bytes_max,s_iat_sum,d_iat_max,s_winsize_max,s_iat_max,d_iat_sum,s_iat_mean,d_load,syn_ack,s_load,d_iat_mean,d_ttl_mean,s_iat_std,d_ttl_max,d_ttl_med,d_ttl_min,tcp_rtt,d_iat_med,s_iat_med,d_bytes_med,d_iat_std,s_ttl_sum,ack_cnt,d_iat_min,d_port,s_port,s_pkt_cnt,d_pkt_cnt,s_bytes_med,ack_dat,psh_cnt,s_iat_min,s_bytes_min,s_ttl_min,s_ttl_max,s_ttl_med,d_bytes_min,s_ttl_mean,syn_cnt,fin_cnt,rst_cnt,d_ttl_std,ece_cnt,cwr_cnt,proto,pkt_depth,neg_f1_score,compute_cost,Timestamp
false,true,false,true,true,false,false,true,true,false,false,false,true,true,true,true,true,true,false,true,false,false,false,false,false,false,false,true,true,true,false,false,false,true,true,true,false,true,true,true,false,false,true,true,true,false,true,false,false,true,true,true,false,false,true,false,true,false,true,true,true,false,false,false,true,2,-0.8700794265299692,201.0,741852
false,true,true,true,true,false,false,false,false,false,true,false,true,false,true,true,false,true,false,false,true,true,false,false,true,true,false,false,true,true,true,false,false,true,true,false,false,true,false,true,false,true,false,true,true,false,true,true,false,false,true,false,false,false,true,false,true,false,false,false,true,false,false,true,true,1,-0.8250605616479761,140.0,804605
true,false,true,true,true,true,false,false,false,true,false,true,true,false,true,false,false,false,true,true,true,true,true,false,false,false,false,true,true,false,true,false,false,false,false,false,false,true,false,false,true,false,false,true,false,false,true,true,false,true,false,true,true,false,false,true,true,true,true,false,true,false,false,false,true,1,-0.5557775018082439,144.0,867548
false,false,false,false,false,false,false,false,false,true,true,true,true,false,false,true,false,false,false,false,false,true,false,false,false,false,true,true,false,false,true,false,true,true,false,true,false,false,true,true,true,true,false,true,true,true,true,true,false,true,true,true,false,false,true,true,true,true,false,true,true,false,false,false,true,14,-0.8272793880898963,1601.0,929444
true,false,true,true,false,true,false,false,false,true,true,true,true,false,false,false,false,true,false,true,true,false,false,true,true,true,false,false,true,false,false,false,false,true,false,true,false,false,true,true,false,true,true,true,false,false,false,true,true,false,false,true,false,false,true,true,true,false,false,true,false,true,true,true,true,3,-0.8847471733743066,603.0,994244
true,true,false,true,true,true,true,true,false,false,false,false,false,false,true,false,true,true,false,true,true,true,false,true,false,false,false,true,true,true,true,true,false,false,false,false,true,false,true,false,true,true,false,true,true,true,false,true,true,false,true,false,true,false,false,false,true,true,true,false,false,false,false,false,false,6,-0.9431283626868096,783.0,1055597
false,true,true,false,true,false,false,false,false,true,false,false,false,true,true,true,false,true,true,true,false,true,false,true,true,true,false,true,true,false,false,false,false,false,false,false,true,true,true,false,true,true,false,false,true,true,false,true,false,false,false,false,false,true,false,true,true,false,true,false,true,true,false,false,true,1,-0.8336564931990262,117.0,1119468
true,true,false,true,true,true,true,true,false,false,false,false,false,false,true,false,true,true,false,true,true,true,true,true,false,false,false,true,true,true,true,false,false,false,true,false,true,false,true,true,true,true,false,true,false,true,false,true,true,false,false,false,true,false,false,true,true,true,true,false,true,false,false,false,true,6,-0.9396899321481369,918.0,1186485
true,true,false,true,true,true,false,true,false,false,true,true,false,false,false,false,true,false,false,true,true,true,true,true,false,true,false,true,true,false,true,true,false,false,false,true,false,true,false,false,false,true,false,false,false,true,true,true,false,false,false,false,true,false,false,false,true,true,false,false,false,false,true,false,false,5,-0.9337041456149675,581.0,1252029
true,false,true,true,true,true,false,false,false,false,false,false,false,false,true,true,true,true,false,true,false,false,true,false,false,true,false,true,true,true,false,false,false,false,false,false,true,true,false,true,true,false,true,false,false,true,true,false,false,false,false,true,false,false,true,false,true,true,true,false,true,false,false,false,true,2,-0.8648732305765433,211.0,1317194
false,false,true,false,false,false,false,true,true,false,false,true,false,false,false,false,false,true,false,false,false,true,true,false,false,false,false,false,true,false,true,false,false,false,false,true,true,true,false,true,true,false,false,false,false,false,false,false,true,true,false,false,false,true,true,true,false,false,true,false,false,false,true,true,false,1,-0.5557775018082439,114.0,1380043
false,true,true,false,true,true,false,true,false,true,true,true,false,false,false,false,true,false,true,false,true,true,false,false,true,false,false,true,true,true,false,true,true,false,false,true,true,true,false,false,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,false,false,false,true,false,true,false,true,true,false,1,-0.7985027289542492,119.0,1445331
true,true,true,true,true,true,false,false,false,true,false,false,false,false,true,true,false,true,true,false,true,true,true,true,true,true,false,true,true,true,true,false,true,false,true,false,true,true,true,true,true,false,false,false,false,false,true,true,true,true,true,false,false,false,true,true,false,false,true,true,false,false,true,true,false,16,-0.9493801740305438,2969.0,1515529
