dur,proto,s_port,d_port,s_load,d_load,s_pkt_cnt,d_pkt_cnt,s_iat_mean,d_iat_mean,tcp_rtt,syn_ack,ack_dat,s_bytes_sum,d_bytes_sum,s_bytes_mean,d_bytes_mean,s_bytes_min,d_bytes_min,s_bytes_max,d_bytes_max,s_bytes_med,d_bytes_med,s_bytes_std,d_bytes_std,s_iat_sum,d_iat_sum,s_iat_min,d_iat_min,s_iat_max,d_iat_max,s_iat_med,d_iat_med,s_iat_std,d_iat_std,s_winsize_sum,d_winsize_sum,s_winsize_mean,d_winsize_mean,s_winsize_min,d_winsize_min,s_winsize_max,d_winsize_max,s_winsize_med,d_winsize_med,s_winsize_std,d_winsize_std,s_ttl_sum,d_ttl_sum,s_ttl_mean,d_ttl_mean,s_ttl_min,d_ttl_min,s_ttl_max,d_ttl_max,s_ttl_med,d_ttl_med,s_ttl_std,d_ttl_std,cwr_cnt,ece_cnt,urg_cnt,ack_cnt,psh_cnt,rst_cnt,syn_cnt,fin_cnt,pkt_depth,neg_f1_score,compute_cost,timestamp
true,true,false,false,true,false,false,true,true,true,true,false,true,true,false,false,false,true,true,true,true,false,true,true,true,false,false,true,true,false,true,true,false,true,false,false,true,true,false,false,true,true,false,true,true,false,false,true,true,true,false,true,true,false,false,false,true,false,false,true,false,true,false,true,true,true,false,14,-0.9096458064386851,2043.0000000000002,5352725
false,true,true,true,false,true,true,true,true,true,false,false,true,true,true,false,false,true,false,true,false,true,false,false,false,true,true,false,true,false,false,true,true,true,true,true,true,false,false,false,false,true,true,false,false,true,true,true,false,true,true,true,false,true,false,true,false,false,false,true,true,false,false,true,true,true,false,7,-0.9528139208813968,975.9999999999995,5432659
true,true,false,true,true,false,false,true,true,true,true,true,true,false,true,false,false,true,true,true,true,false,false,true,false,false,false,true,true,false,false,true,false,false,false,false,true,true,false,true,true,true,true,true,true,false,false,false,true,false,true,false,true,false,false,false,true,false,false,false,true,true,false,true,true,true,true,7,-0.9129777824821445,903.9999999999997,5511949
false,false,false,true,true,false,false,false,true,false,false,false,true,true,true,false,false,true,false,true,false,true,true,false,false,true,true,false,true,true,false,true,true,true,true,false,false,true,true,true,true,true,true,true,false,false,true,true,false,true,true,true,false,true,false,true,false,false,true,true,true,false,true,true,true,true,true,24,-0.9180228355313992,4326.999999999995,5591325
true,true,false,true,true,false,false,true,true,true,true,false,true,false,false,false,false,true,true,true,true,true,false,false,false,false,false,true,true,false,true,true,false,false,true,false,false,false,true,false,true,true,true,true,true,false,false,true,false,true,false,true,true,true,false,false,true,false,true,false,true,true,false,true,true,true,true,2,-0.86815828401793,344.99999999999983,5667533
false,true,true,true,true,true,false,true,true,false,false,false,true,true,false,false,true,false,false,true,false,true,true,true,true,false,false,true,true,true,false,true,true,true,true,true,false,false,true,true,true,false,true,false,true,false,true,true,true,true,true,true,true,false,false,true,false,false,true,false,false,false,false,true,false,true,false,20,-0.9446377109908043,3327.000000000001,5747446
false,false,true,true,true,true,false,true,true,false,false,true,true,true,true,false,true,true,false,true,true,true,false,true,false,true,true,false,true,true,false,true,false,true,false,true,false,false,false,true,false,true,true,false,false,true,true,true,true,true,true,false,true,false,false,true,false,false,false,true,false,false,false,false,true,true,true,16,-0.9157842888637812,2248.9999999999986,5827686
true,false,true,true,true,true,false,true,true,true,false,false,false,true,false,false,false,true,true,false,false,true,true,true,false,false,false,true,true,true,false,true,true,false,true,true,true,false,true,false,false,true,true,false,false,false,true,false,false,false,true,true,false,false,false,false,false,false,true,false,false,false,false,true,false,true,true,28,-0.9332514383517128,4191.0,5906513
false,true,true,false,true,true,false,false,true,true,false,true,true,true,true,false,false,true,true,true,false,true,true,true,false,true,true,false,true,true,false,true,true,false,false,true,false,true,false,true,false,true,true,false,false,true,true,true,true,true,true,true,false,true,false,true,false,true,true,true,false,false,false,true,true,true,true,10,-0.9555104604677693,2060.999999999999,5985864
false,false,false,false,true,true,false,true,true,true,false,true,false,true,true,false,true,false,false,true,false,true,true,true,false,true,true,false,true,true,false,true,false,true,true,true,false,true,true,true,false,true,true,false,false,false,true,true,false,false,true,true,false,false,true,true,false,false,true,true,false,true,true,true,true,true,true,24,-0.928085068567941,3790.999999999996,6065590
true,false,false,true,true,false,false,true,false,false,true,false,true,false,false,false,false,true,true,true,true,false,true,false,false,false,false,true,true,false,true,true,false,false,false,false,true,true,false,true,true,false,false,false,true,true,false,false,true,false,false,false,true,false,false,true,true,false,false,false,false,true,false,true,true,true,true,7,-0.9305108940353185,936.9999999999999,6143030
false,false,true,true,true,true,false,false,true,false,false,true,true,false,true,false,false,false,false,false,false,true,true,true,false,true,true,false,true,true,true,true,true,true,false,true,true,false,false,false,false,true,true,false,false,false,true,true,false,true,true,true,false,true,false,true,false,false,true,true,false,false,false,true,true,true,true,7,-0.9456427664272737,1023.9999999999995,6222208
true,true,true,false,true,false,false,true,true,true,true,false,true,false,false,false,true,true,true,false,true,false,true,false,false,true,false,true,true,true,true,true,false,false,true,false,false,true,false,false,true,true,true,false,true,false,false,false,true,false,false,true,true,false,false,true,true,false,false,false,false,true,false,true,true,true,true,12,-0.9554163037170771,1749.9999999999989,6302768
true,true,false,true,true,false,false,false,true,true,true,true,true,false,true,false,false,true,true,true,true,false,true,false,true,false,false,true,true,false,true,true,false,false,false,false,true,true,false,false,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,false,true,false,false,false,false,true,false,false,true,true,true,1,-0.8184482311811985,140.00000000000003,6379078
true,true,false,true,true,true,true,true,true,false,true,false,true,false,false,false,false,true,true,true,false,true,true,false,false,false,false,true,true,false,true,true,false,false,false,true,false,true,false,false,true,true,true,true,true,false,false,false,false,true,true,false,true,false,false,true,true,false,false,false,false,true,false,true,true,true,true,1,-0.8184482311811985,168.9999999999999,6454690
false,false,true,true,true,false,false,true,false,true,false,false,true,true,true,false,false,true,false,true,false,true,true,true,true,true,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,false,true,false,false,false,false,true,false,true,true,false,false,true,false,true,false,false,true,true,false,true,false,true,false,true,true,24,-0.8870200060409071,3703.000000000001,6534668
false,true,false,true,true,true,false,true,false,true,true,false,true,false,false,false,false,false,true,true,true,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,true,false,false,true,true,true,true,true,false,false,false,true,true,false,false,false,false,true,false,true,false,false,false,false,true,false,true,true,true,false,3,-0.9218484726306295,403.99999999999983,6611881
true,true,false,false,true,false,false,true,false,true,true,true,true,false,false,false,false,true,true,false,true,true,true,false,false,false,false,true,false,false,true,true,false,false,false,true,false,true,false,false,true,true,false,true,true,false,false,false,true,true,true,true,true,false,false,true,true,false,false,true,false,true,false,false,true,true,true,9,-0.9163232757565282,1406.0000000000002,6690419
false,true,false,true,true,true,true,true,true,true,true,false,false,true,false,true,true,true,false,true,false,true,true,true,false,false,true,true,true,true,true,true,true,true,true,false,false,false,false,true,true,true,true,false,false,false,false,false,true,true,true,true,false,true,false,false,false,false,true,false,false,true,false,true,false,true,true,10,-0.940816031041033,1411.0,6770561
false,true,false,true,true,false,false,true,true,true,true,false,true,false,false,false,false,true,true,false,true,false,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,true,false,false,true,true,false,true,true,false,false,false,true,false,false,true,true,true,false,false,true,true,false,false,false,true,false,true,true,false,true,4,-0.9258449887754435,591.9999999999997,6847344
true,true,true,true,false,true,false,true,false,true,true,false,true,false,false,false,false,true,true,false,true,false,true,true,false,false,false,true,true,false,true,true,false,true,false,false,false,true,false,false,true,false,false,true,true,false,false,false,true,false,false,true,true,true,false,false,true,false,false,false,false,true,false,true,true,true,true,1,-0.8734918639447093,121.99999999999994,6923213
true,true,true,true,false,false,false,true,false,true,true,false,true,false,false,false,false,true,true,false,false,false,true,true,false,false,true,true,false,false,true,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,false,false,true,false,true,false,true,true,false,false,true,false,false,false,false,true,false,true,false,true,true,19,-0.956982655910313,2730.999999999998,7001423
true,true,false,false,true,false,false,true,false,true,true,false,true,false,false,false,false,true,true,false,true,true,true,true,false,false,false,true,false,false,true,true,false,true,false,false,false,true,true,false,true,false,true,true,true,false,false,false,true,false,false,true,true,false,true,false,false,false,false,false,false,true,true,true,true,true,false,1,-0.5557775018082439,140.00000000000003,7076572
true,true,true,true,false,false,false,true,true,true,false,false,true,true,false,true,false,false,false,true,false,true,true,false,false,false,true,false,true,true,false,true,true,true,true,false,false,false,true,true,false,false,true,false,false,false,true,false,false,true,true,true,false,true,false,true,false,false,true,false,false,false,true,true,false,true,true,4,-0.9522060085954045,782.9999999999998,7153825
false,true,true,false,false,true,false,true,false,true,true,false,false,false,false,false,false,true,true,false,true,false,true,true,false,false,false,true,true,false,true,true,false,true,false,false,false,true,true,false,true,false,false,true,false,false,false,false,true,false,false,true,true,true,false,false,false,true,false,false,true,true,false,false,true,true,true,20,-0.9451767741528361,2774.9999999999986,7233471
true,false,true,true,false,false,false,true,false,true,true,false,true,true,true,false,false,false,false,true,true,false,true,true,false,false,false,true,false,false,true,true,false,true,false,false,false,true,true,false,true,true,false,true,true,false,false,true,true,false,false,true,true,true,false,false,true,false,false,false,false,true,false,true,true,true,false,12,-0.9633302431167995,1773.9999999999989,7312505
true,false,true,true,false,true,false,true,false,false,true,false,true,true,true,false,false,false,false,true,true,false,true,true,false,true,false,true,false,false,true,true,false,true,true,false,false,true,true,false,true,true,false,true,false,false,false,true,true,false,false,true,true,true,true,false,true,false,true,false,false,true,false,false,true,true,false,11,-0.9271283653691541,1644.0000000000002,7392232
false,true,true,false,false,true,false,true,true,true,true,false,true,false,false,false,false,false,true,false,true,false,false,true,false,false,false,true,true,false,true,true,false,true,false,false,true,true,false,false,false,false,false,true,true,false,true,false,true,false,false,true,true,true,true,false,true,false,false,true,false,true,false,true,true,true,false,3,-0.9318316160385293,503.00000000000006,7470501
true,false,true,true,false,false,false,true,false,true,true,false,true,false,false,false,false,false,true,false,true,false,false,true,false,false,false,true,true,true,true,true,false,true,false,false,false,true,false,false,true,false,false,true,true,false,true,true,true,false,false,true,false,true,false,false,true,false,false,false,false,true,false,false,false,true,false,6,-0.9307874599457392,799.9999999999997,7549025
true,false,true,true,false,true,false,true,false,true,true,false,true,false,false,false,false,false,true,false,true,false,false,true,false,false,false,true,false,false,true,false,false,true,false,true,false,true,false,false,true,false,false,true,true,false,false,false,true,false,false,false,true,true,false,false,true,true,false,false,true,true,false,true,true,true,false,11,-0.8949112728107547,1615.9999999999998,7628031
true,true,true,true,false,false,true,false,false,true,true,false,true,false,false,false,true,false,true,false,false,false,true,true,false,false,true,false,true,false,true,true,false,true,false,false,false,true,false,false,true,false,false,true,true,false,false,false,true,false,false,true,true,true,true,false,true,false,false,false,false,true,false,true,true,true,true,13,-0.9284062132496745,1861.0000000000005,7706965
true,false,true,false,false,true,false,true,false,true,true,false,true,false,false,true,true,true,true,false,true,false,true,true,false,false,false,true,true,false,true,true,false,true,false,false,false,true,false,false,false,false,false,true,true,false,false,false,true,false,false,false,true,true,false,false,false,false,false,false,false,true,true,true,true,true,false,9,-0.9335530951599562,1200.0,7785936
true,true,true,true,false,false,true,true,false,true,true,false,false,false,false,false,false,true,true,false,false,false,false,true,false,true,false,true,true,false,false,false,false,true,true,false,false,true,false,false,true,false,false,true,true,false,false,false,true,false,false,true,true,false,true,false,false,false,false,false,false,true,false,true,true,true,false,10,-0.9152123907222622,1296.9999999999995,7864493
false,false,false,true,false,false,false,true,false,true,true,true,true,true,true,false,false,true,true,true,true,false,false,true,false,true,false,true,false,false,true,true,false,true,false,true,true,true,true,false,true,true,false,true,true,false,false,true,true,false,false,false,true,true,false,false,true,false,false,false,false,false,true,true,true,true,false,8,-0.9313397070614672,1082.0,7943111
true,true,false,false,true,false,false,false,true,false,true,true,true,false,true,false,false,true,true,true,true,true,false,false,false,false,true,true,true,false,true,false,false,false,false,false,false,true,false,false,true,true,true,true,true,false,false,false,true,true,false,false,false,false,false,true,true,false,true,false,false,false,false,true,true,false,true,18,-0.9187670354269859,2482.999999999998,8021664
true,true,true,true,false,true,false,false,false,false,true,false,false,false,true,false,false,false,true,false,false,false,false,true,false,false,false,true,false,false,true,true,false,true,false,false,false,true,false,true,true,false,true,true,true,false,false,false,false,false,false,false,true,true,false,false,true,false,false,false,false,true,false,true,true,true,true,1,-0.8336564931990262,128.99999999999997,8098168
false,false,true,false,true,false,false,true,true,true,false,false,true,true,true,false,false,true,false,true,false,true,true,true,false,true,true,false,false,false,false,false,true,true,true,true,false,false,false,false,true,true,true,false,false,false,true,true,false,false,true,false,false,false,false,true,false,false,true,false,false,false,false,false,true,true,true,22,-0.9627705256668764,3440.9999999999973,8178805
true,true,true,true,false,true,true,true,false,true,false,false,false,false,false,false,false,false,true,false,true,true,true,false,false,false,false,true,true,false,true,false,false,true,false,false,false,true,true,true,true,true,false,true,true,false,true,true,true,false,false,true,true,true,false,false,true,true,false,false,false,true,false,false,true,true,true,18,-0.9053195823689597,2826.999999999999,8258229
false,false,true,true,true,true,false,true,true,false,false,false,true,false,true,false,false,true,false,true,false,true,true,true,false,true,true,false,false,true,true,true,true,true,true,true,false,false,false,true,true,true,true,false,false,true,true,true,true,true,true,true,false,true,false,true,true,true,true,true,false,false,false,false,true,true,true,14,-0.8691510214056557,2556.9999999999986,8337685
true,false,true,false,false,false,false,true,false,true,true,false,true,true,false,true,true,false,false,true,true,false,true,false,false,false,true,true,false,false,true,true,false,true,false,false,false,true,true,false,true,true,false,true,true,false,false,true,true,false,true,false,true,true,false,false,true,false,false,false,false,true,false,false,true,true,false,31,-0.8947635784223811,4012.999999999996,8417067
false,false,true,true,true,true,false,true,true,true,true,false,true,true,true,false,false,true,false,true,false,false,true,true,false,true,true,true,true,true,false,true,false,true,true,true,false,false,false,true,false,true,false,false,false,false,true,true,true,true,false,true,false,false,true,false,false,false,true,true,true,false,false,true,true,true,true,19,-0.89390855849197,2804.999999999998,8499309
true,true,true,true,false,true,false,true,false,true,true,false,false,false,true,false,true,true,true,false,true,false,true,true,false,false,false,true,false,false,true,true,false,true,false,false,false,true,false,false,false,true,false,true,true,true,false,false,false,false,false,true,true,true,false,false,true,false,false,false,true,true,false,true,true,false,false,9,-0.9360176096609136,1434.9999999999998,8578330
false,false,true,true,true,true,false,true,true,true,false,false,false,true,true,true,false,true,false,false,true,true,false,true,false,true,true,false,false,true,false,true,true,true,true,true,true,false,false,false,false,true,true,false,false,false,true,true,true,true,true,true,false,false,false,true,false,true,true,false,false,false,false,false,true,true,true,23,-0.9486049550329423,3652.9999999999986,8658614
false,true,true,true,true,false,false,true,true,true,true,false,true,false,false,false,false,true,true,false,true,false,true,false,false,false,false,false,true,false,true,true,false,false,false,false,true,true,false,false,true,false,true,true,false,false,false,false,true,true,false,true,true,false,false,false,false,false,false,false,false,true,false,true,true,true,false,1,-0.8734918639447093,109.99999999999997,8735373
false,true,true,true,true,false,false,true,false,true,true,false,true,false,false,true,false,true,true,false,true,false,false,false,false,false,false,false,false,false,true,true,false,true,false,false,true,true,false,false,false,true,true,true,true,true,false,false,true,true,false,true,true,false,false,false,false,true,true,false,false,true,true,true,true,true,true,11,-0.9330448367645389,1536.9999999999993,8813919
true,false,true,true,false,false,false,true,false,true,false,false,true,true,true,false,false,false,false,true,true,false,true,true,true,false,false,true,false,false,false,false,false,true,true,false,false,false,true,true,true,true,true,true,true,false,false,true,true,false,false,true,true,true,false,true,true,false,false,false,true,true,false,true,false,true,true,30,-0.9018393463239874,4778.999999999999,8893085
false,false,true,true,true,false,true,true,true,true,true,false,false,false,false,false,false,true,true,false,true,false,false,false,false,false,false,false,true,false,true,true,false,false,true,false,true,true,false,false,true,true,true,true,false,false,false,false,true,true,false,true,true,true,true,false,false,false,false,false,true,false,false,true,true,true,false,21,-0.9363338787438524,2272.9999999999986,8971501
true,true,true,false,true,false,false,true,true,false,true,false,false,true,false,false,true,true,true,false,true,false,true,false,false,false,true,false,true,false,true,false,false,false,false,false,true,true,false,false,true,false,true,true,false,true,false,false,true,true,false,false,true,false,false,false,false,false,false,false,false,true,false,true,true,false,true,1,-0.7794718984883,93.0,9048562
true,false,false,false,true,false,false,true,true,false,true,true,false,true,false,false,true,false,true,false,true,false,true,false,true,false,true,true,true,false,true,false,false,false,false,true,true,true,false,false,true,false,true,true,false,true,false,false,true,true,false,false,true,true,false,false,true,false,false,true,true,true,false,true,true,true,true,8,-0.9355070336779744,938.0,9128271
false,true,true,true,false,false,false,true,true,true,true,false,true,false,false,false,true,true,false,false,true,false,true,false,false,false,false,false,true,false,true,true,false,false,false,false,true,true,false,false,true,false,true,true,false,false,false,false,true,true,false,true,true,false,false,false,false,true,false,true,false,true,false,false,true,true,false,11,-0.9231568901317291,1370.9999999999995,9206532
false,true,true,true,false,true,false,false,true,true,true,false,true,true,true,false,false,true,true,true,false,false,false,true,false,true,true,false,true,true,true,true,true,true,true,true,false,false,false,true,false,true,true,false,false,true,true,true,true,true,true,true,false,false,false,true,false,false,false,true,false,false,false,false,true,true,true,1,-0.8734918639447093,164.99999999999991,9284418
false,true,true,true,true,false,false,false,true,true,true,false,true,false,false,false,false,true,false,true,true,false,false,false,false,false,false,false,true,true,true,true,false,false,false,false,true,true,true,false,true,false,true,true,false,false,false,false,true,true,false,true,true,false,false,true,false,false,false,false,false,true,false,true,true,true,false,2,-0.9005738797074947,289.99999999999983,9361525
false,false,false,false,true,true,false,false,true,true,false,false,true,true,true,false,true,true,false,true,false,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,false,false,true,true,false,true,true,false,false,false,true,true,false,true,true,true,false,false,false,true,false,false,true,true,false,false,false,true,false,true,true,8,-0.9280183729726457,1248.9999999999995,9441215
true,true,true,false,true,false,false,true,true,true,true,true,true,true,false,true,false,true,true,false,true,false,false,true,false,false,false,false,true,false,false,true,false,true,false,false,true,true,false,false,true,false,true,true,true,false,false,false,true,true,false,true,true,false,false,false,false,false,false,false,false,true,false,false,true,false,false,5,-0.9702743488577713,659.9999999999998,9519961
true,true,true,false,true,false,false,true,false,false,true,true,true,false,false,true,false,true,true,false,true,false,false,true,false,false,true,true,false,true,false,true,false,true,false,false,true,true,false,false,false,false,true,true,true,false,true,false,true,true,false,true,true,true,false,false,false,false,false,false,false,true,false,true,true,false,false,23,-0.9358217506520229,2904.999999999999,9600001
true,true,false,false,true,false,false,false,false,true,true,true,true,true,false,true,false,true,true,false,true,false,false,true,false,false,true,false,true,false,true,true,false,true,false,false,true,true,false,true,true,false,true,true,true,false,true,false,true,true,false,true,true,false,false,false,false,false,false,false,true,true,false,false,true,false,true,5,-0.9072150664869196,678.9999999999998,9678209
true,false,true,false,true,false,false,true,true,true,true,true,true,true,false,true,true,false,true,false,true,false,false,false,false,true,false,false,true,false,false,false,false,true,false,false,true,true,false,false,true,true,false,true,true,false,true,false,true,true,false,true,true,false,true,false,false,false,false,false,false,true,false,false,true,false,true,25,-0.9668810165917651,2482.999999999998,9757474
false,false,true,false,true,false,false,true,true,true,false,true,true,true,true,true,false,true,true,true,true,false,false,true,false,false,false,false,false,false,false,true,false,true,false,false,true,true,false,false,false,true,true,true,true,true,false,true,true,true,false,true,true,false,false,false,false,false,false,false,false,true,false,false,true,false,false,9,-0.9554655015587018,1082.0,9835716
true,true,true,false,true,false,false,true,true,false,false,true,true,true,false,true,false,true,true,true,false,false,false,true,false,true,false,false,true,false,false,true,false,true,false,false,true,false,false,false,false,true,true,true,true,false,true,false,true,true,false,true,true,false,true,false,false,false,false,true,false,true,false,false,true,false,false,13,-0.9363372731631003,1628.9999999999989,9915491
true,false,true,false,true,false,false,true,true,true,true,true,true,true,false,true,true,true,true,false,true,false,false,true,false,false,false,false,true,false,false,false,false,true,false,false,true,true,false,true,true,false,true,true,true,false,false,false,true,false,false,true,true,false,true,false,false,false,false,false,false,true,false,true,true,false,false,9,-0.9307902140723238,1072.0,9998323
true,true,true,false,true,false,false,true,true,true,true,true,true,true,false,true,false,false,true,false,true,false,false,true,true,false,false,false,true,false,true,true,false,true,false,false,true,true,false,true,true,false,true,true,false,true,false,false,true,true,false,true,true,false,true,false,false,false,true,false,true,false,false,false,false,false,false,11,-0.8915793132446765,1632.0,10078453
false,true,true,true,true,false,false,true,true,true,true,false,true,false,false,false,true,true,true,false,true,false,true,false,false,false,false,true,true,false,true,true,false,false,false,false,true,true,false,true,true,false,true,true,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,true,true,false,true,false,true,false,3,-0.9546459311678098,372.9999999999998,10157422
false,true,true,true,true,false,false,true,false,true,true,false,true,true,false,false,true,true,true,false,true,false,true,true,true,false,false,true,true,false,true,false,false,false,false,false,true,true,false,true,false,false,true,true,true,true,true,false,false,true,false,true,false,true,true,false,false,false,false,false,true,true,false,true,true,true,true,5,-0.9657116649564053,734.9999999999997,10236999
true,true,true,true,true,true,false,false,false,false,true,true,true,true,false,true,false,true,true,false,false,false,false,true,false,false,false,false,true,false,false,false,false,true,false,false,false,true,false,true,true,false,true,true,true,false,false,false,true,true,false,true,true,false,true,false,false,false,true,false,false,true,true,false,true,false,false,16,-0.9006168651224743,1957.9999999999989,10317417
false,true,true,false,true,false,false,true,true,true,true,false,true,false,false,false,true,true,true,false,true,true,true,true,false,false,false,true,true,false,true,true,false,false,true,false,false,true,false,true,false,false,true,false,false,false,true,false,false,true,false,false,false,true,true,false,false,false,true,false,true,false,false,true,false,true,false,19,-0.9255012865602616,2824.9999999999986,10398178
false,false,true,true,true,false,false,true,false,false,true,false,true,false,true,false,false,true,true,false,true,false,true,false,false,false,false,false,false,true,true,true,false,false,false,false,true,true,false,false,true,false,false,true,false,false,false,false,true,false,false,true,true,false,false,false,false,false,false,true,false,false,false,true,true,true,false,3,-0.9132611698923666,364.0,10476983
false,true,true,true,true,true,false,true,true,false,true,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,true,false,true,true,false,false,false,true,true,true,false,false,true,true,true,true,false,true,false,false,true,true,false,true,true,false,false,false,false,true,false,false,false,true,false,true,true,true,false,1,-0.8336564931990262,130.99999999999997,10554920
false,true,true,true,true,false,false,true,true,false,true,false,true,true,false,true,true,false,true,false,true,false,true,false,true,false,false,true,true,false,true,true,false,false,false,true,true,true,false,true,false,false,false,true,false,false,true,false,true,false,false,true,true,false,true,false,false,false,false,false,true,true,false,true,false,true,false,7,-0.9621364764464168,803.9999999999995,10633348
false,true,true,true,true,false,false,true,true,true,true,false,true,false,false,true,true,true,true,false,true,false,true,false,false,false,false,false,true,false,true,true,false,false,true,false,true,true,false,false,true,false,true,true,false,false,false,false,true,true,false,true,true,false,false,false,false,false,false,false,false,false,false,true,true,true,false,1,-0.8734918639447093,107.00000000000003,10709877
true,true,true,true,true,false,false,true,true,true,true,true,true,true,true,true,false,true,true,false,true,false,false,false,false,false,false,false,true,false,false,true,false,false,false,true,true,false,false,true,true,false,true,true,true,false,false,true,true,true,false,true,true,false,false,false,false,true,false,false,false,false,false,false,true,false,true,24,-0.9344655000319163,2600.999999999999,10789388
false,true,true,true,true,false,true,true,true,false,true,false,true,false,false,true,true,true,true,false,true,false,true,false,false,false,true,true,false,false,true,false,false,false,true,true,true,true,false,false,true,false,true,true,false,false,false,false,true,true,false,true,true,false,true,false,false,false,false,false,false,false,false,true,false,true,false,8,-0.8991158037966555,885.9999999999998,10868971
true,true,true,false,true,false,false,true,true,false,true,false,false,false,false,false,false,true,true,false,true,true,true,false,true,false,true,false,true,true,true,false,false,false,true,true,true,true,false,false,true,false,true,true,false,true,false,true,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,true,true,1,-0.7951443329642743,123.99999999999994,10946966
true,true,false,true,true,false,false,true,true,true,true,true,true,true,false,false,false,true,true,false,true,false,false,true,false,true,false,false,true,false,false,true,false,true,false,false,true,true,true,false,true,false,false,true,true,false,false,true,true,true,false,true,false,true,false,true,false,false,false,true,false,true,false,false,true,false,false,17,-0.90140090394271,2247.0,11027062
true,true,true,true,true,false,true,true,true,true,false,false,true,true,false,true,true,true,true,false,true,false,true,false,true,false,false,true,true,false,true,false,false,false,true,false,true,true,false,false,true,false,true,false,false,false,false,false,false,true,true,true,true,false,false,true,false,false,false,false,true,false,false,false,true,true,false,20,-0.9455890015361605,2023.9999999999995,11107621
true,true,true,false,true,false,false,true,true,false,false,false,false,true,false,true,true,true,true,true,false,false,true,false,false,false,true,false,true,false,true,true,false,false,true,true,false,false,true,false,true,true,true,true,false,true,false,false,false,true,true,false,true,false,false,false,false,true,false,true,false,true,true,true,true,false,true,1,-0.7985027289542492,126.99999999999997,11186629
true,false,false,true,true,false,false,true,true,true,true,false,true,false,false,true,true,true,true,false,true,false,true,false,true,true,true,false,true,false,true,true,false,false,true,false,true,true,false,false,true,false,true,true,false,false,false,false,true,true,false,true,true,false,true,false,false,true,false,false,false,false,false,false,true,true,true,17,-0.9162968322222522,2260.999999999999,11267383
false,true,true,true,true,false,false,true,true,true,true,false,true,false,false,false,true,true,false,false,true,false,false,false,false,false,false,true,true,false,true,true,false,false,true,false,true,true,false,false,true,false,false,true,false,true,false,true,true,true,false,true,true,false,false,false,false,false,false,true,false,false,true,true,true,false,false,13,-0.9419693922239262,1392.9999999999993,11347834
true,true,true,false,true,true,false,true,false,true,true,false,false,true,false,true,false,true,true,false,false,false,false,true,false,false,false,false,true,false,false,true,false,true,false,false,true,true,false,false,true,false,true,true,false,true,false,true,false,false,true,true,true,true,false,false,false,false,true,true,false,true,false,false,false,false,false,13,-0.9267930046512792,1602.999999999999,11428130
false,true,true,false,true,false,false,true,true,true,true,false,true,true,false,false,true,true,true,false,true,false,true,false,false,false,false,true,true,false,true,true,false,false,false,false,true,true,true,true,true,false,true,true,false,false,false,false,true,true,false,true,true,true,false,true,false,true,false,false,true,false,true,true,false,true,true,13,-0.9374121238642265,1807.9999999999995,11508004
true,true,true,false,false,false,false,false,true,false,true,true,false,true,false,false,true,true,true,false,true,true,true,false,false,true,true,false,true,false,true,false,false,false,false,false,true,true,false,false,true,false,true,true,false,true,false,false,true,true,false,false,true,false,true,false,false,false,false,true,false,true,false,true,true,false,true,5,-0.9587259524422135,579.9999999999998,11586342
true,false,true,false,true,false,false,false,true,true,true,true,true,true,false,true,false,false,true,false,true,false,false,true,false,false,true,false,true,false,false,false,false,false,true,false,true,true,false,false,true,false,false,true,true,false,false,false,true,true,false,true,true,false,false,false,false,false,false,true,false,true,false,false,true,false,false,16,-0.9301853068915366,1718.9999999999998,11666379
false,true,true,true,true,false,true,true,true,false,true,true,true,false,true,true,false,true,true,false,true,false,true,false,false,false,false,false,true,false,true,true,true,false,true,true,true,true,false,true,true,false,true,true,false,false,true,false,true,false,false,true,true,false,false,false,false,true,false,false,true,false,false,true,false,true,false,13,-0.9278974509818959,1888.999999999999,11747995
false,true,false,true,true,false,true,false,true,true,false,true,false,false,true,true,true,true,true,false,true,false,true,false,false,true,false,false,true,false,true,false,false,false,true,true,true,true,false,false,true,true,true,true,false,false,false,false,true,true,false,true,true,true,false,false,false,false,false,false,false,false,false,true,true,true,false,15,-0.9171899498418521,1518.999999999999,11828710
false,true,true,false,true,false,false,true,true,false,true,false,false,true,false,false,true,true,true,true,true,false,true,false,false,false,true,false,true,false,true,false,true,true,false,true,true,true,true,false,false,false,false,true,false,false,false,false,true,true,false,false,true,false,false,false,false,false,false,false,false,true,false,true,true,false,true,2,-0.8887010044444497,189.0,11907224
false,true,true,true,true,false,true,true,true,true,true,true,true,false,false,true,true,true,false,true,true,false,true,true,false,false,true,false,true,false,true,false,false,true,true,false,true,true,false,false,false,false,true,true,false,false,false,false,true,true,false,true,false,false,false,false,true,false,false,false,false,false,true,true,false,true,false,17,-0.8750330222546274,2420.999999999999,11988161
