dur,proto,s_port,d_port,s_load,d_load,s_pkt_cnt,d_pkt_cnt,s_iat_mean,d_iat_mean,tcp_rtt,syn_ack,ack_dat,s_bytes_sum,d_bytes_sum,s_bytes_mean,d_bytes_mean,s_bytes_min,d_bytes_min,s_bytes_max,d_bytes_max,s_bytes_med,d_bytes_med,s_bytes_std,d_bytes_std,s_iat_sum,d_iat_sum,s_iat_min,d_iat_min,s_iat_max,d_iat_max,s_iat_med,d_iat_med,s_iat_std,d_iat_std,s_winsize_sum,d_winsize_sum,s_winsize_mean,d_winsize_mean,s_winsize_min,d_winsize_min,s_winsize_max,d_winsize_max,s_winsize_med,d_winsize_med,s_winsize_std,d_winsize_std,s_ttl_sum,d_ttl_sum,s_ttl_mean,d_ttl_mean,s_ttl_min,d_ttl_min,s_ttl_max,d_ttl_max,s_ttl_med,d_ttl_med,s_ttl_std,d_ttl_std,cwr_cnt,ece_cnt,urg_cnt,ack_cnt,psh_cnt,rst_cnt,syn_cnt,fin_cnt,pkt_depth,neg_f1_score,compute_cost,timestamp
true,true,false,false,true,true,true,false,true,false,false,true,false,false,true,true,false,false,false,false,true,false,true,false,true,true,true,false,false,true,false,true,true,false,true,true,true,true,false,true,false,false,true,false,false,false,true,true,false,true,true,true,false,true,true,true,true,false,true,false,true,false,true,false,true,false,false,1,-0.5557775018082439,97.99999999999999,4577401
true,false,false,false,true,false,true,false,false,false,true,true,false,true,true,false,false,false,true,true,true,true,true,false,false,false,true,true,false,false,true,false,true,true,true,true,false,true,true,false,false,true,true,false,false,false,false,true,true,true,false,true,false,false,true,true,true,false,true,false,true,false,true,false,false,false,false,1,-0.5557775018082439,113.00000000000003,4648532
false,false,true,false,false,false,true,false,false,false,false,false,true,true,true,false,false,false,true,false,true,false,true,true,false,false,true,true,false,false,true,true,true,true,true,true,false,true,true,true,false,true,true,false,false,false,true,true,false,false,false,true,false,false,false,false,true,false,true,false,true,false,true,false,true,false,false,3,-0.8906741108676407,455.9999999999998,4721165
true,false,true,true,true,false,false,true,true,true,false,true,false,false,true,true,true,true,true,true,false,true,false,false,true,true,true,false,false,false,false,true,false,false,true,false,false,false,true,true,false,true,false,false,true,true,true,true,false,false,false,false,false,true,true,false,false,true,true,true,false,false,true,true,false,true,false,25,-0.9415478837079091,3891.0000000000005,4795498
true,false,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,false,false,true,false,false,false,false,true,false,false,false,true,false,true,true,false,false,false,true,false,true,false,true,false,false,true,false,true,false,false,true,false,false,true,false,false,false,false,false,true,false,false,true,false,false,false,true,2,-0.8677810297906531,202.99999999999994,4871261
true,true,false,false,true,true,false,true,true,true,false,true,false,true,true,true,false,true,true,false,false,false,true,false,false,true,false,false,false,false,false,true,false,false,true,true,true,true,true,true,false,false,true,false,false,false,true,false,false,true,false,true,false,false,true,false,false,false,true,false,true,false,true,false,true,false,false,19,-0.9129917152640946,2418.999999999999,4948830
true,false,false,false,true,false,true,false,false,true,false,false,false,true,true,false,false,false,true,false,true,false,true,true,false,true,true,true,false,false,true,true,true,true,true,true,false,true,true,false,false,true,false,false,false,false,false,false,true,true,false,true,false,false,false,true,true,false,true,false,true,false,true,true,false,false,false,21,-0.9309233761835065,3132.9999999999977,5025461
false,false,true,true,true,true,false,true,true,true,false,true,true,false,false,true,true,false,true,true,false,false,true,true,true,true,true,false,false,false,false,false,false,false,true,false,false,false,true,false,false,true,false,true,true,true,true,false,false,false,true,true,false,true,true,false,true,true,false,true,false,true,true,true,false,false,true,5,-0.9672151923855886,808.9999999999998,5099279
true,false,true,true,true,true,true,true,false,true,false,true,true,false,false,true,false,true,false,true,true,false,false,true,false,false,true,false,true,true,false,true,false,true,true,false,false,false,true,false,false,false,true,false,false,true,false,true,false,false,true,false,false,true,false,false,false,false,false,true,false,false,true,false,false,false,true,10,-0.9477441647139461,1168.9999999999993,5175110
true,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,false,true,false,false,false,true,false,false,false,true,true,true,false,false,false,false,false,false,true,false,true,true,true,true,false,false,true,true,false,false,false,false,true,true,false,false,true,true,false,false,false,true,true,true,false,true,false,true,false,true,16,-0.9442330534347001,1812.9999999999993,5250685
true,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,false,false,true,false,true,true,true,false,true,false,false,true,false,false,true,false,true,false,false,false,true,false,false,false,true,false,true,false,false,true,true,false,false,true,true,false,false,false,false,true,false,false,true,true,false,false,true,15,-0.8855722024559014,1488.999999999999,5325899
true,false,false,true,true,true,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,true,false,false,true,true,false,false,true,true,true,false,false,true,false,true,true,true,false,true,true,false,false,false,false,true,true,true,false,true,true,false,true,false,true,false,true,false,true,true,true,false,true,true,false,13,-0.9264433177790002,1677.9999999999998,5399801
true,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false,true,false,true,false,false,false,false,false,false,false,false,true,false,true,true,true,true,true,false,true,true,false,false,false,false,false,true,false,false,true,true,false,false,false,true,false,false,false,true,false,false,false,true,24,-0.9321467086627713,2973.0,5473781
false,false,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,false,false,true,true,false,false,false,false,false,false,false,true,true,false,true,true,false,true,false,false,true,false,false,false,false,false,true,false,true,true,true,false,false,true,true,true,true,false,false,true,false,true,true,18,-0.8841184251913308,2356.9999999999986,5547685
true,true,false,true,true,true,false,false,true,true,false,true,false,true,true,true,false,true,true,true,false,false,true,true,true,true,false,false,false,false,false,true,true,false,true,true,false,true,false,true,false,false,true,false,false,false,false,true,false,true,true,true,false,true,true,true,false,false,true,false,true,false,true,false,false,false,false,2,-0.8687061530754473,344.99999999999983,5621800
false,false,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true,false,false,false,false,true,false,false,false,true,true,true,true,false,false,false,true,false,true,false,true,false,false,true,false,true,false,false,true,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,true,8,-0.9495821276052799,894.9999999999999,5697239
true,false,false,true,true,false,true,false,false,false,false,false,false,true,true,false,false,false,true,true,true,true,true,true,false,false,true,false,false,true,true,false,true,true,true,true,false,true,true,true,false,true,true,false,true,false,true,true,true,true,false,true,false,false,true,false,true,false,false,false,true,false,true,false,false,false,false,10,-0.8973736860202708,1348.9999999999993,5772307
false,false,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,false,false,false,false,true,true,true,false,true,false,false,true,false,false,true,false,false,false,true,false,false,true,false,false,true,true,true,true,false,false,true,false,false,true,true,false,false,true,false,true,false,false,true,false,false,false,true,14,-0.8640369915481497,1851.0000000000005,5847972
true,false,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,false,false,true,false,false,false,false,true,false,false,false,false,false,true,true,false,false,false,true,false,true,false,true,true,false,true,false,true,false,true,true,false,false,true,false,false,false,false,false,true,false,false,true,false,false,false,true,2,-0.893578690158689,196.0,5924578
true,true,true,false,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,false,false,true,false,true,true,true,false,false,false,false,true,true,false,true,false,true,false,true,false,false,true,false,false,true,true,true,true,false,true,true,false,false,true,true,false,false,false,true,true,false,false,true,false,false,false,false,8,-0.9049657865245818,1126.9999999999995,6003862
true,false,true,true,false,true,true,true,false,true,false,true,true,true,true,true,true,false,true,true,false,false,true,false,true,true,false,false,false,false,false,true,false,false,true,false,false,false,true,false,false,true,false,false,true,true,true,true,false,false,true,false,false,true,true,false,false,false,false,true,false,false,false,false,false,true,false,6,-0.9489557449348128,731.9999999999999,6078113
true,false,true,true,true,true,true,true,true,true,false,false,true,false,true,true,true,false,true,false,true,false,false,false,false,false,true,true,false,false,true,false,false,true,true,false,true,false,true,false,true,true,true,true,false,true,false,true,false,true,true,false,false,true,false,false,false,false,false,true,true,false,false,false,false,false,true,2,-0.8792575360197816,203.9999999999999,6151030
true,true,true,true,false,false,false,true,true,true,true,true,true,true,false,true,true,false,true,true,true,false,true,false,true,false,true,true,false,false,false,false,false,false,false,true,false,true,true,true,false,true,false,true,true,false,false,false,false,false,true,true,false,true,false,false,false,false,true,true,true,false,true,false,false,false,true,12,-0.9669756787247906,1460.0000000000002,6226134
true,false,true,true,true,true,true,true,true,true,false,true,false,false,true,false,false,true,true,true,false,true,true,false,true,true,true,false,false,true,false,false,false,false,true,false,false,false,true,false,false,true,false,false,true,true,true,true,false,false,true,false,false,true,false,false,false,false,false,true,false,true,true,false,false,false,false,11,-0.9357746367455558,1406.9999999999998,6301258
true,false,true,true,true,true,true,true,false,true,true,true,true,false,true,true,false,true,true,true,false,false,true,false,true,true,true,false,false,false,false,true,false,false,true,false,false,false,true,false,false,true,false,false,true,true,false,true,false,false,true,false,false,true,true,false,false,false,false,true,false,false,false,false,false,false,true,16,-0.9279682997679094,2006.9999999999998,6376237
true,false,true,true,true,true,true,true,true,true,false,false,true,false,true,true,true,true,true,true,true,false,true,false,true,true,true,false,false,false,false,true,false,false,true,false,false,false,true,false,false,true,false,false,true,true,true,true,true,false,true,false,true,true,true,false,false,false,false,true,false,false,true,true,true,false,false,4,-0.9417986750725287,558.0,6449907
true,false,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,false,false,true,false,false,false,false,true,false,false,false,false,false,true,true,false,false,false,true,true,true,true,true,true,true,true,false,true,false,false,true,false,false,true,true,true,false,false,false,true,false,false,true,false,false,false,true,4,-0.9555921338778319,626.9999999999999,6523561
true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,false,false,true,false,false,false,true,true,true,false,false,false,false,false,true,true,false,false,false,false,true,false,false,true,false,true,true,true,false,true,true,false,false,true,false,false,false,false,true,true,false,false,true,false,false,false,true,4,-0.9454423773869698,541.9999999999999,6597822
true,true,false,false,true,true,false,false,true,true,false,true,false,true,true,true,false,false,false,false,true,false,true,true,true,true,true,false,true,false,false,true,true,false,false,true,true,true,true,true,false,true,true,false,false,true,true,false,false,true,true,true,false,true,true,true,false,false,true,false,true,false,false,false,true,false,false,1,-0.5557775018082439,157.00000000000003,6670664
true,true,false,false,true,true,false,false,true,true,false,true,false,true,true,false,false,true,false,false,true,false,true,false,true,false,true,false,false,false,true,true,true,false,true,true,true,true,true,true,true,false,true,false,false,false,true,true,false,false,true,true,false,true,false,false,false,false,true,false,true,false,true,false,true,false,false,1,-0.5557775018082439,82.99999999999999,6742662
true,false,true,false,true,false,false,true,true,true,true,true,true,false,true,true,true,true,true,true,false,false,true,false,true,true,true,false,true,false,false,true,false,false,true,false,false,false,true,false,false,true,false,false,true,true,true,true,false,false,true,false,false,false,true,false,false,false,false,true,false,true,true,false,false,false,false,5,-0.9624446256283046,692.0,6818411
true,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,false,true,true,false,true,false,false,true,false,false,false,false,false,true,true,false,true,false,true,false,true,false,true,true,false,true,false,true,false,true,true,false,false,false,false,false,true,false,false,true,false,false,true,false,true,false,true,9,-0.9589065297560885,1180.9999999999993,6893951
true,false,true,true,true,true,true,false,true,true,false,true,false,true,true,true,true,false,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,true,false,true,true,false,true,false,false,false,true,true,false,false,true,false,false,false,false,false,true,false,false,false,true,false,true,true,11,-0.8800896957587782,1116.0000000000002,6971561
true,false,false,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,false,false,false,false,true,true,true,false,false,false,false,true,false,false,true,false,false,false,false,false,false,true,false,false,true,true,true,false,false,false,true,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,18,-0.9226072358032452,2250.9999999999986,7049083
true,false,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,false,false,true,true,true,true,false,false,false,false,false,true,false,false,true,false,false,true,false,false,false,true,false,false,true,true,false,true,false,false,true,false,false,true,true,false,false,false,false,true,false,false,true,true,false,false,false,5,-0.9313500506622717,717.9999999999995,7123810
true,true,false,false,true,true,false,false,true,true,false,true,false,true,true,false,false,true,false,false,true,false,true,false,false,false,true,false,false,true,true,true,true,false,false,true,true,true,true,true,true,false,true,false,false,false,true,true,false,false,true,true,false,false,true,false,false,false,true,false,true,false,false,false,true,false,false,4,-0.9251921417810448,500.99999999999983,7197420
true,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,false,false,true,false,false,false,false,true,false,true,false,false,false,true,true,false,false,false,true,false,true,false,true,true,false,true,false,true,false,true,true,false,false,true,false,true,false,true,false,true,false,false,true,false,true,false,true,4,-0.9224426481756499,554.0,7271614
true,true,false,false,true,true,false,false,true,true,false,true,false,true,true,false,false,true,false,false,true,false,true,false,true,false,false,false,false,false,false,true,true,false,true,true,true,true,true,true,true,false,true,false,false,false,true,false,false,false,false,true,false,true,false,false,false,true,true,false,true,false,false,false,true,false,false,11,-0.9091478010300593,1451.9999999999993,7347294
true,true,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,false,false,false,true,true,false,false,true,false,false,false,false,false,true,true,false,false,false,true,false,false,false,true,true,false,true,false,true,false,true,false,false,false,true,false,true,false,false,false,true,false,false,true,false,false,false,true,2,-0.8802281084994731,351.99999999999994,7420090
true,false,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,true,false,true,false,false,false,false,true,false,false,true,true,false,true,true,false,false,false,true,false,true,false,true,true,false,true,true,true,true,true,true,false,false,true,false,false,false,false,false,true,true,false,true,false,false,false,true,1,-0.8734918639447093,114.00000000000001,7491658
false,false,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,false,false,false,true,true,true,false,true,false,false,true,false,true,false,false,true,false,true,false,true,false,false,true,false,false,true,true,true,true,false,false,true,false,false,true,false,false,false,true,false,true,false,false,true,false,false,false,false,9,-0.9606881471970408,1273.9999999999998,7566027
true,false,true,true,false,false,true,true,true,true,false,true,true,true,true,true,true,false,false,true,true,false,true,true,false,false,false,true,false,true,true,true,false,true,false,false,true,false,true,false,true,false,true,true,false,true,true,true,true,true,true,false,true,true,false,false,false,true,false,true,true,false,true,false,false,false,true,4,-0.953784438813698,671.0,7640664
true,false,true,true,false,false,true,true,true,true,true,true,true,false,true,true,false,false,true,false,true,false,true,false,false,false,false,true,false,false,true,true,false,true,true,false,false,false,true,false,true,false,true,true,false,false,true,true,true,true,true,false,false,true,false,false,false,false,false,false,true,false,true,false,false,false,true,10,-0.947477200323118,1256.9999999999995,7716397
true,false,true,true,true,true,true,true,false,false,false,true,true,false,true,false,true,true,true,true,false,false,true,false,true,true,true,false,true,false,false,true,false,false,false,false,false,true,true,true,false,false,false,true,true,true,true,true,false,false,true,false,false,true,true,false,true,false,false,true,false,false,true,false,false,false,false,8,-0.9322834029771389,1061.0,7791738
true,false,false,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,false,false,true,false,true,true,true,false,false,false,false,true,false,false,true,false,false,false,true,false,true,true,false,false,true,true,false,false,false,false,true,true,false,true,true,true,false,false,false,true,false,false,true,false,false,true,false,4,-0.925661624039812,606.0,7866125
true,false,true,true,false,true,true,true,true,false,false,true,true,false,true,true,true,false,true,false,true,false,true,false,false,false,false,true,false,true,true,true,false,true,true,false,false,false,true,false,true,true,false,true,false,true,true,true,true,true,true,false,false,true,false,false,false,false,false,true,true,false,true,false,false,false,true,10,-0.954581139753485,1289.0,7941208
true,false,true,true,true,true,true,true,false,false,false,false,true,false,true,true,true,true,true,true,true,false,true,false,true,true,true,false,false,false,true,true,false,false,true,false,false,false,true,false,false,true,false,false,true,true,true,true,false,false,true,false,false,true,true,false,false,false,false,true,false,false,true,false,false,false,false,4,-0.9417999461458461,558.0,8016033
true,false,true,false,false,false,true,true,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,false,false,true,false,true,false,false,true,true,false,false,true,false,false,false,true,false,true,false,true,false,false,true,true,true,true,true,true,true,false,true,false,false,false,false,false,false,true,true,true,true,false,false,true,7,-0.9508990963864133,912.9999999999997,8095928
true,true,false,true,false,false,true,true,true,true,false,false,true,true,true,true,true,false,true,true,true,false,true,false,false,false,false,true,true,false,true,true,true,true,true,false,true,false,true,false,true,false,true,true,false,true,true,true,true,true,true,false,true,true,true,false,false,false,false,true,true,false,true,false,false,false,true,6,-0.9063821339510104,767.0000000000001,8172410
true,false,false,true,false,true,true,true,true,true,false,true,true,true,true,true,true,false,true,false,true,false,true,false,false,false,false,false,false,false,true,true,false,true,true,true,false,false,true,false,true,false,true,true,false,false,true,false,true,true,true,false,false,true,false,true,false,false,false,true,true,false,true,false,false,true,true,4,-0.9297904479245872,625.9999999999995,8246960
true,false,true,true,false,true,false,true,true,true,false,false,false,true,true,true,true,false,true,true,true,false,true,false,false,false,false,true,false,false,true,true,false,true,false,false,false,false,true,false,true,false,true,true,false,true,true,true,true,false,true,false,false,false,false,false,false,false,true,false,true,false,true,true,false,false,true,14,-0.9074940480811623,1764.9999999999995,8322645
true,false,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,false,true,true,true,false,true,false,false,true,false,true,false,false,true,true,false,true,true,false,false,false,true,true,true,false,true,true,false,true,true,true,true,true,false,false,false,true,false,false,false,false,false,true,true,false,true,true,false,true,true,2,-0.9003483607187469,263.99999999999994,8397680
true,false,true,true,false,true,true,true,true,true,false,true,true,true,true,false,true,false,true,true,true,false,true,false,false,false,false,true,false,false,true,true,false,true,true,false,false,false,true,false,true,false,true,true,false,true,true,true,true,true,true,false,true,false,false,false,false,false,false,true,true,false,true,false,false,false,true,6,-0.9377644154785955,734.9999999999997,8472969
true,false,false,true,false,true,false,true,true,false,false,true,true,true,false,true,true,false,true,true,true,false,true,false,false,false,false,true,false,false,false,false,false,true,true,false,false,false,true,false,false,false,false,true,false,false,true,true,true,true,true,false,true,true,false,false,false,false,false,true,true,false,false,false,false,false,true,1,-0.8250605616479761,100.00000000000003,8544325
true,false,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true,true,false,false,true,false,true,true,true,false,false,false,false,true,true,false,true,false,false,false,false,false,false,false,false,true,true,true,true,true,false,false,true,false,false,true,true,false,false,true,false,true,false,false,true,false,false,false,false,13,-0.9010992772532483,1835.9999999999993,8619994
true,false,true,true,false,true,true,false,true,true,false,true,true,true,true,true,true,false,true,false,true,true,true,false,false,true,false,true,false,false,false,true,false,true,true,false,false,false,false,false,false,false,true,true,false,true,true,false,true,true,true,false,false,true,false,true,false,true,false,true,true,false,true,false,false,false,true,7,-0.9625367861389105,978.9999999999998,8695208
true,false,false,true,false,true,false,true,true,false,false,true,true,true,false,true,true,false,false,false,true,false,true,false,false,false,false,true,true,true,false,false,false,true,true,false,false,false,true,false,false,true,false,true,false,false,true,true,true,true,true,true,true,true,false,false,true,false,false,true,true,false,false,false,true,false,true,1,-0.8250605616479761,100.99999999999996,8767422
false,false,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,false,true,false,false,true,false,true,true,false,false,true,false,true,true,false,false,false,true,false,true,false,true,true,false,true,true,true,true,true,true,false,false,false,true,false,false,false,false,true,true,false,false,true,false,false,true,10,-0.9578982762934449,1246.9999999999993,8843545
true,false,true,false,true,false,true,true,true,true,false,true,true,false,true,true,true,true,true,true,false,true,true,false,true,true,true,false,false,false,false,true,false,false,true,false,false,false,false,false,false,true,false,false,true,true,true,true,true,false,true,false,false,true,true,false,false,true,true,false,false,false,true,false,false,false,true,5,-0.9614996135673604,863.9999999999997,8918610
true,false,true,true,false,false,true,true,false,true,false,true,true,true,false,true,true,false,true,true,true,true,true,false,false,false,false,true,false,true,true,true,true,true,true,false,false,false,true,false,true,false,true,true,false,true,true,false,true,true,true,false,false,true,false,false,false,false,false,true,true,true,true,false,false,false,true,6,-0.9422982377701407,842.9999999999995,8993838
true,false,true,true,false,true,true,true,false,true,false,true,true,true,false,true,true,true,true,true,true,true,true,false,true,false,false,true,false,false,true,true,false,true,true,false,false,false,true,false,true,false,true,true,false,true,true,true,true,true,true,false,false,true,true,false,true,true,false,true,true,false,false,false,false,true,true,2,-0.9003483607187469,424.99999999999983,9070730
true,false,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,true,true,false,false,true,false,true,true,true,true,false,false,false,true,false,false,true,false,false,false,false,false,false,true,true,false,true,true,false,true,false,false,true,false,false,true,true,false,false,false,false,true,false,false,true,false,true,false,false,6,-0.9062263317385255,753.0000000000001,9149033
false,false,true,true,true,true,false,true,true,false,false,true,true,true,false,true,true,false,true,true,true,false,true,false,false,false,false,true,false,false,false,false,false,true,true,false,false,false,false,false,false,false,true,true,false,false,true,true,true,true,true,false,true,true,false,true,false,false,false,true,true,false,false,false,false,false,true,2,-0.8934816333811052,335.0,9223215
true,false,true,true,false,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true,false,true,true,false,false,false,true,false,false,true,true,false,true,true,false,false,false,true,false,true,false,true,true,false,true,true,false,true,true,true,false,true,false,false,false,true,true,false,true,true,false,true,false,false,false,false,1,-0.8734918639447093,183.00000000000006,9297333
true,false,true,true,false,true,true,true,false,true,false,false,false,true,true,true,true,false,true,true,true,false,true,false,false,false,false,true,false,true,true,false,false,true,true,false,false,false,true,false,false,false,true,true,false,true,true,true,true,true,true,false,false,true,false,false,false,false,true,true,true,false,true,false,false,false,true,7,-0.9532119743096096,860.9999999999998,9372547
true,true,false,false,false,true,false,false,true,true,false,false,false,true,true,false,false,true,false,false,true,false,false,false,true,false,true,false,false,false,true,true,true,false,true,true,false,true,true,true,true,false,true,false,false,false,true,true,false,false,true,false,false,true,false,false,false,false,true,false,true,false,true,false,true,true,false,7,-0.9275808972720536,759.0000000000001,9448282
true,false,false,true,false,true,false,true,true,false,false,false,true,true,false,true,false,false,false,true,true,false,true,false,false,false,false,true,false,false,false,false,false,true,true,false,false,false,true,false,false,false,false,true,true,false,true,true,true,true,true,false,false,true,false,false,false,false,false,true,true,true,false,false,false,false,true,3,-0.9201103490203376,429.99999999999983,9522660
true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true,false,true,false,false,true,false,true,true,false,false,false,false,false,true,false,false,true,false,false,false,true,false,false,true,false,false,true,true,false,true,false,true,true,false,false,true,true,true,false,false,false,true,false,false,true,false,false,false,false,11,-0.9272506337868209,1483.999999999999,9598822
true,false,true,true,true,true,true,false,true,true,false,true,true,false,true,true,true,true,true,true,true,false,true,false,false,true,true,false,false,false,false,true,false,false,true,false,true,true,true,false,false,true,false,false,true,true,true,true,false,true,true,false,false,true,true,false,false,false,false,false,true,false,false,false,false,true,false,17,-0.9398004249715578,2165.0,9676249
true,false,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,false,true,true,false,true,true,true,false,false,false,false,true,false,false,true,false,true,true,true,true,false,true,false,false,true,true,true,true,false,false,false,false,false,true,true,false,false,false,true,true,false,false,true,false,false,true,false,2,-0.8803116193815262,373.99999999999994,9751337
true,false,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,false,false,true,false,true,false,true,false,true,true,false,true,false,false,true,false,false,false,true,false,false,true,false,false,true,true,false,true,false,false,true,false,false,true,true,false,false,false,false,true,false,false,true,false,true,false,false,17,-0.9220886893458411,2120.9999999999995,9829094
true,false,true,true,false,true,true,true,true,false,false,true,true,false,true,true,false,false,true,true,true,false,true,false,false,false,false,true,false,false,true,true,false,true,true,true,false,false,true,false,true,false,true,true,false,true,true,true,true,true,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,true,true,5,-0.9583077577000668,661.0,9905561
true,false,true,true,false,true,true,true,true,true,false,true,false,true,true,false,true,false,true,true,true,false,true,false,false,false,true,true,false,false,true,true,false,true,false,false,false,false,true,false,false,false,true,true,false,true,false,true,true,true,true,false,false,true,false,false,false,false,false,true,true,false,true,false,true,false,true,1,-0.8734918639447093,98.99999999999996,9980108
true,false,true,true,false,true,true,true,false,true,false,true,false,true,true,false,true,true,false,true,true,false,true,false,false,false,true,true,false,false,true,true,false,true,false,false,false,false,true,false,true,false,true,true,false,true,false,false,true,true,true,false,false,true,false,false,false,false,false,true,true,false,false,false,true,false,true,7,-0.9582508200812035,680.9999999999995,10056321
true,true,false,false,true,true,false,false,true,false,false,false,false,false,true,false,false,true,false,false,true,false,true,false,false,false,true,false,false,true,true,true,true,false,true,true,true,false,true,true,true,false,true,false,false,false,true,true,false,false,true,true,false,true,false,false,false,false,true,false,true,false,true,false,true,true,false,1,-0.5557775018082439,93.0,10130617
false,false,true,true,false,true,true,true,true,true,false,true,false,true,true,false,true,false,true,true,true,false,true,true,false,false,true,true,false,false,true,true,false,true,false,false,true,false,true,false,false,false,true,true,false,true,false,false,true,true,true,false,false,true,false,false,false,true,false,true,true,false,true,false,true,false,true,1,-0.8734918639447093,166.99999999999997,10206874
true,false,true,true,false,true,true,true,true,true,false,true,false,true,true,false,true,false,true,true,true,false,true,false,false,false,true,true,false,false,false,true,true,true,false,false,false,false,true,true,false,false,true,true,false,true,false,true,true,true,true,false,false,true,false,true,false,false,false,false,true,false,true,false,true,false,true,12,-0.9693325639668207,1707.9999999999995,10288184
true,false,true,true,false,false,true,false,true,true,false,true,false,true,true,false,true,false,true,true,true,true,false,false,false,false,true,true,false,true,true,true,false,true,true,false,false,false,true,false,false,false,true,true,false,false,false,true,true,true,true,false,false,false,false,false,true,true,false,true,true,false,true,false,true,false,true,6,-0.9308982156904425,803.0000000000001,10365821
false,false,true,true,false,true,true,true,true,false,false,true,false,true,true,false,true,false,true,true,true,false,false,false,false,false,false,true,true,false,true,true,false,true,false,true,false,false,false,false,false,false,true,true,false,true,false,true,true,true,true,false,false,true,false,true,false,false,false,false,true,false,true,false,true,false,false,12,-0.9573736916145086,1243.9999999999998,10442331
true,false,true,true,false,true,true,true,true,true,false,true,false,true,true,false,true,true,true,false,true,false,true,false,false,false,true,true,false,false,false,true,false,true,false,false,false,false,true,false,false,false,true,true,false,true,false,true,true,true,false,false,false,true,false,false,false,false,false,true,true,true,true,false,true,false,true,1,-0.8734918639447093,104.99999999999997,10516770
true,false,false,true,false,true,true,true,false,true,false,true,true,true,true,false,true,false,true,true,true,true,true,false,true,false,true,true,false,false,true,true,false,true,false,false,false,false,true,false,false,false,true,true,false,true,false,true,true,true,true,false,false,true,false,false,false,false,false,true,true,true,true,false,false,true,true,13,-0.9323693886236593,1618.9999999999995,10594209
true,false,true,true,true,true,true,true,false,true,false,false,true,false,false,true,true,true,true,true,false,true,true,false,true,true,false,false,false,false,false,true,false,false,true,false,false,false,true,false,false,true,false,false,true,true,true,true,false,false,true,false,false,true,true,true,false,false,false,true,false,true,true,false,false,false,false,4,-0.9484317881709237,666.9999999999998,10670022
true,false,true,false,true,false,true,true,true,false,false,true,true,false,true,true,false,true,true,true,false,false,true,false,true,true,true,false,false,false,false,true,false,false,true,false,false,false,true,false,false,true,false,false,true,true,true,true,false,false,true,false,false,true,true,false,false,false,false,true,false,true,true,false,false,false,false,17,-0.9379944158490384,2165.0,10747529
true,false,true,true,false,true,true,true,true,true,false,true,false,true,true,false,false,false,true,true,true,false,true,false,false,false,false,true,false,false,true,true,false,true,false,true,false,false,true,false,false,true,true,true,true,true,false,true,true,true,true,false,true,true,false,false,false,true,true,true,false,false,true,false,true,false,true,3,-0.9353232939932211,556.0000000000001,10824000
true,false,true,true,false,true,true,true,true,true,true,true,false,true,true,false,false,false,true,true,true,false,false,false,true,false,true,true,false,false,true,true,false,true,false,false,false,false,true,false,false,false,true,true,false,true,false,true,true,true,true,true,false,false,false,false,false,false,false,true,false,false,true,false,true,false,true,1,-0.8734918639447093,104.99999999999997,10898031
