s_winsize_std,s_winsize_mean,s_winsize_sum,s_winsize_med,d_winsize_mean,d_winsize_sum,d_winsize_std,d_winsize_med,d_ttl_sum,s_bytes_sum,s_bytes_std,s_bytes_mean,d_winsize_min,s_bytes_max,d_bytes_sum,d_bytes_mean,d_bytes_std,dur,d_winsize_max,d_iat_max,s_iat_sum,s_winsize_min,d_iat_sum,s_iat_max,d_load,d_ttl_mean,d_ttl_min,d_ttl_max,s_iat_std,d_ttl_med,s_iat_mean,s_load,s_winsize_max,d_iat_mean,d_bytes_max,syn_ack,d_iat_med,tcp_rtt,ack_cnt,d_bytes_med,s_port,d_iat_std,s_iat_med,s_ttl_sum,d_iat_min,d_port,d_pkt_cnt,s_pkt_cnt,psh_cnt,ack_dat,s_iat_min,s_bytes_med,s_ttl_max,s_ttl_min,d_bytes_min,s_ttl_med,s_ttl_mean,s_bytes_min,fin_cnt,rst_cnt,syn_cnt,d_ttl_std,cwr_cnt,proto,s_ttl_std,ece_cnt,pkt_depth,neg_f1_score,compute_cost,Timestamp
false,false,false,true,true,true,false,true,false,true,true,true,true,true,true,true,true,false,false,false,true,false,true,false,true,false,false,true,true,true,false,true,false,true,true,true,true,false,false,true,false,true,true,false,true,false,false,false,false,true,false,false,true,false,true,true,false,true,true,true,true,true,false,true,false,false,8,-0.8525315843200574,571.0,3669353
false,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,false,false,true,true,true,true,true,true,false,true,true,false,false,true,false,true,true,true,false,false,false,false,true,true,false,false,true,true,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,5,-0.8997025166128642,300.0,3701680
false,false,true,true,true,true,false,true,true,false,true,false,true,false,true,false,true,false,true,true,false,false,false,false,true,false,false,true,false,true,true,true,true,true,false,false,false,false,true,false,false,true,false,true,false,false,false,false,true,false,false,true,true,true,false,true,false,false,false,false,true,false,true,true,false,false,4,-0.9421306174463737,259.0,3731955
false,true,true,false,false,false,true,false,true,false,true,false,false,true,true,true,true,true,false,false,false,false,false,true,true,true,true,true,true,false,false,true,true,true,true,true,false,true,false,true,false,false,true,false,true,true,true,false,false,true,false,true,true,false,true,false,false,false,false,false,false,false,true,false,false,true,5,-0.9246345550202832,261.0,3766864
false,true,true,false,true,true,false,true,false,false,false,true,false,true,false,true,true,true,false,true,true,false,false,false,true,true,false,false,false,true,true,true,true,false,true,true,true,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,true,true,false,true,false,true,true,true,false,true,false,false,true,false,3,-0.9007204383749751,160.0,3801076
false,true,true,false,false,false,true,false,true,true,true,true,false,true,false,false,false,true,false,false,true,false,true,false,true,true,false,false,true,false,false,false,true,false,true,false,false,true,true,true,true,false,false,true,false,false,false,true,true,false,false,true,true,true,false,true,true,false,false,false,false,true,false,true,false,true,3,-0.9118779886366799,230.0,3832953
false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,false,true,false,true,true,true,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,-0.9525833608131196,300.0,3866119
false,true,true,true,true,false,true,true,false,false,true,true,false,false,true,true,false,true,false,false,false,false,true,false,true,true,true,false,true,false,true,false,true,true,false,false,false,true,true,false,true,true,false,false,true,true,true,false,true,false,false,true,true,true,true,false,false,true,true,false,false,false,false,false,true,true,7,-0.949009367709393,410.0,3900548
false,false,false,false,true,true,true,false,false,true,false,true,true,false,false,true,true,true,true,false,true,false,true,true,false,false,true,false,false,true,false,true,true,true,true,false,false,false,true,true,false,false,false,false,true,true,false,false,true,false,true,false,false,false,true,true,false,false,true,false,false,false,true,true,false,true,3,-0.8963884676388947,160.0,3934326
false,false,true,false,true,false,false,false,false,true,true,false,true,true,false,true,true,false,true,true,true,false,false,true,true,true,true,true,true,false,true,false,true,true,true,true,false,true,true,false,false,false,false,false,true,true,true,false,false,false,true,true,false,true,true,false,false,true,true,true,true,true,true,true,true,false,6,-0.9368648001666015,289.0,3969218
false,true,true,false,true,true,true,false,true,true,false,false,false,true,false,true,true,false,false,false,true,false,false,false,true,true,true,true,true,true,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,true,false,true,true,false,false,true,true,false,false,false,false,false,false,true,false,false,false,false,true,3,-0.8973271677545506,149.0,4003173
false,false,false,true,false,true,true,true,true,false,true,true,false,true,true,false,true,true,true,false,true,false,true,true,true,true,false,false,true,false,true,true,true,true,true,false,false,true,true,true,true,true,false,true,false,true,false,true,false,true,true,false,true,false,true,false,true,true,true,false,true,true,true,false,false,true,2,-0.9701478470644153,149.0,4036639
false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false,true,true,false,true,false,true,true,true,true,true,true,true,true,true,false,false,true,true,false,false,true,false,true,false,false,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,-0.9720711752892083,151.0,4069870
false,false,true,false,true,true,true,false,true,false,false,false,false,true,false,false,true,true,false,true,true,false,true,true,false,true,true,true,true,true,true,true,false,false,true,true,true,true,false,false,true,true,false,false,true,false,false,false,true,true,false,false,false,true,true,false,false,true,false,true,true,true,false,false,false,false,5,-0.9597012374632666,249.0,4104698
false,false,true,true,true,false,true,true,false,false,true,false,false,false,true,false,true,false,true,false,true,false,false,false,false,true,true,true,true,true,true,false,true,false,false,true,true,false,true,true,true,false,true,true,false,true,false,false,false,false,false,true,true,true,false,true,false,true,false,true,true,true,false,true,true,true,5,-0.9547032237388923,381.0,4134752
false,false,true,true,true,false,true,true,false,false,false,true,false,false,false,true,false,true,false,true,false,false,false,false,false,true,true,false,false,false,true,true,true,true,true,false,true,false,true,false,false,false,true,true,false,true,true,false,true,true,false,false,true,true,true,true,true,true,true,true,true,false,false,true,false,true,4,-0.9615831693570175,230.0,4168760
false,false,true,false,true,true,false,true,true,true,false,false,true,true,false,false,false,true,true,false,true,false,false,false,true,false,false,true,true,false,false,true,false,true,true,false,true,true,false,true,false,false,true,false,false,false,false,false,false,true,true,true,false,false,false,true,false,false,false,true,false,false,false,true,true,true,5,-0.9283855389553545,270.0,4200332
false,true,false,true,false,false,false,false,false,true,false,false,false,false,true,false,true,false,false,false,true,false,true,false,false,false,true,false,false,false,false,true,true,true,true,true,false,true,false,false,true,false,false,false,false,true,true,false,true,true,false,false,true,true,false,true,true,false,true,false,false,true,false,true,false,true,2,-0.9681807750034357,130.0,4231367
false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true,false,false,true,true,false,true,true,true,true,true,false,true,false,true,true,false,true,false,false,true,true,true,false,false,true,true,false,false,true,true,false,true,false,false,false,false,false,false,false,false,7,-0.9707758700398463,470.0,4267752
true,true,false,true,false,true,false,true,true,true,true,true,false,false,true,false,true,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,true,true,false,true,true,true,true,false,true,true,false,false,true,true,false,false,false,true,true,true,true,true,true,true,true,1,-0.8116461130299847,71.0,4293531
false,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,1,-0.899375627629173,61.0,4327625
false,false,true,true,true,true,false,false,false,false,true,false,false,false,true,false,true,false,false,false,false,false,false,true,true,true,true,false,false,true,true,true,true,true,true,false,true,false,true,false,true,true,false,false,false,false,true,true,true,true,false,false,false,true,false,true,false,true,true,true,true,false,true,false,true,true,2,-0.7690573776444708,181.0,4361327
false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true,true,false,true,false,false,true,true,true,true,true,true,true,true,true,true,false,true,false,false,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,-0.899375627629173,69.0,4392028
false,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true,false,false,false,true,true,true,false,false,false,true,true,true,true,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,3,-0.9282574941080056,190.0,4427118
false,true,true,true,true,false,true,false,false,false,false,false,true,true,false,false,false,false,false,true,true,false,true,true,false,true,false,false,false,false,false,true,false,false,true,false,false,true,false,true,true,true,true,true,true,true,true,false,true,true,true,false,false,true,true,false,false,false,false,true,false,false,false,false,true,false,6,-0.9209573460184665,309.0,4461678
false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true,false,true,false,true,false,true,true,true,true,false,true,false,true,false,true,true,false,false,false,true,false,true,true,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,3,-0.9373962471716668,230.0,4496954
false,true,false,false,true,false,false,false,false,true,false,true,true,false,true,true,true,false,false,true,true,false,true,false,false,true,false,true,false,false,true,false,false,true,false,false,true,true,true,true,false,false,true,false,true,false,false,false,false,true,true,false,true,false,true,true,true,true,true,false,false,false,false,true,true,true,5,-0.9356545699031333,229.0,4528760
false,true,true,false,false,true,false,false,true,true,false,false,false,true,false,true,false,true,false,false,true,false,true,false,false,false,true,true,true,false,true,true,true,false,true,true,false,true,true,true,true,true,false,false,true,true,false,true,false,false,true,false,false,true,false,false,true,false,false,true,true,true,false,true,true,false,4,-0.9722670061320122,191.0,4559401
true,true,true,false,false,false,true,false,true,true,false,true,true,false,false,true,true,true,true,false,false,false,false,false,true,true,false,false,false,false,true,true,true,false,false,false,true,false,false,true,true,true,true,false,true,true,false,true,true,false,true,false,true,true,true,true,false,true,false,true,true,true,false,true,false,false,6,-0.9374335520363509,282.0,4590676
false,true,false,true,true,false,true,false,true,true,false,false,false,false,false,false,true,false,false,true,false,false,false,true,false,true,true,false,true,true,false,false,false,false,false,true,true,false,false,true,true,true,false,false,false,true,true,false,false,false,false,false,false,true,false,true,false,true,true,true,false,false,true,false,false,true,7,-0.9476175592416595,332.0,4625860
false,false,true,false,false,true,true,false,false,true,false,true,false,true,true,true,false,false,false,false,false,false,false,false,true,true,false,true,true,false,false,false,true,false,false,false,true,true,true,true,false,false,true,false,true,false,false,false,false,false,true,true,true,true,false,false,false,false,true,false,false,true,true,false,false,false,8,-0.926275172637306,472.0,4661462
false,true,true,false,false,true,true,false,true,false,false,false,false,false,false,false,false,false,false,true,true,false,true,true,true,false,true,true,false,false,true,false,true,false,false,true,true,false,false,true,false,true,false,true,false,false,true,false,false,true,false,false,true,false,false,true,true,false,true,true,false,false,false,false,false,false,6,-0.9278132431817557,210.0,4697051
false,true,true,false,true,true,true,false,false,false,true,true,false,true,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,true,false,true,false,false,true,true,true,false,true,true,true,false,false,true,false,false,true,false,true,false,true,false,true,false,false,false,false,false,false,true,true,4,-0.9796266726695458,190.0,4732169
false,false,true,false,true,false,true,true,false,false,true,false,true,false,true,true,false,false,false,true,false,false,true,false,false,true,false,false,true,false,false,false,false,true,true,true,false,false,true,false,true,false,true,true,false,false,false,false,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,false,1,-0.7960531023770903,70.0,4767286
false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true,true,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,5,-0.952124762394493,422.0,4803974
false,false,false,true,true,false,false,true,false,true,true,true,false,false,false,false,false,false,true,false,false,false,true,false,false,true,true,true,true,true,true,false,false,false,false,false,true,false,false,true,true,true,false,false,false,true,false,false,false,true,false,true,true,false,false,true,false,true,true,false,false,true,true,true,true,true,2,-0.9678227754285353,170.0,4838400
false,false,false,true,true,false,true,false,true,false,true,true,true,true,true,true,true,true,false,false,false,false,true,false,true,true,false,true,true,false,false,true,true,true,true,true,true,true,false,false,true,false,false,false,false,false,true,false,false,true,false,true,true,false,true,true,true,true,true,true,true,false,true,true,false,true,9,-0.9315678460260749,530.0,4874479
true,true,true,true,true,false,false,true,false,true,true,true,true,false,true,true,false,false,false,true,false,true,false,true,false,true,false,true,true,true,false,false,true,false,false,false,true,false,false,false,false,true,true,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false,true,true,true,false,true,10,-0.9146989062653431,560.0,4905773
false,false,false,true,true,true,true,false,false,false,true,false,false,true,false,false,false,true,false,true,true,true,true,true,true,true,true,false,false,false,true,true,true,false,true,false,false,false,true,false,false,false,false,false,true,false,false,false,true,true,true,false,false,true,true,true,false,false,false,true,true,true,true,false,false,true,4,-0.9413971799386743,259.0,4937171
false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,false,false,true,false,false,true,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,2,-0.9148250509684985,170.0,4972674
false,true,true,false,false,false,true,true,true,true,true,true,true,true,false,true,true,false,false,true,false,false,false,true,false,true,true,true,false,false,false,true,false,true,false,false,true,false,true,true,false,false,false,false,true,true,true,false,true,true,false,true,true,true,true,true,true,false,false,true,true,true,true,false,true,true,1,-0.8116461130299847,70.0,5003291
true,false,true,true,false,true,false,true,true,false,false,true,false,true,true,false,false,true,true,true,true,true,false,true,true,true,false,false,false,true,true,false,true,false,false,true,true,true,true,true,false,true,false,true,false,true,false,false,true,true,true,true,false,false,false,false,false,true,true,false,false,false,false,true,true,true,9,-0.940759716540283,599.0,5035546
false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,false,true,true,true,false,false,true,true,true,false,true,true,false,false,true,false,true,false,true,true,true,false,true,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,3,-0.9184090607446054,250.0,5071325
false,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,false,false,false,false,true,true,true,false,true,false,false,true,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,10,-0.9465656486094388,592.0,5108920
true,true,false,false,false,false,true,true,false,true,false,true,false,false,false,true,true,true,true,true,false,false,true,false,false,false,false,true,true,false,true,false,true,true,false,false,true,true,true,false,true,true,true,true,false,false,false,false,false,true,false,true,true,true,false,true,true,true,true,false,true,false,true,false,true,true,9,-0.9583890962000855,534.0,5141240
false,false,false,false,false,true,true,false,false,false,true,false,false,true,false,false,true,false,false,true,true,false,true,true,false,true,true,true,false,false,false,true,true,true,true,false,true,false,false,false,true,false,true,false,false,true,true,true,true,true,true,false,false,false,false,false,false,true,false,false,false,true,false,false,true,true,4,-0.9522152854457022,249.0,5172352
false,false,true,false,true,false,false,false,false,false,true,false,false,true,false,false,true,false,false,false,true,false,false,false,true,false,true,false,false,true,false,false,true,false,true,false,false,true,false,true,false,true,false,false,false,false,true,true,true,true,false,true,false,false,true,true,false,true,false,true,true,true,true,false,true,false,3,-0.8869314139087511,180.0,5205788
false,false,true,true,false,true,true,false,false,false,true,true,true,false,true,false,false,true,true,true,true,false,false,false,false,true,true,true,true,true,false,true,false,false,false,true,true,false,true,true,true,false,false,false,false,false,false,true,false,false,false,false,true,true,true,true,true,true,true,false,false,true,true,false,false,true,6,-0.9251965408687522,411.0,5242082
false,true,true,true,true,true,false,false,true,true,true,true,true,true,true,false,false,true,true,true,true,false,false,true,true,true,true,false,false,false,true,false,true,false,false,false,false,false,true,false,true,false,false,true,false,true,false,true,true,true,true,false,false,false,false,false,false,false,false,true,true,true,true,false,true,false,3,-0.9317072031351072,190.0,5279760
false,false,false,false,true,true,true,false,true,false,false,true,true,false,true,false,true,true,false,false,true,false,true,true,true,true,false,false,true,false,true,false,true,true,false,false,true,true,true,true,false,false,true,false,false,false,false,true,false,true,false,false,false,true,true,true,true,false,true,true,false,true,false,true,true,true,4,-0.9344350676910287,231.0,5311218
false,true,true,false,true,true,false,true,true,false,false,false,true,false,false,false,true,true,false,false,true,false,false,false,false,true,false,true,true,false,true,true,true,false,true,false,false,true,false,false,false,true,true,false,false,false,true,true,true,false,true,false,false,false,true,true,true,true,true,false,true,false,true,true,false,true,10,-0.9153941533684445,612.0,5347905
false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true,false,false,false,true,false,true,true,true,false,true,true,false,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,false,false,true,true,false,false,false,false,false,false,false,false,false,false,4,-0.9686585649199029,290.0,5383921
false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,false,true,false,true,true,true,true,true,false,true,true,true,false,true,true,true,true,true,false,true,true,true,false,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,8,-0.9272767896027461,551.0,5421960
false,false,false,true,false,true,true,false,false,false,false,true,true,true,true,false,false,false,false,false,false,false,true,true,true,true,false,true,false,true,false,true,true,false,false,true,false,true,true,true,true,true,true,false,true,true,false,false,true,false,false,true,true,false,false,true,true,false,true,false,false,false,true,true,false,true,2,-0.9702578942974988,180.0,5452911
false,true,false,false,false,true,true,true,true,false,true,false,false,true,false,true,false,true,false,true,false,false,false,true,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,true,true,false,true,false,false,false,true,false,false,false,true,true,false,false,true,false,false,true,true,true,true,true,true,false,false,false,4,-0.927461405969203,250.0,5484230
false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,true,true,false,false,false,false,true,true,true,true,false,true,true,false,false,true,true,false,false,false,false,true,true,true,false,true,false,false,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true,true,false,true,false,7,-0.962309812150161,360.0,5521561
true,true,true,false,false,false,true,true,true,true,false,true,false,true,true,false,false,true,true,false,true,true,false,false,true,false,false,false,true,true,false,false,false,false,false,true,true,true,true,false,true,false,true,false,true,false,false,true,false,true,false,true,true,false,true,false,true,false,true,true,true,false,false,false,false,true,9,-0.9462336602604909,522.0,5550403
false,false,false,true,false,true,false,false,true,false,true,true,false,true,true,true,true,false,false,false,false,false,false,true,true,true,true,false,false,true,true,true,true,false,false,true,false,true,false,true,true,false,false,false,true,false,true,true,false,true,true,true,false,false,false,false,false,true,false,true,true,false,true,false,false,false,9,-0.9404970121261275,420.0,5582121
false,false,false,true,true,true,true,false,false,false,true,true,false,true,false,true,false,true,false,false,true,false,true,true,false,true,false,false,false,false,false,false,true,false,true,true,true,true,false,true,false,false,false,false,true,true,true,false,true,false,true,true,true,true,true,false,true,true,true,false,true,true,false,true,false,false,4,-0.950735698981187,230.0,5616451
true,true,true,false,true,true,true,false,true,true,false,true,true,false,true,false,true,false,false,true,true,false,true,true,false,true,false,false,false,false,true,false,false,false,true,true,false,true,true,false,false,false,false,true,false,false,true,true,false,true,true,true,false,false,true,false,false,true,false,true,false,false,false,false,true,true,5,-0.923168887740574,260.0,5646642
false,true,false,false,false,true,true,false,true,false,true,true,true,false,false,true,false,true,false,false,true,false,true,false,true,false,true,false,true,false,false,false,false,true,true,false,false,true,true,true,true,true,false,false,false,true,true,true,true,true,false,true,true,false,true,false,true,true,false,true,true,true,false,true,true,true,8,-0.8839682394176336,438.0,5684826
false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,false,true,false,false,false,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true,false,false,false,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,-0.9710601455282306,160.0,5720594
false,false,true,true,true,false,true,true,false,false,true,false,true,true,false,false,false,true,true,false,true,false,false,true,false,false,false,true,true,true,true,true,false,false,true,true,false,true,false,false,true,false,true,false,false,true,false,true,true,false,true,true,true,false,false,false,true,false,true,false,false,false,false,false,false,false,2,-0.9724355722302176,140.0,5756783
false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,false,false,true,true,true,true,true,true,true,true,false,true,false,true,true,true,false,true,false,true,true,false,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,-0.899375627629173,80.0,5792605
true,false,true,true,true,false,false,true,false,false,false,false,true,false,false,false,false,true,false,true,true,true,true,false,true,false,true,false,false,true,true,false,false,false,false,false,true,true,false,true,false,false,false,true,true,false,true,true,false,false,false,true,true,false,true,false,false,true,false,true,false,false,true,true,false,true,6,-0.9115121137957872,308.0,5821714
true,true,true,true,false,true,false,false,false,false,true,false,true,true,false,true,false,false,true,true,true,false,false,true,true,false,false,false,false,false,false,false,true,true,false,true,true,false,true,false,false,false,false,true,true,true,false,false,true,false,false,false,true,true,true,true,false,true,false,true,false,true,true,true,false,false,3,-0.9147642608127623,190.0,5850045
false,false,true,false,true,false,true,false,true,false,false,true,false,false,false,false,true,true,false,false,true,true,false,false,false,false,true,true,false,true,true,false,true,false,false,true,true,false,true,true,true,true,true,false,true,true,true,true,false,true,false,true,true,false,false,true,true,false,true,true,true,true,true,false,true,true,1,-0.8878734630955583,60.0,5876512
false,true,true,true,true,true,false,true,false,false,false,false,false,false,false,false,false,true,true,true,true,false,false,false,true,true,true,false,true,true,true,true,false,true,true,true,true,false,true,true,true,true,true,true,false,true,false,true,false,true,false,true,false,false,true,true,false,true,true,true,false,false,false,false,true,false,3,-0.9571892948813355,221.0,5911099
false,false,true,true,true,true,true,true,true,true,false,false,true,true,true,true,false,false,true,true,true,false,true,true,true,true,true,false,true,false,true,false,true,false,false,true,false,true,false,true,true,false,false,true,true,false,true,true,false,true,true,true,true,false,false,false,true,false,true,false,false,false,false,true,true,true,4,-0.9102904805709646,261.0,5945183
false,false,false,true,false,true,true,false,true,false,true,false,true,true,true,true,false,true,true,false,false,false,true,false,false,true,false,true,false,false,false,true,false,true,false,false,false,false,false,false,true,false,false,false,true,true,true,false,true,false,true,true,false,true,false,false,false,false,false,true,true,true,false,false,true,false,2,-0.9707000967326375,160.0,5983006
false,true,true,false,false,false,true,false,true,true,true,true,true,false,true,false,false,false,false,true,true,false,false,false,false,true,false,false,false,true,true,false,false,false,true,true,false,true,false,true,false,false,false,false,false,true,false,true,true,true,false,false,false,true,false,true,true,false,true,true,false,true,true,false,false,true,5,-0.9123734534919479,242.0,6019919
true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,false,true,true,true,true,false,true,false,true,false,true,true,false,true,false,false,true,true,true,false,true,true,false,false,false,true,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,2,-0.9728009524990842,150.0,6055833
false,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,false,true,true,true,true,false,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true,true,true,true,false,false,true,true,true,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,7,-0.9337093799247194,330.0,6088687
true,true,false,true,false,true,true,false,true,true,true,false,true,false,false,false,true,true,false,false,true,true,false,true,true,false,true,false,false,true,false,true,false,false,true,false,true,false,false,false,true,false,false,true,false,false,true,true,false,false,true,true,true,false,false,false,false,true,true,false,true,true,false,false,false,true,2,-0.8606284171074222,161.0,6122085
false,false,true,true,false,false,false,true,true,true,false,true,true,false,true,true,false,true,true,true,true,false,true,false,false,true,false,true,true,true,false,false,true,true,false,true,false,false,true,false,true,true,false,false,true,false,true,false,false,false,true,true,false,false,false,true,true,true,true,false,true,false,true,false,false,true,6,-0.9562034310408193,321.0,6154876
false,true,true,false,true,true,false,false,true,false,false,true,false,true,true,true,true,true,true,true,true,false,false,true,false,true,false,true,true,false,true,false,false,false,true,true,true,true,false,false,true,false,true,false,true,false,false,true,true,true,false,false,false,true,true,true,false,true,false,false,false,false,true,false,true,false,1,-0.7960531023770903,60.0,6191807
false,true,true,false,true,true,false,true,true,false,false,true,false,true,false,true,true,true,false,true,true,false,false,false,true,true,true,false,true,false,false,true,false,false,true,false,true,false,true,true,true,false,false,false,true,true,false,false,true,true,true,true,true,true,true,true,true,true,false,false,false,false,false,false,true,true,7,-0.9041327676207142,350.0,6225551
false,false,true,true,false,false,true,true,false,true,true,true,true,false,true,false,true,false,false,true,true,false,false,false,false,false,false,false,true,true,true,false,false,true,true,false,true,false,false,false,true,false,true,true,false,true,false,true,true,false,false,false,true,true,false,true,true,false,true,false,false,false,true,true,false,false,8,-0.9281150875675792,540.0,6261642
false,true,true,true,false,false,true,true,true,false,true,false,true,false,true,false,false,true,false,true,false,false,true,false,false,false,false,false,false,true,true,true,true,false,false,false,true,true,false,false,false,false,false,false,true,true,false,true,true,true,false,true,true,false,false,true,true,true,false,false,false,true,false,true,false,true,9,-0.9308888706899346,632.0,6300613
false,true,false,false,true,true,true,true,true,false,true,true,true,true,true,false,true,true,false,true,false,false,false,false,false,true,true,true,false,true,true,false,true,true,true,true,false,false,false,true,true,true,false,true,true,true,true,false,true,true,true,true,true,false,true,true,true,false,true,true,true,false,false,false,true,false,9,-0.9704480684016457,499.0,6339563
false,false,false,false,true,false,false,false,true,true,false,false,true,true,false,true,true,true,false,true,false,false,false,true,true,false,false,true,true,true,false,true,false,false,false,false,true,false,true,false,false,true,false,false,true,false,false,false,false,true,false,false,true,true,false,false,false,false,true,true,false,false,false,false,false,true,1,-0.3742945149132373,40.0,6376740
false,false,true,false,true,true,true,false,false,true,false,false,false,false,true,false,false,false,true,false,false,false,true,false,true,false,false,true,true,false,true,false,false,false,true,false,false,false,true,false,true,true,false,false,false,true,false,true,false,false,false,false,false,true,false,false,true,false,false,true,true,true,false,false,false,true,9,-0.9352001752254877,401.0,6410739
false,false,false,true,false,false,false,true,true,false,true,false,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,true,true,false,true,false,false,true,false,true,true,false,false,true,false,false,true,false,true,true,false,true,true,false,true,false,true,false,false,false,false,true,true,false,true,6,-0.9484554253508842,311.0,6449819
false,true,false,true,false,false,true,true,true,true,false,true,false,true,true,true,true,false,false,false,false,true,true,false,false,true,true,false,true,false,false,true,true,true,false,true,false,false,true,false,false,false,true,false,true,true,false,true,false,false,true,true,true,true,false,false,true,false,true,false,false,false,true,true,false,false,2,-0.9725509509365745,141.0,6488758
false,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,false,false,false,false,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,false,true,true,true,true,true,true,false,false,false,false,false,false,false,true,false,false,true,true,false,false,false,false,false,false,false,1,-0.8116461130299847,61.0,6521035
false,true,false,false,false,false,true,false,false,true,true,true,true,false,false,true,false,true,false,false,false,true,false,false,true,true,true,false,true,true,true,true,true,false,false,false,false,true,false,false,true,true,true,false,false,true,false,true,false,true,false,true,false,false,true,true,true,false,false,false,true,true,false,false,true,true,6,-0.9265292689540904,310.0,6560320
false,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,false,false,true,false,false,false,true,false,true,true,true,false,true,true,true,false,true,false,false,true,true,false,false,false,false,true,false,false,false,false,false,false,7,-0.9556615456931107,390.0,6598923
false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,false,true,true,false,true,false,true,true,true,true,true,false,true,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,5,-0.9494872571952276,320.0,6632259
