s_winsize_std,s_winsize_mean,s_winsize_sum,s_winsize_med,d_winsize_mean,d_winsize_sum,d_winsize_std,d_winsize_med,d_ttl_sum,s_bytes_sum,s_bytes_std,s_bytes_mean,d_winsize_min,s_bytes_max,d_bytes_sum,d_bytes_mean,d_bytes_std,dur,d_winsize_max,d_iat_max,s_iat_sum,s_winsize_min,d_iat_sum,s_iat_max,d_load,d_ttl_mean,d_ttl_min,d_ttl_max,s_iat_std,d_ttl_med,s_iat_mean,s_load,s_winsize_max,d_iat_mean,d_bytes_max,syn_ack,d_iat_med,tcp_rtt,ack_cnt,d_bytes_med,s_port,d_iat_std,s_iat_med,s_ttl_sum,d_iat_min,d_port,d_pkt_cnt,s_pkt_cnt,psh_cnt,ack_dat,s_iat_min,s_bytes_med,s_ttl_max,s_ttl_min,d_bytes_min,s_ttl_med,s_ttl_mean,s_bytes_min,fin_cnt,rst_cnt,syn_cnt,d_ttl_std,cwr_cnt,proto,s_ttl_std,ece_cnt,pkt_depth,neg_f1_score,compute_cost,Timestamp
false,false,true,true,true,false,true,true,false,true,false,false,true,false,true,false,true,false,false,false,true,true,true,false,false,true,true,true,true,true,false,false,true,false,true,false,true,false,true,true,false,false,false,false,true,false,true,false,true,true,false,true,false,false,true,false,true,false,false,true,false,false,true,false,true,true,5,-0.9176607419198819,340.0,3928873
true,false,false,false,false,false,true,true,false,true,false,false,false,true,false,true,true,true,false,true,false,false,true,true,true,true,true,true,false,false,true,false,false,true,false,true,true,true,false,true,false,false,true,false,false,true,false,true,false,false,false,true,true,true,true,false,false,false,false,true,true,false,true,true,false,false,4,-0.8570429774697317,280.0,3962573
true,false,false,false,true,true,true,false,false,true,false,false,false,false,true,false,true,false,true,true,false,false,true,true,false,false,true,true,true,false,false,false,false,false,true,false,true,false,false,false,false,false,true,false,true,true,true,false,true,true,true,false,true,true,false,false,true,true,true,false,true,false,false,true,false,false,2,-0.9764471307465886,121.0,3992386
false,false,false,false,true,true,false,true,false,true,true,true,true,true,true,false,true,true,false,true,true,false,false,true,false,false,false,true,true,false,false,true,false,true,false,true,false,true,false,false,false,true,false,false,true,false,false,false,true,false,false,false,false,true,true,true,false,false,true,false,false,true,true,false,false,true,3,-0.8544969526135706,169.0,4023243
true,false,true,false,false,false,true,false,true,false,true,false,false,true,false,true,true,false,true,false,true,false,false,false,false,false,false,true,false,true,true,false,true,true,false,true,false,false,true,false,false,true,false,true,false,true,false,false,true,false,true,true,false,false,true,true,false,false,false,true,true,true,true,false,false,true,2,-0.9749047619047619,180.0,4053148
false,false,true,true,false,true,false,false,true,false,false,false,false,true,false,false,false,false,true,true,true,false,true,true,false,true,true,false,true,false,false,false,false,true,false,false,true,false,true,true,true,true,true,true,true,false,false,false,true,true,true,true,true,false,false,false,true,false,true,false,true,false,false,false,false,false,1,-0.7960531023770903,70.0,4086140
false,false,true,true,true,true,true,true,false,false,false,true,true,true,true,true,false,false,true,true,true,false,false,false,false,false,false,true,true,false,false,true,false,false,false,false,true,true,false,true,true,false,false,false,true,false,false,false,true,false,true,true,false,false,true,true,false,true,false,false,true,false,true,false,true,false,6,-0.9355586908326504,360.0,4117289
true,true,true,false,false,true,false,true,false,false,true,false,true,true,false,true,false,false,false,true,false,false,true,true,true,true,true,false,true,false,true,true,false,false,true,false,false,true,false,false,true,false,true,false,false,false,false,false,false,false,false,true,false,true,true,false,true,false,true,false,false,false,true,false,true,true,2,-0.8928274209120112,170.0,4150589
false,true,false,false,true,true,true,false,false,true,false,false,false,false,true,false,true,false,true,true,false,false,true,true,false,false,true,true,true,false,false,false,false,false,true,false,true,false,false,false,false,false,true,false,true,true,true,false,true,true,true,false,true,true,false,false,true,true,true,false,true,false,false,true,false,false,2,-0.9729964494569758,101.0,4180421
false,true,false,true,false,true,true,true,false,false,false,true,false,false,true,false,false,false,true,false,false,false,true,false,false,false,false,true,true,false,true,true,true,false,false,true,false,false,true,false,false,false,true,false,true,true,false,false,true,true,false,false,true,true,true,false,false,false,true,false,false,true,true,false,true,false,1,-0.8116461130299847,61.0,4209609
false,true,true,true,false,false,true,true,true,false,false,true,true,true,false,false,true,false,true,true,true,false,true,true,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,true,true,false,true,true,true,true,false,false,false,true,false,false,false,true,true,false,false,false,false,false,true,false,false,false,1,-0.8116461130299847,70.0,4238393
false,true,true,true,true,false,false,false,false,true,false,true,false,true,false,true,false,true,false,false,true,false,false,true,false,true,true,true,false,false,false,false,false,false,true,true,false,false,true,false,true,true,true,false,true,false,true,true,true,false,true,false,false,true,false,true,false,true,true,true,false,false,true,true,true,true,8,-0.9512863433933493,371.0,4270205
false,true,false,true,false,true,false,false,true,false,false,true,true,true,true,false,true,false,false,false,false,false,true,true,false,true,true,false,false,false,true,false,true,false,true,false,false,true,false,false,true,true,false,false,true,false,true,true,false,true,true,false,true,false,false,true,true,false,true,true,true,true,true,false,true,false,6,-0.9455116847718081,270.0,4304951
false,true,true,false,true,true,true,false,false,false,false,false,false,true,false,false,true,false,false,true,true,true,true,true,true,true,true,true,true,false,false,false,true,true,true,true,false,false,true,true,false,true,true,false,false,false,false,false,false,false,true,true,false,true,false,true,true,false,true,false,false,true,false,false,true,true,3,-0.9038857122996709,211.0,4335830
true,true,true,false,false,false,false,false,false,true,false,false,true,true,false,true,false,false,false,false,false,false,true,true,true,false,false,true,false,true,false,true,true,true,false,false,false,false,false,true,true,true,false,false,true,false,false,false,true,true,false,true,true,true,false,true,true,false,true,true,true,false,true,true,false,true,2,-0.7687559791822638,170.0,4369494
false,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,false,true,true,false,true,true,true,true,true,true,true,false,false,true,false,false,false,false,false,false,true,false,false,true,false,false,false,true,false,false,true,false,false,false,false,1,-0.7960531023770903,69.0,4401134
false,true,true,false,true,false,false,false,true,false,true,false,false,false,false,false,false,true,false,true,true,false,true,true,false,true,false,true,true,true,false,false,false,true,true,false,true,false,true,false,true,true,true,false,true,false,false,false,true,true,true,false,false,true,false,false,false,true,false,true,true,true,false,true,false,true,3,-0.9059291745861271,150.0,4431864
true,true,false,false,false,false,false,false,false,true,true,false,false,true,false,false,true,true,true,true,true,true,false,true,true,false,false,true,true,true,false,true,true,false,false,true,false,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,false,true,true,true,9,-0.9536126807378553,572.0,4459948
false,true,false,false,true,false,false,true,true,false,true,false,false,true,true,true,false,false,true,true,false,false,false,true,true,true,true,false,false,false,true,false,false,false,false,false,false,true,true,false,false,false,true,true,true,false,true,false,true,false,true,false,true,false,false,true,true,true,false,true,false,false,false,true,false,true,2,-0.784678701208587,129.0,4490782
false,false,true,false,false,false,true,false,false,false,false,true,true,false,false,true,true,true,true,true,true,false,false,true,false,false,false,true,false,false,false,false,false,true,false,false,false,true,false,false,true,true,false,true,true,false,false,true,false,false,true,false,false,false,true,true,true,true,true,true,true,false,false,false,true,false,8,-0.9532212468891058,361.0,4525791
false,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,false,true,true,false,true,false,true,true,true,true,true,true,true,false,true,false,true,false,false,true,true,true,true,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,-0.9687145780666908,150.0,4559698
false,true,true,true,false,true,true,false,true,false,true,false,false,false,false,false,false,true,false,true,true,false,true,false,false,true,true,true,false,true,false,false,true,true,false,false,true,false,false,false,true,false,false,false,false,true,false,false,false,true,false,false,false,true,true,true,false,false,true,false,false,true,true,false,true,false,3,-0.925749510591286,200.0,4590992
true,false,true,false,false,false,false,false,false,true,false,true,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,true,true,true,true,false,true,false,false,true,true,false,false,false,false,false,true,false,true,false,true,true,true,false,false,true,true,true,false,false,true,false,false,true,true,false,true,false,3,-0.8813176051930913,150.0,4622074
false,true,true,true,true,false,true,false,false,true,false,true,false,false,true,true,true,true,true,true,true,false,false,false,true,false,false,true,true,true,true,false,false,false,false,false,false,false,true,true,false,true,true,false,false,false,false,true,false,true,true,false,false,false,true,true,true,true,true,false,true,false,true,false,false,true,3,-0.8799987179039993,221.0,4653320
false,true,true,false,true,false,false,true,false,false,false,false,false,true,true,false,false,true,false,true,true,false,true,false,true,true,true,false,true,true,false,false,true,false,false,true,false,true,false,true,false,false,true,false,true,true,true,false,true,true,false,false,false,false,true,false,false,false,true,false,false,false,true,false,true,false,1,-0.8116461130299847,51.0,4682806
false,true,true,true,true,true,true,true,false,true,true,true,false,false,false,false,false,true,false,true,true,false,false,true,true,false,true,true,true,false,false,false,true,true,true,false,true,false,false,true,true,false,true,false,true,true,false,false,false,true,false,false,true,true,true,false,false,false,true,false,false,true,true,true,false,true,2,-0.9160679617526588,151.0,4716972
false,false,false,false,false,false,false,true,true,true,false,false,true,true,true,false,true,false,false,false,false,false,true,true,true,true,false,true,true,true,false,true,false,true,true,false,false,false,false,true,true,false,false,false,true,false,false,true,true,true,true,false,false,true,true,false,true,false,true,true,false,true,true,true,false,true,8,-0.9172635641080549,370.0,4752372
false,false,true,true,true,true,true,true,true,true,true,false,false,false,true,false,true,true,false,true,false,false,true,true,true,true,true,false,false,false,false,true,true,true,true,false,true,false,true,false,false,false,true,false,true,true,false,false,true,false,false,false,false,true,true,false,true,true,true,false,true,false,false,true,false,false,4,-0.9417886882845506,260.0,4782571
false,true,false,true,true,true,true,false,true,true,false,true,false,true,false,false,false,true,false,true,false,false,true,true,true,true,false,true,true,false,false,false,false,true,false,false,false,false,true,true,true,true,false,false,true,false,false,false,true,false,true,true,true,false,true,true,true,true,false,false,true,false,false,true,true,true,5,-0.9300489451039798,321.0,4813897
false,false,true,true,false,false,false,false,false,true,true,false,true,false,true,true,false,true,true,true,false,false,true,false,false,false,true,false,false,true,false,true,false,true,false,true,false,true,false,false,false,false,false,false,true,false,true,false,true,true,false,true,true,true,false,false,true,false,false,true,true,true,true,true,false,true,3,-0.8971887326748664,140.0,4840304
false,true,true,false,true,true,false,false,false,true,true,true,true,true,false,true,true,false,false,false,true,false,true,false,false,true,true,true,false,false,false,false,false,false,false,false,false,true,true,false,false,false,true,false,false,false,true,true,false,true,true,false,false,true,false,true,true,true,false,true,false,false,false,true,true,false,4,-0.9165719873447989,199.0,4874995
false,false,true,true,false,true,false,true,true,false,true,false,true,true,true,true,true,true,false,true,false,false,false,true,true,true,true,false,false,true,false,false,false,true,true,true,false,false,false,true,false,true,true,false,true,false,false,true,true,false,true,false,false,false,false,true,false,false,false,false,false,true,true,false,true,false,1,-0.6373977799016394,70.0,4908122
false,true,true,false,false,false,true,false,false,false,true,false,false,false,true,false,true,true,false,true,false,false,false,true,true,false,false,false,false,false,true,true,true,true,false,true,false,true,true,false,true,true,false,false,false,false,false,true,true,true,false,true,false,false,true,true,false,false,true,false,true,true,true,false,true,false,10,-0.9193108220040127,541.0,4941405
false,true,true,false,true,true,true,true,false,true,true,true,false,false,true,true,true,false,false,true,false,false,false,true,true,true,false,false,true,true,false,true,false,true,false,true,false,false,false,true,false,true,true,true,false,true,true,true,true,false,true,false,false,true,true,false,true,true,true,true,false,false,false,true,true,false,5,-0.9317520957390644,302.0,4972494
false,false,true,true,true,false,false,true,false,true,false,false,false,false,true,false,true,true,true,true,true,false,false,false,true,false,false,false,false,false,true,false,false,true,false,false,true,true,false,true,false,true,false,true,false,true,true,true,true,true,true,false,false,true,false,false,true,false,true,true,false,false,false,true,true,true,3,-0.8948471506925456,171.0,5003566
false,false,true,true,true,false,false,true,true,true,false,true,true,true,false,true,true,false,false,true,true,false,true,true,true,true,false,false,false,true,true,true,false,false,true,true,true,true,false,false,false,false,false,false,true,true,false,true,false,true,false,true,true,false,true,false,false,false,true,true,true,false,false,false,true,false,3,-0.9139113709483304,200.0,5034485
false,true,false,false,false,false,false,false,false,false,false,false,false,true,true,true,false,true,true,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true,true,false,true,true,true,false,true,false,false,true,false,false,false,true,true,true,true,false,true,true,true,false,false,true,true,false,true,false,true,false,true,4,-0.9314730886143149,221.0,5064937
false,true,true,false,true,true,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,false,false,true,true,true,false,false,true,true,true,false,true,false,false,true,true,true,true,true,true,false,true,false,false,false,true,false,true,false,false,true,true,false,false,true,7,-0.9601104180390296,310.0,5096966
false,false,false,false,true,false,false,false,false,false,false,true,true,false,false,false,false,true,true,true,true,false,true,true,true,true,true,true,false,false,false,false,true,true,false,false,false,false,true,true,true,false,true,false,true,false,false,false,true,false,true,false,false,false,false,false,false,false,true,false,true,false,true,true,true,true,3,-0.9276429378506915,140.0,5132249
false,false,true,false,false,true,false,true,false,false,true,false,true,true,false,true,false,false,false,true,false,false,true,true,true,true,true,false,true,false,true,true,false,false,true,false,false,true,false,false,true,false,true,false,false,false,false,false,false,false,false,true,false,true,true,false,true,false,true,false,false,false,true,false,true,true,2,-0.8928274209120112,121.0,5162005
false,false,true,true,false,true,false,false,true,true,false,true,false,false,false,false,false,false,false,false,true,false,true,false,false,false,true,false,true,false,true,true,true,false,true,true,true,true,false,false,false,true,false,false,true,true,true,false,true,true,false,true,true,false,true,true,true,false,true,false,false,false,true,false,false,true,2,-0.9725509509365745,140.0,5191912
false,false,true,false,true,false,false,false,true,false,true,false,false,true,true,true,true,false,false,false,true,false,true,true,true,false,false,true,false,false,false,false,true,false,true,true,true,true,true,false,false,false,false,false,true,false,true,true,false,true,true,true,false,true,false,false,false,false,true,false,true,false,true,true,true,false,4,-0.9564829517589064,179.0,5223130
false,false,true,true,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,true,false,false,true,true,false,true,false,false,true,false,true,false,false,true,true,false,false,false,false,true,false,false,true,false,true,true,false,true,true,false,false,true,true,false,false,true,true,true,true,false,false,false,false,2,-0.9728009524990842,140.0,5257254
true,false,false,false,true,false,false,true,false,false,false,false,false,true,true,false,false,true,false,true,true,false,true,false,true,true,true,false,true,true,false,false,true,false,false,true,false,true,false,true,false,false,true,false,true,true,true,false,true,true,false,false,false,false,true,false,false,false,true,false,false,false,true,false,true,false,1,-0.8116461130299847,70.0,5287639
false,true,true,false,true,true,false,true,true,false,true,false,true,false,false,false,true,true,false,true,true,false,false,true,false,true,false,true,false,true,false,false,true,false,true,true,false,false,false,false,false,false,true,false,false,false,false,true,false,false,true,true,false,true,true,true,false,true,true,true,false,false,true,true,true,false,2,-0.9161708691569947,151.0,5324285
true,false,false,true,true,true,true,true,false,true,true,true,false,false,false,false,false,true,false,true,true,false,false,true,true,false,true,true,true,false,false,false,true,true,true,false,true,false,false,true,true,false,true,false,true,true,false,false,false,true,false,false,true,true,true,false,false,false,true,false,false,true,true,true,false,true,2,-0.9868627701182856,161.0,5355339
false,false,false,true,true,true,true,true,false,true,true,true,false,false,false,false,false,true,false,true,true,false,false,true,true,false,true,true,true,false,false,false,true,true,true,false,true,false,false,true,true,false,true,false,true,true,false,false,false,true,false,false,true,true,true,false,false,false,true,false,false,true,true,true,false,true,2,-0.9882338486748562,160.0,5390972
true,false,true,true,false,true,false,false,true,true,false,true,false,false,false,false,false,false,false,false,true,false,true,false,false,false,true,false,true,false,true,true,true,false,true,true,true,true,false,false,false,true,false,false,true,true,true,false,true,true,false,true,true,false,true,true,true,false,true,false,false,false,true,false,false,true,2,-0.9725509509365745,121.0,5426511
true,true,false,false,true,true,false,true,false,false,true,true,true,true,false,false,true,true,true,true,true,false,false,true,false,false,true,false,false,false,false,false,false,true,false,false,true,false,true,true,false,true,false,true,false,false,true,true,false,true,true,true,true,true,true,false,false,false,true,true,false,true,true,true,false,false,9,-0.9358542288840184,550.0,5454022
true,true,true,true,false,true,false,false,true,true,false,true,false,false,false,false,false,false,false,false,true,false,true,false,false,false,true,false,true,false,true,true,true,false,true,true,true,true,false,false,false,true,false,false,true,true,true,false,true,true,false,true,true,false,true,true,true,false,true,false,false,false,true,false,false,true,2,-0.9725509509365745,130.0,5489917
true,false,true,false,false,true,false,true,false,false,true,false,true,true,false,true,false,false,false,true,false,false,true,true,true,true,true,false,true,false,true,true,false,false,true,false,false,true,false,false,true,false,true,false,false,false,false,false,false,false,false,true,false,true,true,false,true,false,true,false,false,false,true,false,true,true,2,-0.8871613461613848,169.0,5525653
false,true,true,true,false,true,false,false,true,true,false,true,false,false,false,false,false,false,false,false,true,false,true,false,false,false,true,false,true,false,true,true,true,false,true,true,true,true,false,false,false,true,false,false,true,true,true,false,true,true,false,true,true,false,true,true,true,false,true,false,false,false,true,false,false,true,2,-0.969016826172403,130.0,5556648
false,false,true,true,false,false,true,false,false,false,false,false,false,true,true,false,true,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,true,true,true,false,true,false,true,true,true,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,true,false,false,true,false,true,true,false,true,true,8,-0.9185041745001443,482.0,5588185
false,false,false,true,true,true,false,false,true,true,true,true,true,false,true,true,true,false,false,true,true,false,false,false,false,true,true,true,false,true,false,false,true,false,true,true,false,true,true,true,false,false,true,false,true,false,true,true,false,false,false,false,true,true,false,true,false,true,true,true,true,true,false,false,false,true,4,-0.9328324380394534,270.0,5619066
false,false,true,false,true,false,false,true,false,false,false,false,false,true,true,false,false,true,false,true,true,false,true,false,true,true,true,false,true,true,false,false,true,false,false,true,false,true,false,true,false,false,true,false,true,true,true,false,true,true,false,false,false,false,true,false,false,false,true,false,false,false,true,false,true,false,1,-0.8116461130299847,60.0,5654337
true,false,false,true,false,true,false,false,true,true,false,true,false,false,false,false,false,false,false,false,true,false,true,false,false,false,true,false,true,false,true,true,true,false,true,true,true,true,false,false,false,true,false,false,true,true,true,false,true,true,false,true,true,false,true,true,true,false,true,false,false,false,true,false,false,true,2,-0.9725509509365745,131.0,5685412
false,false,false,false,false,true,false,true,false,false,true,false,true,true,false,true,false,false,false,true,false,false,true,true,true,true,true,false,true,false,true,true,false,false,true,false,false,true,false,false,true,false,true,false,false,false,false,false,false,false,false,true,false,true,true,false,true,false,true,false,false,false,true,false,true,true,2,-0.8180642631877,100.0,5716158
false,false,true,false,true,true,false,false,false,true,false,false,false,true,false,true,true,false,false,true,false,false,false,true,false,true,true,true,false,false,true,false,false,true,false,false,true,false,false,true,false,true,true,false,false,true,true,false,false,false,false,true,true,false,false,false,true,false,false,true,false,false,true,true,false,false,4,-0.954880997289797,160.0,5747589
false,false,false,true,false,true,false,false,true,true,false,true,false,false,false,false,false,false,false,false,true,false,true,false,false,false,true,false,true,false,true,true,true,false,true,true,true,true,false,false,false,true,false,false,true,true,true,false,true,true,false,true,true,false,true,true,true,false,true,false,false,false,true,false,false,true,2,-0.9725509509365745,129.0,5777785
true,false,true,false,false,true,false,false,true,true,false,true,false,false,false,false,false,false,false,false,true,false,true,false,false,false,true,false,true,false,true,true,true,false,true,true,true,true,false,false,false,true,false,false,true,true,true,false,true,true,false,true,true,false,true,true,true,false,true,false,false,false,true,false,false,true,2,-0.9725509509365745,140.0,5807948
false,true,true,false,true,false,true,true,true,true,false,false,false,false,false,true,true,true,false,false,false,false,true,false,true,true,true,true,true,true,true,false,false,true,true,false,false,false,true,true,true,true,true,false,false,false,false,false,true,true,true,true,false,true,false,false,true,false,false,true,true,true,false,true,true,false,4,-0.9462254507166715,240.0,5840071
false,true,false,true,true,true,true,true,false,true,true,true,false,false,false,false,false,true,false,true,true,false,false,true,true,false,true,true,true,false,false,false,true,true,true,false,true,false,false,true,true,false,true,false,true,true,false,false,false,true,false,false,true,true,true,false,false,false,true,false,false,true,true,true,false,true,2,-0.9882338486748562,151.0,5876494
false,true,false,true,false,true,false,false,true,true,false,true,false,false,false,false,false,false,false,false,true,false,true,false,false,false,true,false,true,false,true,true,true,false,true,true,true,true,false,false,false,true,false,false,true,true,true,false,true,true,false,true,true,false,true,true,true,false,true,false,false,false,true,false,false,true,2,-0.9725509509365745,121.0,5913337
false,false,true,true,false,false,false,false,false,true,false,false,false,false,true,false,false,false,true,false,false,false,true,false,true,false,false,true,false,false,true,true,false,true,true,false,false,true,false,true,false,false,true,true,true,true,true,true,false,true,false,true,false,false,false,false,false,true,true,true,true,false,false,false,false,false,2,-0.9719987012683523,111.0,5944740
true,true,false,true,false,true,false,false,true,true,false,true,false,false,false,false,false,false,false,false,true,false,true,false,false,false,true,false,true,false,true,true,true,false,true,true,true,true,false,false,false,true,false,false,true,true,true,false,true,true,false,true,true,false,true,true,true,false,true,false,false,false,true,false,false,true,2,-0.9725509509365745,121.0,5975333
false,false,true,true,false,true,false,true,true,false,false,true,false,true,true,true,true,true,false,true,false,false,true,true,true,true,false,false,false,false,false,true,false,false,true,true,false,true,false,true,false,false,false,true,false,false,true,false,false,false,true,true,true,false,true,false,true,false,false,false,true,true,false,true,true,true,2,-0.9139315435203704,170.0,6007045
false,false,true,true,false,true,true,true,false,true,false,true,false,false,false,false,false,true,true,true,true,false,false,true,false,true,false,false,true,true,false,false,false,false,true,false,true,true,true,true,false,false,false,false,true,false,false,false,true,true,false,false,true,true,true,true,false,true,false,false,true,true,false,false,false,false,1,-0.6373977799016394,70.0,6037587
false,true,false,true,false,true,true,false,true,true,true,false,true,false,true,false,false,true,false,false,false,false,true,true,false,false,true,true,false,false,false,true,true,false,true,false,true,true,true,true,false,false,false,false,false,false,false,true,false,false,false,true,false,true,true,false,false,false,false,true,true,false,false,false,false,false,9,-0.9191347366754358,471.0,6069657
false,false,false,true,true,false,false,true,false,false,false,false,false,true,true,false,false,true,false,true,true,false,true,false,true,true,true,false,true,true,false,false,true,false,false,true,false,true,false,true,false,false,true,false,true,true,true,false,true,true,false,false,false,false,true,false,false,false,true,false,false,false,true,false,true,false,1,-0.8116461130299847,70.0,6106195
false,true,false,false,true,false,true,true,false,true,true,false,false,false,false,true,false,true,false,false,true,false,true,false,false,false,true,false,false,false,true,true,false,true,true,false,true,false,true,false,true,false,false,false,true,false,true,false,true,false,false,true,true,true,false,true,false,false,true,true,true,true,true,false,true,true,6,-0.9083507054797998,290.0,6137703
false,true,false,false,false,true,false,true,false,false,true,true,false,false,false,false,false,true,false,true,false,false,true,false,false,false,false,true,false,false,false,true,false,true,true,true,true,false,true,true,false,true,true,false,false,false,true,false,true,false,false,true,false,true,true,false,true,true,false,false,false,true,false,false,true,true,9,-0.8664917699765254,482.0,6170401
false,true,false,false,true,true,true,false,false,false,true,true,false,false,false,false,true,true,true,false,false,false,true,true,true,false,true,true,true,true,false,false,false,false,true,true,true,false,true,true,false,true,false,true,false,true,true,false,true,false,true,false,false,true,false,false,true,true,false,false,false,false,true,true,true,true,2,-0.9686375211706861,160.0,6201470
false,false,true,false,false,false,false,true,true,true,false,false,false,true,true,false,true,true,true,true,true,true,false,true,true,true,false,false,false,true,true,false,false,false,false,false,false,false,true,true,true,true,true,false,true,false,false,true,true,true,true,false,false,false,true,false,false,false,false,true,false,false,false,false,true,false,1,-0.7773495914712586,60.0,6234220
true,true,true,false,false,true,false,false,true,true,false,true,false,false,false,false,false,false,false,false,true,false,true,false,false,false,true,false,true,false,true,true,true,false,true,true,true,true,false,false,false,true,false,false,true,true,true,false,true,true,false,true,true,false,true,true,true,false,true,false,false,false,true,false,false,true,2,-0.9725509509365745,131.0,6265181
false,true,false,true,true,true,false,false,true,false,false,true,true,true,true,false,false,false,false,false,false,false,true,false,true,false,false,true,false,false,true,false,true,true,false,false,false,true,false,true,true,false,true,false,false,true,false,true,true,true,true,false,false,false,false,false,true,true,true,false,false,false,false,true,false,true,1,-0.899375627629173,50.0,6295596
false,false,false,false,true,false,false,true,false,false,false,false,true,false,true,false,true,true,false,false,true,false,true,false,true,false,true,false,false,true,true,true,true,false,false,false,true,false,false,true,false,true,true,true,true,false,true,false,false,true,true,true,false,false,false,false,false,true,false,false,true,true,true,true,true,false,3,-0.9041800937662591,200.0,6333421
false,false,false,false,false,true,false,false,true,true,false,true,false,false,false,false,false,false,false,false,true,false,true,false,false,false,true,false,true,false,true,true,true,false,true,true,true,true,false,false,false,true,false,false,true,true,true,false,true,true,false,true,true,false,true,true,true,false,true,false,false,false,true,false,false,true,2,-0.969016826172403,100.0,6371142
false,true,false,true,true,false,false,true,false,true,true,true,true,true,false,false,true,true,false,false,true,false,false,false,false,true,false,true,true,true,true,false,false,false,false,true,true,true,false,false,true,false,true,false,false,false,false,true,true,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,4,-0.9038353819570975,289.0,6409138
true,false,false,false,false,true,false,false,true,true,false,true,false,false,false,false,false,false,false,false,true,false,true,false,false,false,true,false,true,false,true,true,true,false,true,true,true,true,false,false,false,true,false,false,true,true,true,false,true,true,false,true,true,false,true,true,true,false,true,false,false,false,true,false,false,true,2,-0.9725509509365745,140.0,6444440
true,false,false,false,false,true,false,true,false,false,true,false,true,true,false,true,false,false,false,true,false,false,true,true,true,true,true,false,true,false,true,true,false,false,true,false,false,true,false,false,true,false,true,false,false,false,false,false,false,false,false,true,false,true,true,false,true,false,true,false,false,false,true,false,true,true,2,-0.8180642631877,180.0,6475606
false,true,false,true,false,false,true,true,true,true,true,false,false,true,false,false,true,false,true,false,false,false,true,true,true,true,false,false,false,false,false,true,true,false,false,true,true,true,false,false,false,true,true,false,false,true,false,false,true,false,false,false,true,false,false,false,true,true,true,false,true,true,false,false,true,false,8,-0.9371703789204977,550.0,6508701
false,true,false,false,true,false,true,true,false,false,true,true,false,true,true,true,true,false,false,false,true,false,false,false,false,true,true,false,false,true,true,true,false,false,false,false,false,false,true,false,true,true,true,false,false,false,false,true,true,true,false,true,true,true,true,true,false,true,false,false,false,false,true,false,true,true,1,-0.7773495914712586,61.0,6540508
false,true,false,false,false,true,false,false,true,true,false,true,false,false,false,false,false,false,false,false,true,false,true,false,false,false,true,false,true,false,true,true,true,false,true,true,true,true,false,false,false,true,false,false,true,true,true,false,true,true,false,true,true,false,true,true,true,false,true,false,false,false,true,false,false,true,2,-0.969016826172403,100.0,6572743
false,false,false,false,true,false,true,true,false,true,false,true,true,true,true,true,false,true,false,true,true,false,true,true,true,true,true,true,true,true,true,false,true,false,true,false,true,true,false,true,false,false,false,false,true,true,true,false,false,true,false,false,true,false,true,false,false,false,false,false,true,false,true,true,true,false,4,-0.9405797193048302,239.0,6605477
false,true,true,false,true,true,false,false,false,true,true,true,true,false,false,true,false,true,true,true,false,true,true,true,false,false,false,false,false,false,true,true,true,true,false,true,true,true,false,false,false,false,true,false,true,false,false,true,true,true,false,false,false,true,false,false,false,false,false,false,true,false,false,false,true,true,6,-0.9344986000467562,241.0,6633069
false,false,false,false,true,true,true,true,false,true,true,true,false,false,false,false,false,true,false,true,true,false,false,true,true,false,true,true,true,false,false,false,true,true,true,false,true,false,false,true,true,false,true,false,true,true,false,false,false,true,false,false,true,true,true,false,false,false,true,false,false,true,true,true,false,true,2,-0.9882338486748562,140.0,6670619
false,false,true,false,false,true,false,false,true,true,false,true,false,false,false,false,false,false,false,false,true,false,true,false,false,false,true,false,true,false,true,true,true,false,true,true,true,true,false,false,false,true,false,false,true,true,true,false,true,true,false,true,true,false,true,true,true,false,true,false,false,false,true,false,false,true,2,-0.9725509509365745,110.0,6700317
false,false,false,false,true,true,false,false,true,true,false,true,false,false,false,false,false,false,false,false,true,false,true,false,false,false,true,false,true,false,true,true,true,false,true,true,true,true,false,false,false,true,false,false,true,true,true,false,true,true,false,true,true,false,true,true,true,false,true,false,false,false,true,false,false,true,2,-0.9725509509365745,110.0,6730124
