dur,proto,s_port,d_port,s_load,d_load,s_pkt_cnt,d_pkt_cnt,s_iat_mean,d_iat_mean,tcp_rtt,syn_ack,ack_dat,s_bytes_sum,d_bytes_sum,s_bytes_mean,d_bytes_mean,s_bytes_min,d_bytes_min,s_bytes_max,d_bytes_max,s_bytes_med,d_bytes_med,s_bytes_std,d_bytes_std,s_iat_sum,d_iat_sum,s_iat_min,d_iat_min,s_iat_max,d_iat_max,s_iat_med,d_iat_med,s_iat_std,d_iat_std,s_winsize_sum,d_winsize_sum,s_winsize_mean,d_winsize_mean,s_winsize_min,d_winsize_min,s_winsize_max,d_winsize_max,s_winsize_med,d_winsize_med,s_winsize_std,d_winsize_std,s_ttl_sum,d_ttl_sum,s_ttl_mean,d_ttl_mean,s_ttl_min,d_ttl_min,s_ttl_max,d_ttl_max,s_ttl_med,d_ttl_med,s_ttl_std,d_ttl_std,cwr_cnt,ece_cnt,urg_cnt,ack_cnt,psh_cnt,rst_cnt,syn_cnt,fin_cnt,pkt_depth,neg_f1_score,compute_cost,timestamp
true,false,true,false,false,true,false,false,true,false,true,false,true,true,false,true,true,false,true,true,false,true,false,false,false,false,true,true,true,false,true,false,false,false,false,true,true,true,true,true,true,true,true,true,false,false,true,false,false,false,true,true,false,false,true,false,true,true,true,true,false,true,true,true,true,true,false,7,-0.8909533875023506,879.9999999999995,5626146
false,false,true,true,true,true,false,false,true,true,true,true,true,true,true,true,false,false,true,true,false,true,false,true,false,true,true,false,true,true,false,false,false,true,false,true,false,true,true,true,false,true,true,false,true,false,true,false,true,false,true,true,true,false,true,false,false,false,false,true,false,true,false,true,true,true,false,7,-0.965078221382469,709.9999999999998,5697359
false,true,true,true,true,true,false,false,true,false,true,true,true,false,true,true,false,false,true,true,false,true,false,true,false,true,true,false,true,true,false,true,true,true,false,true,false,true,true,true,false,false,true,false,true,true,true,false,true,false,true,true,true,true,false,true,false,false,true,true,false,true,true,true,true,true,false,7,-0.9608346099707702,1021.9999999999995,5768985
false,false,true,true,true,false,false,false,false,false,true,true,true,true,true,true,false,false,true,true,false,true,false,true,false,true,true,false,false,true,false,false,false,true,false,true,false,true,true,true,false,true,true,true,true,false,true,false,true,false,true,true,true,true,true,false,false,true,false,true,false,true,false,true,true,false,false,7,-0.9635147160832263,947.9999999999994,5840081
false,false,true,true,true,true,false,false,true,true,true,true,true,true,true,false,false,false,true,true,true,true,false,true,false,true,true,true,true,true,false,true,false,true,false,true,false,true,true,false,false,true,true,false,true,false,true,false,true,false,true,true,true,false,false,false,false,false,false,true,false,true,false,true,false,true,false,7,-0.9547846582255862,759.0000000000001,5912020
false,false,true,false,false,false,false,false,true,false,true,false,true,true,false,true,false,true,false,true,false,true,false,true,true,false,true,false,true,false,false,false,false,true,true,true,false,false,true,true,true,true,true,true,false,false,true,false,false,true,false,true,true,false,true,false,true,true,true,true,false,true,true,false,true,false,false,7,-0.9695630440976301,1171.9999999999993,5982024
false,false,true,true,true,true,false,false,true,true,true,true,true,false,true,true,false,false,false,true,true,true,false,true,false,true,true,true,true,true,false,false,false,true,false,true,false,true,true,true,true,true,true,false,true,false,true,false,true,false,true,true,true,true,true,false,false,false,true,true,false,true,false,true,true,false,true,7,-0.9731709527057371,844.9999999999998,6053237
false,true,true,true,true,true,false,false,false,true,true,true,true,false,true,true,false,false,false,false,true,true,false,true,false,true,true,true,true,true,false,false,false,true,true,false,true,true,true,true,true,true,true,true,true,false,true,false,false,false,true,false,true,true,true,false,false,false,false,true,false,true,false,true,true,false,true,7,-0.9754228794877412,888.0000000000001,6124783
false,false,false,false,true,false,true,true,true,false,true,true,false,true,true,false,false,false,true,true,false,true,false,true,true,true,true,false,true,true,false,false,true,false,false,true,false,false,true,true,false,true,true,true,true,false,false,false,true,true,true,true,true,false,true,false,true,false,false,true,true,false,true,true,true,true,true,7,-0.9413728435200478,956.0000000000001,6195819
false,false,false,false,true,false,true,true,false,false,true,false,false,true,true,false,false,false,true,true,false,true,false,true,false,true,true,false,true,true,false,true,false,false,false,true,false,true,true,true,false,true,true,false,true,true,false,true,true,true,true,false,true,false,true,false,false,false,false,true,true,true,true,true,true,true,false,7,-0.941174140868959,844.9999999999998,6265752
false,true,true,true,true,true,false,false,false,true,true,false,true,false,true,true,false,false,false,false,true,true,false,true,true,true,true,false,true,false,false,false,false,true,true,false,true,true,true,false,true,true,true,true,true,false,false,false,false,false,true,false,true,true,false,false,true,false,false,true,false,true,false,true,true,false,true,7,-0.9571332286121315,1032.0,6335238
false,false,false,false,false,false,false,true,false,false,true,true,false,true,true,false,true,false,true,true,false,true,false,true,false,true,true,false,true,false,false,false,false,false,true,true,false,true,true,true,true,true,false,false,true,false,false,true,true,true,true,true,true,false,true,false,true,false,true,true,true,true,true,true,true,true,false,7,-0.9388897933764991,820.9999999999998,6404533
false,false,true,true,true,true,false,false,true,true,true,true,true,true,true,true,false,false,false,true,false,true,false,true,false,true,true,false,true,true,true,false,false,true,false,true,false,true,false,false,false,true,true,false,true,true,true,false,true,false,false,true,true,false,false,false,false,true,false,true,false,false,true,true,true,true,false,7,-0.9551176635812417,942.9999999999998,6474907
false,true,true,true,false,true,false,false,true,true,true,true,true,false,true,true,false,false,false,false,true,true,false,true,false,true,true,true,false,true,false,true,false,true,false,false,true,true,true,false,true,false,true,true,true,false,true,false,true,false,true,false,true,true,true,false,false,false,false,true,false,true,true,true,true,false,true,7,-0.9546264570143685,877.9999999999998,6545858
false,true,true,true,true,true,false,false,false,true,true,true,true,false,false,true,false,false,false,false,true,true,false,true,false,true,true,false,true,true,false,false,false,true,true,false,false,true,false,true,true,false,true,true,true,false,true,true,false,false,true,false,true,true,true,false,false,false,false,true,false,true,false,true,true,false,true,7,-0.958616730727278,1023.9999999999995,6618512
false,false,true,true,true,true,false,false,true,true,false,true,true,true,true,true,false,false,true,true,false,true,false,true,true,true,true,false,true,false,false,false,false,true,false,true,false,true,true,false,false,true,true,false,true,false,true,false,true,false,true,false,true,false,true,false,false,false,true,true,false,true,true,false,false,true,false,7,-0.9429550458059284,860.9999999999998,6689619
false,false,true,false,true,true,false,false,true,true,true,false,true,true,false,false,false,true,true,true,false,true,false,true,false,true,true,false,true,true,false,false,true,true,false,true,true,true,true,true,false,true,true,false,true,true,true,false,true,false,true,true,true,false,true,false,false,false,true,true,false,true,false,false,true,true,false,7,-0.9651012253568156,963.0,6762012
false,false,false,true,true,true,false,false,true,false,true,true,true,true,true,true,false,false,true,true,false,true,true,true,true,true,true,false,true,false,true,false,false,true,false,true,false,true,true,false,false,false,false,false,true,false,true,true,true,false,true,true,true,true,true,false,false,false,false,false,false,true,false,true,true,true,false,7,-0.9209351586081126,828.9999999999998,6833040
false,false,true,true,true,true,false,false,false,true,true,true,true,false,true,true,false,false,false,false,true,false,false,true,false,false,true,true,true,true,false,false,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,false,false,true,true,false,true,false,false,false,false,true,false,true,true,true,true,7,-0.9764019529300155,885.0000000000001,6905362
false,false,true,true,true,false,false,false,false,true,false,true,false,true,true,true,false,true,false,true,true,true,false,true,false,false,true,true,true,true,false,false,false,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,false,true,true,false,false,true,true,false,true,false,false,false,false,true,false,true,true,true,true,7,-0.952962569834534,951.9999999999997,6977458
true,false,true,true,true,true,false,false,true,true,true,false,true,true,true,false,false,false,true,true,false,false,false,false,false,true,true,true,true,true,false,false,false,true,false,true,false,true,true,true,false,true,true,false,true,false,true,false,true,false,false,true,true,false,true,false,false,false,false,true,false,true,false,true,true,true,true,7,-0.9389011341350182,583.0,7049388
false,false,true,true,true,false,false,false,false,true,true,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,true,true,false,false,false,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,false,true,true,false,false,true,true,false,true,false,false,false,true,true,false,true,true,false,true,6,-0.9261028423189892,724.9999999999998,7121637
true,false,true,true,true,true,true,false,true,true,true,false,false,false,true,false,true,false,true,true,false,false,false,false,false,true,true,true,false,true,false,true,false,true,false,true,false,true,true,true,false,false,true,false,true,false,true,false,true,false,false,false,true,false,true,false,true,false,false,true,false,true,false,true,true,true,true,7,-0.9700070618401699,768.9999999999997,7193116
false,false,true,true,false,false,true,false,true,true,true,true,true,true,true,true,false,true,true,true,false,true,false,true,false,true,false,false,true,true,false,false,false,true,false,false,false,true,true,true,false,true,false,false,true,false,true,false,true,false,true,true,true,false,true,false,false,false,false,false,false,true,false,true,true,false,false,7,-0.9650256871809344,715.9999999999999,7262867
false,false,true,true,true,true,false,true,false,false,true,true,false,true,true,true,false,false,true,true,false,true,false,true,false,true,true,false,true,true,false,false,false,true,true,false,false,false,true,true,false,true,true,false,true,false,true,false,true,false,true,true,true,false,true,false,false,false,false,true,false,true,false,true,true,true,false,7,-0.9568947004731221,787.0000000000001,7333125
true,false,true,true,true,true,false,false,false,true,true,true,true,false,true,true,false,true,false,false,true,false,false,false,false,false,true,false,true,true,false,false,false,true,true,false,true,true,true,true,true,true,true,true,true,false,false,true,false,true,true,false,false,true,true,false,true,false,true,false,false,true,false,true,true,false,false,7,-0.9211952541409195,908.9999999999999,7404147
false,false,true,true,false,true,false,false,false,true,true,true,true,true,true,true,false,false,false,false,true,false,false,true,false,false,true,true,true,true,false,true,false,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,false,false,false,false,true,false,true,false,true,true,false,false,true,true,false,true,true,true,true,7,-0.9555332263941814,939.0000000000001,7475681
false,true,true,true,true,true,false,false,false,true,true,true,true,false,true,true,false,false,false,true,true,false,false,true,false,false,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,false,false,true,true,false,true,false,false,false,true,true,false,true,true,true,true,7,-0.9600863143213807,971.9999999999999,7547048
false,false,true,true,true,true,false,false,true,false,true,true,true,true,true,true,false,false,true,true,false,true,true,false,false,true,true,false,true,true,false,false,false,true,false,true,false,true,false,true,false,true,true,false,true,false,true,true,true,false,true,true,true,false,false,false,false,false,false,true,false,true,false,true,false,true,false,7,-0.9639856944268816,803.0000000000001,7618800
true,false,true,true,true,false,false,false,true,true,true,false,true,true,true,false,false,false,true,false,false,false,false,false,false,true,true,true,true,true,false,false,false,true,true,true,true,false,false,true,false,true,true,false,false,false,true,false,true,false,false,false,true,false,true,false,false,false,false,true,false,true,false,false,true,true,true,7,-0.9343358872773383,651.0000000000001,7690879
true,false,true,false,true,true,false,false,true,true,true,false,true,true,true,false,true,false,true,true,false,false,false,false,true,false,false,true,false,true,false,false,false,true,false,true,false,true,true,true,false,true,true,false,true,false,true,false,true,false,false,false,true,false,true,false,false,false,false,false,false,true,false,true,true,true,true,7,-0.9396459071161402,683.9999999999995,7761830
false,false,true,true,true,true,true,false,false,true,true,true,false,true,false,true,true,false,false,true,false,true,false,true,true,true,true,false,true,true,false,false,false,true,false,true,false,true,true,true,false,true,true,false,true,false,true,false,true,false,true,true,true,false,true,false,false,false,false,true,false,true,false,false,true,true,false,7,-0.9635670773390231,792.9999999999997,7833436
true,true,false,true,true,true,true,false,true,true,true,false,true,true,true,false,false,false,true,true,false,false,false,false,false,true,true,true,false,false,true,false,false,false,false,false,false,true,true,true,false,true,true,false,true,false,true,false,true,false,false,true,true,false,true,false,false,true,false,true,false,true,false,true,true,true,true,7,-0.9154843919682449,653.9999999999999,7903910
false,false,true,true,true,true,false,false,true,true,true,true,true,false,true,true,false,false,false,false,true,false,false,false,false,false,true,true,true,true,false,false,true,true,true,true,false,true,true,false,true,true,true,true,true,false,true,true,false,true,true,false,false,true,true,false,true,false,false,false,false,false,false,true,true,true,true,7,-0.9497793825911088,844.9999999999998,7975277
false,false,false,true,false,true,false,true,true,true,true,false,true,true,true,false,true,false,true,true,false,false,false,false,false,true,true,true,true,true,false,false,true,false,false,false,false,true,true,true,false,true,true,true,true,false,true,false,true,false,false,true,true,false,true,false,false,false,false,true,false,false,false,true,true,true,true,7,-0.9510238316008375,697.0,8045896
false,false,true,true,false,true,false,false,false,true,true,true,true,true,true,true,false,false,true,true,false,true,false,true,false,false,true,false,true,true,false,false,false,true,false,false,false,true,true,true,false,true,true,false,true,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,true,true,true,false,true,false,7,-0.9193452343121731,831.0000000000001,8118711
true,false,true,true,true,true,false,true,true,true,true,false,true,true,true,false,true,false,true,true,false,false,false,true,false,true,true,true,false,true,true,false,false,true,false,false,false,true,true,true,false,true,true,false,true,false,true,false,true,false,false,true,true,false,true,true,true,false,false,true,false,true,false,true,true,true,true,7,-0.9376827091507745,922.9999999999999,8190816
true,false,true,true,false,true,false,false,true,true,false,false,false,true,false,false,false,false,true,true,false,false,false,false,false,true,true,true,true,false,false,false,true,true,false,true,false,true,true,true,true,true,true,false,true,true,true,false,true,false,false,true,true,false,true,false,false,false,false,true,false,false,false,true,true,true,true,7,-0.9643190021307849,842.9999999999995,8262609
false,false,true,true,true,true,false,false,true,true,true,false,true,true,true,false,false,false,true,true,false,false,false,false,false,false,true,true,false,true,false,false,false,true,true,true,false,true,true,true,false,true,true,true,true,false,true,false,true,false,false,true,false,true,true,false,false,false,false,true,false,true,false,true,true,true,true,7,-0.9785840581464554,835.0000000000001,8333916
false,false,true,true,true,true,false,false,true,false,true,false,true,true,false,true,false,false,true,true,false,false,false,false,false,false,true,true,false,true,false,false,false,false,true,true,false,false,true,true,false,true,true,true,false,false,true,false,true,false,false,false,false,true,true,true,true,false,false,true,false,true,false,true,true,true,true,7,-0.9759332343248034,913.9999999999997,8405002
false,false,true,true,true,true,false,false,true,true,true,false,true,true,true,true,false,false,true,true,true,false,false,false,false,false,false,true,false,true,false,false,false,false,true,true,false,true,true,false,false,true,false,true,true,false,true,false,true,true,false,true,false,true,true,false,false,false,false,true,false,true,false,false,true,false,true,7,-0.9616090607118727,753.0000000000001,8475872
false,false,true,true,true,true,false,true,true,true,true,false,true,true,true,false,false,true,true,true,false,false,false,true,false,false,false,false,false,true,false,true,false,true,true,true,false,false,true,true,false,true,true,true,true,false,true,false,true,false,false,true,false,true,true,true,false,false,true,true,false,true,true,true,true,false,true,7,-0.9638341923424153,1014.0,8547576
false,false,true,true,true,true,false,false,true,true,true,false,true,true,true,true,false,false,true,true,false,false,false,false,true,false,true,true,false,true,false,true,true,true,true,true,false,false,true,true,false,true,true,true,true,false,true,false,true,false,false,true,true,false,true,false,false,false,false,true,false,true,false,true,true,true,true,7,-0.9784057599743173,921.9999999999997,8618645
false,false,true,true,true,true,false,false,true,true,true,false,true,true,true,false,false,false,true,true,true,false,true,false,true,false,true,true,false,true,true,false,false,false,true,true,false,true,true,true,true,true,true,true,false,false,false,false,true,false,false,true,false,true,true,false,false,false,false,true,true,true,false,true,true,true,true,7,-0.9783043086075521,717.9999999999995,8690047
true,false,false,true,true,true,false,false,true,true,true,false,true,false,true,true,true,false,true,true,true,false,true,false,false,true,true,true,true,true,false,false,true,true,false,true,false,true,false,true,false,true,true,false,true,false,true,false,true,false,false,true,false,false,false,false,false,false,false,true,false,true,false,true,true,true,true,7,-0.8580851427734085,735.9999999999999,8760906
false,false,true,true,true,true,false,false,true,true,true,false,false,false,true,false,false,false,true,true,false,true,true,false,true,false,true,true,false,true,true,false,true,false,false,false,false,true,true,true,true,true,true,true,false,false,false,false,true,true,false,true,true,false,true,false,false,false,false,true,true,true,true,true,true,true,true,7,-0.9694084887979502,908.0,8831507
false,false,true,true,false,true,true,false,true,true,true,true,true,true,true,true,false,false,false,true,true,true,true,false,true,false,false,true,false,true,true,false,false,false,true,true,false,true,true,true,true,true,true,true,false,false,false,false,true,false,false,true,false,true,false,false,false,false,true,true,true,true,false,true,true,true,false,7,-0.9756797694339151,872.9999999999999,8902671
false,false,false,false,true,true,false,false,true,true,true,true,false,true,true,false,false,false,true,false,false,false,false,false,false,true,true,true,true,true,false,false,false,true,false,true,false,true,true,true,true,true,true,false,true,false,true,false,true,false,false,false,false,false,true,true,true,false,false,true,false,true,false,true,true,true,true,7,-0.8991424062133205,764.9999999999998,8974395
true,false,true,true,true,false,false,false,true,true,true,false,true,true,true,false,false,false,true,true,false,false,false,false,false,true,true,true,true,false,false,false,false,true,false,true,false,true,true,true,false,true,false,true,true,false,true,false,false,false,false,true,true,false,true,false,false,false,false,true,false,true,false,true,true,true,false,7,-0.8932933287527016,729.9999999999997,9046241
true,false,true,true,true,true,false,false,true,true,true,false,true,true,true,false,false,false,true,true,false,false,false,false,false,true,true,true,false,true,false,false,false,false,true,false,false,true,true,true,false,true,true,false,true,false,false,false,true,false,true,true,true,false,true,false,true,true,false,false,true,true,false,true,true,true,true,7,-0.9167344284466642,775.9999999999999,9117534
true,false,true,true,true,true,false,false,true,true,false,false,true,true,true,false,false,false,true,true,false,false,false,false,false,true,false,true,true,true,false,false,false,true,false,true,false,true,true,true,false,true,true,true,true,false,true,true,true,false,false,true,true,false,true,false,false,false,false,true,false,true,false,true,true,true,true,44,-0.9473940464746979,5054.999999999998,9191064
false,true,true,true,true,true,false,false,true,true,true,false,true,false,true,false,true,false,true,true,true,true,false,false,true,false,true,false,false,true,true,false,false,false,true,true,false,true,false,true,false,true,true,true,false,false,false,false,true,false,false,true,false,true,true,false,false,false,false,true,true,true,true,true,true,false,false,7,-0.924642999893636,811.0,9263580
false,false,true,false,true,true,false,false,true,true,true,false,true,false,false,false,false,false,true,true,true,false,true,false,true,false,false,true,false,true,true,false,false,false,true,true,false,true,true,true,true,false,true,true,false,false,false,false,true,false,true,true,false,true,true,false,true,false,false,true,true,false,false,true,true,true,true,7,-0.947113044145888,811.9999999999997,9336078
false,true,true,true,true,true,false,false,true,true,true,false,true,true,false,false,false,false,true,true,false,false,true,false,true,false,true,false,false,true,true,false,false,false,false,true,false,true,true,false,false,true,true,true,false,true,false,true,true,false,false,true,false,false,true,false,false,false,false,true,true,true,false,true,true,true,true,7,-0.9157574529050858,653.9999999999999,9407485
false,false,true,true,false,true,false,false,false,true,false,true,true,true,true,true,false,false,true,true,true,false,true,false,true,false,true,true,true,false,true,false,true,false,true,false,false,true,true,true,true,true,true,true,false,false,false,true,true,false,false,true,false,true,true,false,false,false,false,false,true,true,false,true,false,true,true,7,-0.9724468588149414,740.9999999999999,9478870
true,false,true,true,true,false,false,false,true,true,true,false,true,true,true,false,false,true,true,true,false,false,false,false,false,true,false,true,true,false,false,false,false,true,false,true,false,true,true,true,false,true,true,false,true,false,true,false,true,true,false,true,true,false,false,true,false,false,false,true,false,true,false,true,true,true,true,7,-0.9169778346188248,708.9999999999995,9549996
false,false,true,false,false,true,false,false,false,true,true,false,true,true,true,true,false,false,true,true,false,false,true,false,true,false,true,true,false,true,true,false,false,false,true,true,false,true,true,true,true,true,true,true,false,false,true,false,false,true,false,true,true,true,true,false,false,false,true,true,true,true,false,true,true,true,true,7,-0.976172668624523,831.0000000000001,9621640
false,false,true,false,true,true,false,false,true,true,true,false,true,true,true,false,false,false,true,true,true,false,true,false,true,false,false,false,false,true,true,false,true,false,true,true,false,true,true,true,true,false,true,true,false,false,true,true,false,false,false,true,true,true,false,false,true,false,true,true,false,true,false,true,true,true,true,7,-0.9455212862673709,868.0000000000001,9693731
false,false,true,false,false,true,false,false,true,true,true,false,false,true,true,false,false,false,true,true,true,true,true,true,true,false,true,true,false,true,true,true,false,false,true,false,false,true,true,false,true,true,true,false,false,false,false,false,true,false,false,false,false,true,true,false,false,false,false,true,true,true,false,true,true,true,true,7,-0.9644246062404271,839.9999999999994,9765995
false,false,true,true,true,true,false,false,false,false,false,false,true,true,true,false,false,false,false,true,true,false,true,false,true,false,true,true,true,true,true,false,false,false,true,false,false,true,true,true,true,true,true,true,false,false,false,false,true,false,false,true,false,false,true,false,false,false,true,true,false,true,false,true,true,true,true,7,-0.9723427302718602,1007.9999999999995,9838209
true,false,true,true,true,true,false,false,false,true,true,false,false,true,true,false,true,false,false,true,false,true,false,false,true,true,true,true,true,true,false,false,false,true,false,true,false,true,true,true,false,true,true,false,true,false,true,false,true,false,false,true,true,false,true,false,false,false,true,true,false,true,false,false,true,false,true,7,-0.9364967291004243,887.0,9912220
true,false,true,true,true,false,false,true,true,true,true,false,true,true,true,false,true,true,true,true,false,false,false,false,false,true,true,true,true,true,false,false,false,true,false,true,false,true,true,true,false,true,true,false,true,false,true,true,true,false,false,true,true,false,true,true,false,true,false,true,false,true,false,true,true,true,true,7,-0.9169817037511311,746.0000000000001,9986759
true,false,true,false,true,false,false,false,true,true,true,false,true,true,true,false,false,false,true,true,false,false,false,false,false,true,true,true,true,true,false,false,false,true,false,true,false,true,true,false,false,true,true,false,true,false,true,false,true,false,false,true,false,false,true,false,false,false,false,true,false,true,true,true,true,false,true,7,-0.9211678711714056,581.9999999999999,10059849
false,false,true,true,true,true,false,false,true,true,true,false,true,true,true,false,false,false,true,true,true,false,true,false,true,false,true,true,false,true,true,false,false,false,true,true,false,true,true,true,true,true,true,true,false,false,true,false,true,false,false,true,false,true,true,false,false,false,true,true,true,true,false,true,true,false,false,21,-0.9315686146839618,2841.0,10132741
false,false,true,true,true,true,false,false,true,true,true,false,true,true,false,false,false,false,true,true,true,false,true,false,true,false,true,true,false,true,true,false,false,false,true,false,false,false,true,true,true,true,true,true,false,true,false,false,true,true,false,true,false,true,false,true,false,true,false,true,true,true,false,true,true,true,true,7,-0.9750776459908267,819.9999999999997,10205179
false,false,true,true,true,true,false,false,true,true,true,true,true,true,true,false,false,false,true,false,true,false,false,false,true,false,true,true,false,true,false,false,false,false,false,true,false,true,true,true,true,true,true,true,false,true,false,true,true,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,7,-0.9380485831629534,748.9999999999999,10277768
false,false,true,true,false,true,false,false,true,true,true,false,true,false,true,false,false,false,true,true,true,false,true,true,true,false,true,true,false,true,true,false,false,false,true,true,false,true,true,true,true,true,true,true,false,false,false,true,true,false,false,true,false,false,true,false,false,true,false,true,true,true,false,false,false,true,false,7,-0.9788441690463726,897.9999999999998,10350840
false,false,true,true,true,true,false,false,true,false,true,false,true,true,true,false,false,false,true,true,true,false,true,false,true,false,true,true,true,true,true,true,false,false,true,true,false,false,true,false,true,true,true,true,false,false,false,false,true,false,false,true,true,true,true,false,false,false,false,false,true,true,false,true,true,true,true,7,-0.9585106598565042,814.9999999999999,10422401
false,false,false,true,true,true,false,false,true,true,true,false,true,false,false,false,false,false,true,true,true,false,false,false,true,false,true,true,false,true,true,false,false,false,true,true,false,true,true,false,true,false,true,true,false,true,false,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,false,true,true,true,true,7,-0.9411413576226194,824.9999999999997,10494496
true,false,true,true,false,true,false,false,false,true,true,false,true,false,true,false,false,false,true,true,false,true,false,false,true,true,true,true,true,true,false,false,false,true,false,true,false,true,true,true,false,true,true,false,true,false,true,true,true,false,false,true,true,false,true,false,false,false,false,true,false,true,false,true,true,true,true,11,-0.9275212591387565,1279.0,10568471
false,false,true,true,true,true,false,false,true,true,true,false,false,true,true,true,true,false,false,true,false,false,true,false,true,false,true,true,false,true,true,false,false,false,true,true,false,true,true,true,true,false,true,false,false,false,false,false,true,false,false,true,false,false,true,false,false,false,false,true,true,true,false,true,false,true,false,7,-0.965213162252819,535.9999999999997,10641079
false,true,true,false,true,true,false,true,true,true,true,false,true,true,true,false,false,false,false,true,true,true,true,false,true,false,true,true,true,true,true,false,false,false,true,true,false,true,true,true,true,true,true,true,false,false,false,false,true,false,false,true,true,true,true,false,true,false,false,true,true,true,true,true,true,true,true,7,-0.9730237908417101,930.0000000000001,10715293
false,false,true,true,true,true,false,false,true,true,true,false,false,true,true,false,true,false,false,true,true,true,true,false,true,false,true,true,false,true,true,false,false,false,true,true,true,true,true,true,true,false,true,false,false,false,true,false,true,false,false,true,false,false,true,false,false,false,false,true,true,true,false,true,false,true,false,7,-0.9622052962118319,764.9999999999998,10789347
false,false,true,true,true,true,false,false,true,true,true,false,true,true,true,false,false,false,true,true,false,false,true,false,true,false,true,true,false,true,true,false,false,true,true,true,false,true,true,false,true,true,true,true,false,false,false,false,true,false,true,true,false,true,false,false,false,false,true,true,true,false,false,true,true,true,true,7,-0.9561414533907404,857.9999999999997,10862808
false,false,false,false,true,true,false,false,false,true,true,false,false,false,true,true,true,false,false,true,false,false,true,false,false,false,true,true,true,false,true,false,false,false,true,true,false,true,true,true,true,false,true,false,false,false,false,true,true,false,false,false,true,false,true,false,false,false,false,true,true,false,false,true,false,true,false,7,-0.9064710440365692,531.0000000000001,10936037
false,false,true,true,true,true,false,false,true,true,true,false,true,true,false,false,false,false,true,true,true,false,true,false,true,false,true,true,false,true,false,false,false,false,true,true,false,true,true,true,false,true,true,true,false,true,false,false,false,true,false,true,false,true,true,false,false,false,false,true,true,true,false,true,true,false,true,7,-0.9800818101066996,678.0000000000001,11008895
false,false,true,true,true,true,false,false,true,false,true,false,false,true,true,false,false,false,true,true,true,false,true,false,true,false,true,true,false,true,false,false,false,false,true,true,false,true,true,true,true,false,true,true,true,false,false,true,false,true,false,true,false,true,true,false,false,false,true,true,true,true,false,true,true,false,false,7,-0.9592125285271564,866.9999999999995,11080923
false,false,true,true,true,true,false,false,true,true,true,true,true,true,false,true,false,false,false,true,false,false,true,false,true,false,true,true,true,true,false,false,false,false,true,true,false,true,true,true,true,true,true,true,true,false,false,false,true,false,false,true,false,false,true,true,false,false,true,false,true,true,false,true,false,true,false,7,-0.9731865266764244,874.9999999999995,11154295
false,false,true,true,true,true,true,false,true,true,true,false,false,true,true,true,true,false,false,true,false,false,true,true,true,false,true,true,false,true,false,false,false,false,true,true,false,true,true,true,true,false,true,false,false,false,false,false,true,false,false,true,false,false,true,false,false,false,false,true,true,true,false,true,false,true,false,7,-0.960991219423498,676.0,11227043
false,false,false,false,true,true,false,false,true,true,false,true,true,true,false,false,false,false,true,false,true,false,true,false,true,false,true,true,true,true,false,false,false,false,true,false,false,true,false,true,false,true,true,true,false,true,true,false,false,true,false,false,false,true,true,false,false,true,false,false,true,false,false,true,true,false,true,7,-0.9209388949908114,904.9999999999995,11299739
false,false,false,true,false,true,false,false,true,true,true,false,false,true,true,true,true,false,false,true,false,false,true,false,true,true,true,false,false,true,true,false,true,false,true,true,true,true,true,true,true,false,true,false,false,false,false,false,true,false,false,false,false,false,true,true,false,false,false,true,true,true,false,true,false,true,false,7,-0.9264178886712101,708.0,11372834
false,false,true,true,true,true,false,false,true,true,false,false,true,true,true,true,true,false,false,true,true,false,false,false,true,false,true,false,true,true,true,false,false,false,false,true,false,true,true,true,true,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,false,false,true,false,true,false,true,false,true,false,7,-0.963476276381356,648.9999999999999,11445750
false,true,true,false,true,true,false,false,true,true,true,false,true,true,false,false,false,false,true,true,true,false,true,false,true,false,true,true,false,true,true,false,false,false,true,true,false,true,true,true,false,true,true,true,false,true,false,false,false,true,false,false,false,true,true,false,false,false,false,false,true,true,true,true,true,false,true,7,-0.9799760375306658,705.9999999999997,11519866
false,false,true,true,true,true,false,false,true,true,true,false,false,true,false,false,false,false,true,true,false,false,true,false,true,false,true,false,false,true,false,false,false,false,true,true,false,false,true,false,false,true,false,false,true,true,false,false,false,true,false,true,true,true,true,false,false,false,true,true,true,true,false,false,true,false,true,7,-0.9456312220813408,874.9999999999995,11593704
false,false,true,true,true,true,false,false,true,true,true,true,false,true,false,true,true,false,false,false,false,false,true,false,true,false,true,true,false,true,true,false,true,false,true,true,false,false,true,true,true,false,true,false,true,true,false,false,false,true,false,true,false,false,true,false,false,false,false,true,false,true,false,true,false,true,false,7,-0.9180350607610454,773.0000000000002,11667540
