s_winsize_sum,s_winsize_med,s_winsize_mean,s_winsize_std,d_winsize_mean,d_winsize_sum,d_winsize_med,s_bytes_sum,s_bytes_max,d_winsize_std,s_bytes_std,d_bytes_sum,s_bytes_mean,d_bytes_mean,s_winsize_min,d_winsize_min,d_bytes_std,d_ttl_sum,d_winsize_max,dur,d_bytes_max,s_iat_sum,d_iat_max,s_winsize_max,s_iat_max,d_iat_sum,s_iat_mean,d_load,syn_ack,s_load,d_iat_mean,d_ttl_mean,s_iat_std,d_ttl_max,d_ttl_med,d_ttl_min,tcp_rtt,d_iat_med,s_iat_med,d_bytes_med,d_iat_std,s_ttl_sum,ack_cnt,d_iat_min,d_port,s_port,s_pkt_cnt,d_pkt_cnt,s_bytes_med,ack_dat,psh_cnt,s_iat_min,s_bytes_min,s_ttl_min,s_ttl_max,s_ttl_med,d_bytes_min,s_ttl_mean,syn_cnt,fin_cnt,rst_cnt,d_ttl_std,ece_cnt,cwr_cnt,proto,pkt_depth,neg_f1_score,compute_cost,Timestamp,source_experiment
False,True,False,False,True,False,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,False,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,False,6.0,-0.8795484950098688,1096.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-21-03-43-49
True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,False,True,True,False,False,True,False,True,True,True,True,True,4.0,-0.9236621518212867,1104.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-21-03-43-49
True,False,True,True,True,True,False,True,True,True,False,False,True,True,False,False,True,False,True,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,True,False,False,False,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,True,False,6.0,-0.9434483622127267,1100.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-21-03-43-49
True,True,True,True,True,False,True,True,False,False,False,True,True,False,True,True,False,False,True,False,True,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,False,True,True,True,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,5.0,-0.9444720109836091,895.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-21-03-43-49
False,True,False,True,False,False,True,True,True,False,True,True,True,True,False,False,True,True,True,False,True,True,False,False,True,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,False,True,False,4.0,-0.9319996140171921,947.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-21-03-43-49
False,True,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,True,True,False,True,True,True,False,True,True,False,False,False,False,True,False,True,True,False,False,True,True,False,False,True,True,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,True,True,False,False,5.0,-0.928150567443523,951.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-21-03-43-49
True,True,True,True,False,False,False,False,True,True,False,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,False,False,True,False,False,False,False,True,True,True,False,True,True,False,True,True,True,False,True,True,True,True,False,False,False,True,True,True,False,True,True,False,5.0,-0.9405506577807072,1046.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-21-03-43-49
True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,True,True,True,True,False,False,False,True,False,True,True,True,False,False,True,True,True,False,True,True,True,False,True,False,False,4.0,-0.9129050683358129,811.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-21-03-43-49
False,True,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,False,False,True,True,False,True,True,False,True,6.0,-0.9119859098156775,1201.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-21-03-43-49
True,False,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,True,True,True,True,True,True,True,False,False,True,False,True,True,True,False,False,True,True,False,False,True,False,True,True,True,True,True,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,True,False,False,True,True,True,5.0,-0.9162808566686439,1030.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-21-03-43-49
True,True,False,False,True,False,True,True,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,4.0,-0.9020545662689299,583.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-21-03-43-49
True,True,True,True,True,False,True,True,False,False,False,False,False,True,True,True,False,False,False,True,False,True,True,True,True,False,False,True,True,True,False,True,False,True,False,True,False,False,False,False,False,True,True,True,True,True,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,3.0,-0.9663974271964522,542.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-21-03-43-49
True,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,True,True,True,True,False,False,False,True,True,False,True,False,False,False,True,True,False,True,False,False,False,True,True,True,True,False,True,False,False,True,False,False,True,False,False,True,True,True,False,False,True,True,False,False,4.0,-0.9488189939951173,915.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-21-03-43-49
True,True,True,True,True,False,True,True,False,True,False,False,False,True,True,True,False,False,False,True,False,True,True,True,True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,True,False,True,True,True,True,True,False,True,False,False,True,True,False,True,True,False,True,True,True,True,False,False,False,False,False,3.0,-0.9663974271964522,835.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-21-03-43-49
True,True,True,True,True,False,False,True,False,False,True,False,False,True,True,True,False,False,False,True,False,True,True,True,True,False,False,True,True,True,True,False,False,True,False,True,False,False,False,False,False,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,False,True,False,False,2.0,-0.9325785548651594,449.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-21-03-43-49
True,False,False,True,False,True,True,False,False,True,False,False,False,True,True,True,False,True,False,True,False,False,True,True,True,False,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,True,True,False,False,False,True,False,False,True,True,False,3.0,-0.8926241236025024,682.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-21-03-43-49
True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,True,True,True,True,True,False,False,True,True,False,True,False,False,True,False,True,True,False,False,True,True,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,1.0,-0.8814760586437796,317.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-21-03-43-49
True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,False,True,False,False,True,True,False,True,True,False,True,False,True,False,False,True,False,False,False,True,True,False,False,True,True,True,True,True,False,True,False,True,False,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,1.0,-0.8970118026708648,443.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-21-03-43-49
True,True,True,False,True,False,False,True,False,True,False,False,True,True,True,True,False,True,False,True,True,True,False,True,True,False,False,False,True,False,False,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,0.0,-0.8734918639447093,130.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-21-03-43-49
True,False,True,True,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,0.0,-0.8734918639447093,181.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-21-03-43-49
False,False,True,False,False,False,True,True,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,True,True,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False,True,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,True,0.0,-0.8734918639447093,137.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-21-03-43-49
False,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,False,True,True,True,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,True,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,True,False,0.0,-0.8734918639447093,150.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-21-03-43-49
True,True,True,True,True,True,True,False,False,True,True,False,False,True,False,True,False,False,True,True,True,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True,True,False,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,True,True,False,False,0.0,-0.8373355785136807,213.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-21-03-43-49
True,True,True,True,True,True,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,True,True,True,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,0.0,-0.8734918639447093,189.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-21-03-43-49
True,True,False,False,True,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,0.0,-0.8734918639447093,202.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-21-03-43-49
False,False,False,True,True,True,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False,True,False,True,True,True,True,False,True,False,False,False,True,True,False,False,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,False,True,True,False,False,True,True,True,False,False,False,False,False,True,0.0,-0.8734918639447093,117.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-21-03-43-49
True,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,0.0,-0.8250605616479761,167.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-21-03-43-49
True,False,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,True,True,True,False,False,False,True,False,True,True,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,0.0,-0.7985027289542492,173.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-21-03-43-49
False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,True,True,False,True,True,True,True,True,True,False,False,True,True,False,False,False,True,True,True,False,False,False,False,False,True,False,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False,True,0.0,-0.5996367351386381,147.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-21-03-43-49
True,False,False,True,True,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False,True,False,True,True,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,True,True,True,False,False,True,True,True,False,True,True,False,False,True,0.0,-0.8184482311811985,165.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-21-03-43-49
False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,True,True,True,False,False,False,True,False,True,True,True,False,True,True,True,False,True,False,True,True,True,0.0,-0.8734918639447093,160.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-21-03-43-49
True,True,True,True,True,False,True,True,True,False,False,False,False,True,True,True,False,False,False,True,False,True,True,True,True,False,False,True,True,True,False,True,False,True,False,True,False,False,False,False,False,True,True,True,True,True,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,2.0,-0.9353290054174295,420.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-21-03-43-49
False,False,True,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,False,False,False,False,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,False,True,True,True,False,True,False,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,0.0,-0.8734918639447093,164.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-21-03-43-49
False,False,True,False,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,True,True,False,False,True,True,True,True,True,True,False,False,False,True,True,True,False,True,False,False,True,True,False,True,True,True,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True,True,0.0,-0.8250605616479761,142.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-21-03-43-49
False,False,True,True,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,True,True,False,True,True,False,False,True,True,False,False,False,False,True,False,True,0.0,-0.8250605616479761,125.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-21-03-43-49
False,False,False,True,True,False,True,True,False,False,False,False,False,True,True,True,False,True,False,False,False,True,False,True,True,True,True,False,True,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,True,True,True,False,False,False,False,False,True,0.0,-0.8734918639447093,176.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-21-03-43-49
False,False,False,False,False,False,True,True,False,True,False,True,True,True,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,0.0,-0.5996367351386381,93.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-21-03-43-49
False,True,False,False,True,True,False,True,True,True,False,True,False,True,True,True,False,True,True,False,False,True,False,True,True,True,False,False,False,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,0.0,-0.5557775018082439,125.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-21-03-43-49
False,False,False,True,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,True,True,False,True,True,True,True,False,False,False,True,True,False,False,True,True,True,True,False,False,False,True,True,True,True,False,True,False,True,False,True,True,False,True,False,True,True,True,False,True,False,False,False,0.0,-0.8734918639447093,229.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-21-03-43-49
True,False,False,True,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,True,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,True,True,False,True,False,False,False,True,True,True,True,False,False,True,False,True,0.0,-0.8250605616479761,190.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-21-03-43-49
False,True,False,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,False,True,True,0.0,-0.5557775018082439,181.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-21-03-43-49
True,True,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,False,True,False,True,False,False,True,False,True,True,True,False,True,False,False,True,False,False,False,True,True,True,False,True,True,False,False,False,True,0.0,-0.8734918639447093,219.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-21-03-43-49
False,True,True,False,True,True,True,False,True,False,False,False,True,False,True,True,True,False,True,True,True,False,True,True,True,False,False,False,False,True,True,False,False,True,True,True,False,True,True,False,True,False,True,True,True,False,False,False,False,True,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,0.0,-0.8250605616479761,159.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-21-03-43-49
False,True,True,True,False,True,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,True,False,True,False,True,True,True,True,True,True,True,0.0,-0.44255009302229414,152.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-21-03-43-49
False,False,False,False,False,False,True,True,False,True,False,False,True,True,False,False,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,0.0,-0.8734918639447093,115.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-21-03-43-49
True,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,True,True,True,True,True,False,False,True,False,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,0.0,-0.8734918639447093,95.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-21-03-43-49
True,True,True,True,True,False,False,True,False,False,True,False,False,True,True,True,False,False,True,True,False,True,True,True,True,False,False,True,True,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,3.0,-0.9281989522495745,540.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-21-03-43-49
True,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,True,True,True,True,True,False,False,True,False,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,-0.8734918639447093,145.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-21-03-43-49
False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True,True,True,False,True,False,False,False,False,True,False,True,False,False,True,True,False,True,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,True,True,False,0.0,-0.8250605616479761,117.0,0,/home/nafi/CATO/morbo_copy/dataset_comparision/50_10_500_trials_5/improved/max50_init10_iter490_damp1.0_2026-06-21-03-43-49
