s_winsize_sum,s_winsize_med,s_winsize_mean,s_winsize_std,d_winsize_mean,d_winsize_sum,d_winsize_med,s_bytes_sum,s_bytes_max,d_winsize_std,s_bytes_std,d_bytes_sum,s_bytes_mean,d_bytes_mean,s_winsize_min,d_winsize_min,d_bytes_std,d_ttl_sum,d_winsize_max,dur,d_bytes_max,s_iat_sum,d_iat_max,s_winsize_max,s_iat_max,d_iat_sum,s_iat_mean,d_load,syn_ack,s_load,d_iat_mean,d_ttl_mean,s_iat_std,d_ttl_max,d_ttl_med,d_ttl_min,tcp_rtt,d_iat_med,s_iat_med,d_bytes_med,d_iat_std,s_ttl_sum,ack_cnt,d_iat_min,d_port,s_port,s_pkt_cnt,d_pkt_cnt,s_bytes_med,ack_dat,psh_cnt,s_iat_min,s_bytes_min,s_ttl_min,s_ttl_max,s_ttl_med,d_bytes_min,s_ttl_mean,syn_cnt,fin_cnt,rst_cnt,d_ttl_std,ece_cnt,cwr_cnt,proto,pkt_depth,neg_f1_score,compute_cost,Timestamp
true,false,false,false,true,true,true,false,false,false,false,true,true,true,true,true,true,false,false,true,false,false,false,true,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false,true,false,false,false,false,true,true,true,false,false,true,false,true,true,false,false,false,false,false,false,false,false,false,true,true,false,1,-0.8734918639447093,92.0,3822501
false,false,true,true,false,false,true,false,true,false,true,false,false,true,false,true,false,true,false,true,true,false,true,false,false,true,false,true,true,false,false,false,true,false,false,false,false,true,true,false,false,true,false,true,false,true,false,true,false,false,false,false,true,true,false,true,true,false,false,true,false,true,false,true,true,42,-0.8993978487634183,6031.0,3892994
true,true,true,true,true,false,false,false,false,true,true,true,true,true,true,true,true,false,true,true,false,false,true,true,true,false,true,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true,false,true,false,true,true,true,true,true,false,false,true,false,false,true,false,true,5,-0.9203712168445563,784.0,3961550
false,false,false,false,false,false,true,false,false,true,false,true,false,false,true,true,true,false,false,true,false,false,false,false,true,false,false,false,true,false,true,true,true,true,true,true,false,true,true,true,true,false,true,false,true,false,false,true,true,true,false,false,true,true,true,true,false,false,true,false,true,false,false,false,false,2,-0.8840007813087916,364.0,4030994
false,true,true,true,true,false,false,true,true,false,false,true,true,false,true,false,false,false,false,false,false,false,true,false,true,true,false,true,true,true,false,true,true,false,true,false,false,true,false,false,false,false,true,true,true,false,false,false,true,true,false,false,false,false,true,false,true,true,false,true,true,false,false,true,false,2,-0.8654655427369237,319.0,4099476
true,false,true,true,false,false,true,false,true,false,false,false,false,false,true,true,true,true,false,true,true,false,false,false,false,true,true,true,true,true,false,true,false,true,true,false,true,true,false,false,false,false,false,true,false,false,false,false,true,false,true,false,true,true,false,true,true,true,true,true,false,false,true,false,false,21,-0.919600116172241,3223.0,4170228
false,false,false,true,false,false,false,false,true,true,true,true,false,true,false,true,true,true,false,false,true,false,false,true,false,true,true,false,true,true,false,false,true,false,false,false,false,true,false,false,true,false,false,false,true,true,false,false,false,false,false,true,true,true,true,false,true,true,false,true,true,false,true,false,true,3,-0.8938494943054275,496.0,4239120
false,false,true,false,false,true,false,false,true,false,false,false,false,true,false,true,false,true,false,true,true,false,true,false,false,false,true,true,false,false,false,true,false,true,false,false,true,false,true,false,false,false,true,true,true,false,false,false,true,false,true,true,false,true,false,false,true,true,false,true,true,true,true,true,true,7,-0.9594166471032911,693.0,4307948
true,false,false,false,false,false,false,false,true,true,true,false,false,false,true,true,true,true,false,false,false,true,false,false,true,true,false,true,false,false,false,false,false,true,true,false,true,true,false,true,true,true,true,false,true,false,true,false,false,false,false,false,false,false,true,false,true,false,true,false,true,true,false,false,true,12,-0.9189462814312187,1679.0,4371445
false,false,true,false,false,true,false,false,true,false,false,true,false,true,false,true,false,false,false,true,true,false,true,false,false,false,true,true,true,false,false,true,false,true,false,false,true,false,true,false,false,false,false,true,true,false,false,false,false,true,true,true,false,true,false,false,true,true,false,true,true,true,true,true,false,7,-0.9409631240297461,604.0,4441121
false,false,true,false,false,false,false,false,false,false,false,true,true,true,true,false,true,true,false,true,true,false,true,true,false,false,true,false,false,false,true,true,true,false,false,true,true,true,false,true,false,false,true,false,false,true,false,true,false,true,true,true,true,false,false,false,false,false,false,true,false,true,true,true,false,1,-0.7985027289542492,84.0,4508930
false,true,true,false,true,true,false,false,true,false,false,false,false,false,false,true,false,true,false,true,false,true,false,false,false,true,true,false,true,true,true,false,false,false,false,false,true,true,false,false,false,false,true,true,false,true,false,true,true,false,false,false,true,false,false,true,true,true,true,true,true,false,true,false,true,16,-0.9226491940574075,1891.0,4581551
true,false,true,false,false,false,false,false,true,false,true,false,true,false,false,true,false,true,false,true,true,false,true,false,false,false,true,true,true,false,false,false,false,true,false,true,false,true,false,false,true,false,true,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,true,true,false,true,false,false,18,-0.8844713045840064,1656.0,4650434
false,false,false,false,false,true,false,false,false,false,false,false,true,false,true,false,true,false,true,true,false,false,false,true,false,false,false,true,true,true,false,true,false,false,true,false,true,true,true,true,false,false,false,false,true,true,true,false,false,true,true,true,false,true,false,false,false,true,false,true,false,true,true,true,false,1,-0.8734918639447093,86.0,4717417
true,false,false,false,false,true,true,false,true,false,false,false,false,true,true,true,false,true,true,true,true,true,true,true,false,true,true,true,true,false,false,true,false,true,false,false,true,false,true,false,false,true,false,true,true,true,false,false,true,false,false,true,false,true,false,false,true,false,false,true,true,false,true,false,true,4,-0.9627307911523306,490.0,4786507
true,true,false,false,true,false,false,true,false,false,true,false,false,true,false,true,false,true,true,true,false,false,false,false,false,true,true,true,false,true,true,true,false,true,false,false,true,false,false,false,false,false,false,true,true,true,false,false,true,true,true,false,false,false,true,true,false,false,true,true,false,false,false,false,true,5,-0.9623343664500613,570.0,4856384
true,false,false,false,true,true,false,false,true,false,true,true,true,true,false,true,false,false,false,false,false,false,false,true,true,true,false,false,false,true,false,false,false,true,false,true,false,false,true,true,true,true,true,false,true,false,true,false,true,true,true,true,false,true,true,true,false,true,true,false,true,false,true,false,true,32,-0.9270315291696216,4547.0,4920954
true,false,false,false,false,true,true,true,true,false,false,false,false,true,true,true,false,true,true,true,true,true,true,true,false,true,true,true,true,false,false,true,false,true,false,false,true,false,true,true,false,true,false,true,true,false,false,false,true,true,false,true,false,true,false,false,true,false,false,true,true,false,false,false,true,4,-0.9278368703984727,536.0,4992405
false,false,true,false,false,true,false,false,false,false,false,false,true,false,false,false,true,true,false,true,true,false,false,true,false,false,true,true,true,false,true,true,true,false,true,false,false,false,true,true,false,false,false,true,false,true,true,true,false,true,true,true,true,true,false,false,false,false,true,true,false,true,true,true,true,1,-0.7985027289542492,88.0,5060768
