s_winsize_sum,s_winsize_med,s_winsize_mean,s_winsize_std,d_winsize_mean,d_winsize_sum,d_winsize_med,s_bytes_sum,s_bytes_max,d_winsize_std,s_bytes_std,d_bytes_sum,s_bytes_mean,d_bytes_mean,s_winsize_min,d_winsize_min,d_bytes_std,d_ttl_sum,d_winsize_max,dur,d_bytes_max,s_iat_sum,d_iat_max,s_winsize_max,s_iat_max,d_iat_sum,s_iat_mean,d_load,syn_ack,s_load,d_iat_mean,d_ttl_mean,s_iat_std,d_ttl_max,d_ttl_med,d_ttl_min,tcp_rtt,d_iat_med,s_iat_med,d_bytes_med,d_iat_std,s_ttl_sum,ack_cnt,d_iat_min,d_port,s_port,s_pkt_cnt,d_pkt_cnt,s_bytes_med,ack_dat,psh_cnt,s_iat_min,s_bytes_min,s_ttl_min,s_ttl_max,s_ttl_med,d_bytes_min,s_ttl_mean,syn_cnt,fin_cnt,rst_cnt,d_ttl_std,ece_cnt,cwr_cnt,proto,pkt_depth,neg_f1_score,compute_cost,Timestamp
true,true,true,false,true,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,false,false,true,false,true,true,true,false,false,false,false,true,false,false,true,true,true,true,false,true,true,true,false,true,true,true,true,false,true,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,14,-0.911589130205587,2167.0,1165309
false,false,false,true,true,false,false,false,true,true,false,true,false,true,true,true,true,false,false,false,false,true,true,true,false,false,false,true,false,true,false,true,true,false,false,true,false,true,false,true,true,false,true,false,false,false,false,true,true,false,true,true,false,true,true,true,false,true,false,false,true,true,true,true,true,50,-0.915783867323569,7439.0,1228398
true,true,false,true,false,false,false,false,false,true,false,true,true,false,true,false,true,true,true,false,true,false,false,false,true,true,false,true,false,true,true,true,true,true,false,true,false,true,false,true,true,false,false,false,false,true,true,false,true,false,false,true,true,true,true,false,false,false,true,false,false,false,false,false,false,1,-0.7951443329642743,116.0,1293275
true,true,true,true,true,false,true,true,true,false,true,false,true,true,true,false,false,true,true,false,true,true,true,true,false,true,false,false,false,true,true,true,true,true,true,true,true,true,false,true,true,false,false,true,true,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,-0.8626315181258094,351.0,1358903
true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,true,true,true,false,false,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,false,false,true,false,true,false,true,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,-0.8734918639447093,168.0,1425436
true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,false,false,false,false,true,false,true,false,false,true,true,false,true,true,true,true,false,false,true,true,true,false,true,false,true,true,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,2,-0.9068427630281947,365.0,1491207
true,true,true,true,true,true,true,true,true,true,true,false,false,true,false,true,false,true,true,true,true,true,true,false,false,true,true,false,false,false,true,true,true,true,false,true,true,true,false,true,true,true,false,false,false,false,true,true,true,false,true,true,false,false,false,false,false,false,true,false,false,false,false,false,false,6,-0.9062308588031869,807.0,1559275
false,true,false,false,false,true,true,true,true,true,true,false,true,true,true,true,false,false,false,true,true,true,false,false,false,true,true,true,false,true,false,true,false,false,false,true,false,false,false,true,true,false,false,false,true,false,false,true,false,false,true,false,true,false,true,false,false,true,true,false,false,true,true,true,false,6,-0.9246431904836935,767.0,1621624
true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,true,true,false,false,false,true,true,true,true,true,false,true,false,false,true,false,false,false,true,false,true,false,false,true,true,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,8,-0.9388860021691243,1222.0,1689432
false,true,false,false,false,false,false,false,true,true,true,true,true,true,true,false,true,true,true,true,false,false,false,false,true,false,true,true,false,true,true,true,true,true,true,true,false,false,false,true,true,true,true,false,false,false,true,true,true,false,false,true,true,true,false,false,false,true,false,true,false,true,false,true,false,4,-0.9302647103271996,672.0,1755791
