s_winsize_sum,s_winsize_med,s_winsize_mean,s_winsize_std,d_winsize_mean,d_winsize_sum,d_winsize_med,s_bytes_sum,s_bytes_max,d_winsize_std,s_bytes_std,d_bytes_sum,s_bytes_mean,d_bytes_mean,s_winsize_min,d_winsize_min,d_bytes_std,d_ttl_sum,d_winsize_max,dur,d_bytes_max,s_iat_sum,d_iat_max,s_winsize_max,s_iat_max,d_iat_sum,s_iat_mean,d_load,syn_ack,s_load,d_iat_mean,d_ttl_mean,s_iat_std,d_ttl_max,d_ttl_med,d_ttl_min,tcp_rtt,d_iat_med,s_iat_med,d_bytes_med,d_iat_std,s_ttl_sum,ack_cnt,d_iat_min,d_port,s_port,s_pkt_cnt,d_pkt_cnt,s_bytes_med,ack_dat,psh_cnt,s_iat_min,s_bytes_min,s_ttl_min,s_ttl_max,s_ttl_med,d_bytes_min,s_ttl_mean,syn_cnt,fin_cnt,rst_cnt,d_ttl_std,ece_cnt,cwr_cnt,proto,pkt_depth,neg_f1_score,compute_cost,Timestamp,timestamp
True,True,True,False,False,True,False,False,False,True,False,True,True,True,True,True,True,False,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,40,-0.9254025174825388,5439.0,5636660.0,28
True,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,True,False,False,False,True,True,False,False,False,False,True,False,True,True,False,False,False,False,False,True,True,True,True,True,True,True,False,True,False,True,True,True,False,True,False,True,True,True,False,True,False,False,False,True,10,-0.9557397306195988,1325.0,5704723.0,28
True,True,False,True,True,False,True,True,True,True,False,False,True,True,True,True,False,False,True,True,True,True,True,True,False,True,True,True,False,True,True,False,False,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,-0.8184482311811985,115.0,5770782.0,29
True,True,False,False,True,False,False,False,False,True,False,True,False,True,True,False,True,False,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,False,True,False,False,True,False,False,True,True,False,False,True,True,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,True,1,-0.8250605616479761,133.0,5837250.0,29
False,True,True,True,True,False,True,True,False,True,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True,False,True,True,True,True,False,21,-0.8924630793089374,2583.0,5907096.0,29
True,True,False,False,True,True,True,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,True,4,-0.9585037199652215,703.0,5975096.0,29
True,False,True,True,False,True,True,False,False,True,True,False,True,False,True,False,True,False,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,True,True,True,True,True,False,False,False,True,False,True,True,False,False,True,True,True,False,True,True,False,False,False,False,17,-0.9392869524328528,2395.0,6044476.0,30
True,False,True,True,True,True,False,False,True,False,True,True,True,False,True,True,True,True,True,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,True,False,True,False,True,True,True,False,True,True,True,True,False,False,False,True,False,False,True,8,-0.9225639703501606,1081.0,6114145.0,30
True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,1,-0.8250605616479761,116.0,6182005.0,30
False,True,True,False,True,True,False,False,False,True,False,True,True,True,True,True,False,False,True,True,True,True,True,False,False,False,False,True,True,True,False,True,False,False,False,False,False,True,False,False,True,True,True,False,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,8,-0.9001067135162977,1089.0,6251853.0,30
True,True,True,True,False,True,True,False,False,True,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,True,True,False,True,True,False,False,True,False,False,True,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,33,-0.9219852513280454,4735.0,6316973.0,31
True,False,True,True,True,False,False,False,True,False,False,False,True,False,True,True,True,False,True,False,True,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,False,False,False,True,True,True,True,False,False,False,False,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,False,32,-0.9197659403285462,3187.0,6382168.0,31
True,True,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,False,True,True,False,True,False,False,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,True,False,True,True,False,False,False,False,True,False,False,False,4,-0.913454817462621,769.0,6451919.0,31
True,False,True,False,True,False,True,True,False,False,False,True,True,False,False,True,False,True,False,False,True,True,False,True,False,False,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,True,True,True,False,True,False,True,False,True,False,True,True,False,True,False,False,True,False,True,False,True,True,1,-0.8734918639447093,81.0,6517853.0,31
True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,True,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,1,-0.8734918639447093,138.0,6585348.0,32
True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,True,True,False,False,False,False,False,True,True,False,True,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,True,True,False,False,True,True,True,False,False,False,False,False,True,False,False,False,True,12,-0.9594377502496084,1566.0,6655629.0,32
true,true,true,true,true,false,true,true,false,false,true,true,false,true,false,true,false,false,true,false,true,false,true,false,false,true,false,false,false,true,false,true,true,false,false,false,true,true,false,false,false,false,true,false,true,false,false,false,true,false,true,false,true,false,true,true,true,false,true,true,false,false,false,false,true,4,-0.9327754409118683,606.0,,80009
true,false,true,false,false,false,true,true,false,false,true,true,true,false,false,true,true,true,false,true,false,true,false,true,false,false,false,true,true,true,true,true,true,true,true,false,true,true,false,true,false,false,false,false,true,true,false,true,false,true,false,true,false,false,true,false,true,false,false,true,true,true,false,true,true,1,-0.8734918639447093,104.99999999999997,,152236
false,true,true,true,true,false,true,true,false,false,false,true,true,false,false,true,false,true,false,false,true,false,false,true,false,false,true,true,true,false,true,true,true,true,true,true,true,true,false,true,false,true,false,true,true,false,false,true,true,true,false,false,false,true,true,false,true,false,false,true,false,true,false,true,true,1,-0.8250605616479761,127.99999999999997,,225572
true,false,true,true,true,true,false,false,true,false,false,true,true,false,true,true,false,true,false,false,true,true,false,true,false,false,true,true,true,false,false,true,true,true,true,false,true,true,false,true,false,false,false,false,true,true,false,true,false,false,false,true,false,true,true,false,true,true,false,true,false,true,false,true,true,1,-0.8734918639447093,104.99999999999997,,295495
true,false,true,false,true,false,true,true,false,false,false,false,true,true,false,true,false,true,false,false,true,true,false,true,false,false,true,false,false,false,false,false,true,true,true,false,true,true,false,true,false,false,false,true,true,true,false,true,false,true,false,true,false,true,false,true,true,false,false,true,false,true,false,true,true,1,-0.8734918639447093,97.99999999999999,,364624
true,false,true,false,true,false,true,true,false,true,false,true,true,true,false,true,false,true,false,false,true,true,true,true,false,false,true,true,true,true,true,true,true,true,true,false,false,true,false,true,false,false,false,true,true,true,false,true,true,false,false,true,false,true,true,false,true,true,false,true,false,true,false,true,true,7,-0.9643489043345909,943.9999999999994,,436584
true,true,false,true,true,false,true,true,false,true,false,false,false,true,false,true,false,true,false,true,true,false,true,false,false,true,false,true,true,true,true,true,true,false,true,false,false,true,false,false,false,false,true,false,true,true,false,false,true,true,true,true,true,true,true,true,false,true,false,false,true,false,true,false,true,4,-0.9514682975769853,717.9999999999995,,510306
true,true,true,false,true,false,true,true,false,false,false,true,true,false,true,false,false,false,false,false,false,true,false,true,false,false,true,true,true,false,true,true,true,true,true,false,true,false,false,true,false,false,false,true,true,true,false,false,false,true,false,true,false,true,true,true,true,false,false,false,false,true,false,true,true,1,-0.8734918639447093,112.00000000000003,,581974
true,false,true,false,false,true,true,true,false,true,false,true,true,true,false,false,false,false,false,false,true,true,true,true,false,false,true,true,false,true,true,true,true,true,true,false,false,true,false,true,false,false,true,true,true,true,false,true,true,true,false,true,false,true,true,false,true,true,false,true,false,true,false,false,true,7,-0.9572051541111757,871.9999999999998,,654148
true,true,false,false,true,true,true,true,false,true,false,true,false,true,false,true,false,true,true,false,true,false,true,false,true,true,false,false,false,true,false,false,true,false,true,false,false,false,true,false,false,false,false,false,false,false,false,true,true,true,true,true,true,false,true,true,true,false,false,false,false,true,false,false,true,4,-0.9250390013463881,693.9999999999999,,723145
true,true,true,false,true,false,true,false,true,false,true,false,true,false,false,true,false,true,false,false,true,true,false,true,false,false,true,true,true,false,false,false,true,false,false,false,true,true,false,true,false,false,false,true,true,true,false,true,false,true,false,true,false,true,true,false,true,false,false,true,false,true,false,true,true,1,-0.8734918639447093,116.00000000000003,,791315
true,true,false,true,true,true,true,true,false,true,false,true,false,true,false,false,false,true,true,false,true,false,true,false,true,true,false,false,false,true,false,true,true,false,true,true,false,true,false,false,true,false,false,false,true,true,false,false,true,true,true,true,true,true,false,true,false,false,false,true,true,false,false,false,true,4,-0.9559456249570267,668.9999999999999,,859962
true,true,false,false,true,true,false,true,false,true,false,true,false,true,false,true,false,true,true,false,true,true,true,false,false,true,false,false,false,true,false,true,true,false,true,false,false,true,true,true,false,false,false,false,true,true,false,false,true,false,false,true,true,false,true,true,true,false,false,false,false,false,false,false,true,8,-0.9157773255136883,1315.0000000000002,,931120
true,true,false,false,true,true,false,false,false,true,false,true,false,true,false,true,false,true,true,false,true,false,true,false,false,true,false,true,false,true,false,true,true,false,true,false,false,true,true,false,false,false,true,false,true,true,false,false,false,true,true,true,false,false,false,true,true,false,true,false,false,false,true,false,true,4,-0.9419370195537438,645.0,,1002141
true,false,false,true,true,false,false,true,false,true,false,true,true,true,false,true,false,true,false,false,false,true,true,false,false,false,true,true,true,true,true,true,true,true,true,false,false,true,false,true,false,false,false,true,false,true,false,false,true,false,false,true,false,true,true,false,true,true,false,true,false,true,false,false,true,7,-0.9528689052313161,947.9999999999994,,1073508
false,false,true,false,true,false,true,true,true,false,false,true,true,false,false,true,false,true,false,false,false,true,false,false,false,false,true,true,true,true,true,true,true,false,true,false,true,true,false,false,false,true,false,true,true,true,false,true,false,false,false,true,false,false,false,false,true,false,false,true,false,false,false,true,true,1,-0.8734918639447093,82.99999999999999,,1141193
true,false,true,false,true,false,true,true,true,false,false,true,true,true,false,false,false,true,false,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true,true,false,false,true,true,false,false,false,false,true,true,false,false,true,true,false,false,true,false,true,true,false,true,true,false,true,true,true,false,true,true,7,-0.9588797982889316,885.0000000000001,,1212641
true,true,true,false,true,false,false,true,true,true,false,true,true,false,false,true,false,true,false,false,true,true,true,true,false,false,true,true,false,true,false,true,true,true,true,false,true,true,false,true,false,false,false,false,true,true,false,true,false,true,false,true,false,true,true,true,true,false,true,true,false,true,false,true,true,1,-0.8734918639447093,110.99999999999996,,1279852
true,false,true,false,false,true,true,true,false,false,false,true,true,false,false,true,false,true,false,true,true,true,false,true,false,false,true,true,true,true,false,true,true,true,true,false,true,true,false,true,false,false,false,true,true,false,false,false,false,true,false,false,true,true,true,false,false,false,false,false,false,true,false,true,true,1,-0.8250605616479761,82.99999999999999,,1347298
true,false,true,false,true,false,true,false,true,false,false,true,true,true,false,true,false,true,false,false,true,true,false,true,false,true,true,true,false,true,false,false,true,true,true,true,true,true,false,true,false,false,false,true,false,true,false,true,false,true,false,true,false,true,true,false,true,false,false,true,false,true,false,false,true,1,-0.7951443329642743,114.99999999999999,,1415136
true,true,true,false,true,false,true,true,false,false,false,true,true,false,false,true,false,true,false,false,true,true,true,false,false,false,true,true,true,true,false,true,true,true,true,false,false,false,false,true,false,false,false,true,true,false,false,true,false,true,false,true,false,true,true,false,true,false,false,true,false,true,true,true,true,1,-0.8250605616479761,110.99999999999996,,1482924
true,false,true,false,true,false,false,true,false,false,false,true,true,false,false,true,false,true,false,true,true,true,false,true,false,false,true,true,true,true,false,true,true,true,false,false,true,true,false,true,false,true,false,true,true,true,false,true,true,true,false,true,false,true,false,false,true,false,false,true,false,true,false,true,true,1,-0.8734918639447093,105.99999999999996,,1550838
true,false,false,false,true,false,true,true,true,false,false,true,true,true,false,false,false,true,false,false,true,true,false,true,false,false,true,true,true,true,false,true,true,false,true,false,true,true,false,true,false,false,false,true,true,true,false,true,false,true,true,true,false,true,true,false,true,true,false,true,false,true,false,true,true,3,-0.887845109578333,390.0,,1620880
true,false,false,false,true,false,true,true,false,false,false,true,true,false,true,true,false,true,true,false,true,false,false,true,false,false,true,true,true,true,false,true,true,true,true,true,true,true,false,true,false,false,false,true,true,true,false,true,false,true,false,true,false,false,true,false,true,true,false,true,false,true,false,true,true,1,-0.8734918639447093,103.99999999999997,,1688915
true,false,true,false,true,false,true,true,false,false,false,true,true,true,false,true,false,true,false,false,false,true,false,false,false,false,false,true,true,true,false,true,true,true,false,false,true,true,false,true,false,false,false,true,true,true,false,false,false,true,false,true,false,true,true,false,true,false,false,true,false,true,false,true,true,1,-0.8734918639447093,87.99999999999999,,1756598
true,false,true,false,true,false,false,true,false,false,false,true,true,true,false,true,false,true,true,false,true,true,false,true,true,false,true,true,true,true,false,true,true,true,true,false,true,true,false,true,false,false,false,false,true,true,false,false,false,true,false,true,false,true,true,false,true,false,false,true,false,true,false,true,true,1,-0.8734918639447093,94.99999999999999,,1824538
true,false,true,false,true,false,true,true,false,true,false,true,true,true,false,true,false,true,false,false,true,true,true,true,false,false,true,true,true,true,true,true,true,true,true,false,false,true,false,true,false,false,false,false,true,true,false,true,true,true,false,false,false,true,true,false,true,true,false,true,false,true,false,true,true,22,-0.9200942961688412,3187.000000000001,,1896356
true,false,true,false,true,false,true,true,false,true,false,true,true,true,false,true,false,true,false,false,true,true,false,false,false,true,true,true,true,true,false,true,true,true,true,true,false,true,false,false,false,false,false,true,true,true,false,true,true,false,false,true,false,true,true,false,true,true,false,true,false,true,false,true,true,7,-0.95959757639462,806.9999999999997,,1968865
true,false,true,true,true,false,true,false,false,false,false,true,true,false,false,true,false,true,false,false,true,true,true,true,true,false,true,true,true,true,false,true,true,false,true,false,true,true,false,true,false,false,false,true,true,true,false,true,false,true,false,true,false,true,true,false,true,false,false,true,false,true,false,true,true,1,-0.8734918639447093,114.00000000000001,,2039178
true,false,true,false,true,false,true,true,false,true,false,false,true,false,true,true,false,true,false,false,true,true,false,true,false,false,true,true,true,true,true,true,true,true,true,false,true,true,false,true,false,false,true,true,true,true,false,true,false,true,false,true,false,false,true,false,true,false,false,true,false,true,false,true,true,2,-0.9044657299592507,200.9999999999999,,2111068
true,false,true,true,true,false,true,true,false,true,false,true,true,true,false,true,false,false,false,false,true,true,true,true,false,false,true,false,true,true,true,true,true,true,true,false,false,true,false,true,true,false,false,true,true,true,true,true,false,false,false,true,false,false,true,false,true,true,true,true,true,true,false,true,true,7,-0.9532573139627571,902.9999999999997,,2184497
true,false,true,false,true,false,true,true,false,false,false,true,true,false,false,true,false,true,false,false,true,true,false,true,false,false,false,true,true,true,false,true,true,true,true,false,true,true,false,true,true,true,false,true,true,true,false,true,false,true,false,true,false,true,true,false,false,false,false,false,true,true,false,true,false,1,-0.8734918639447093,81.99999999999996,,2254419
false,false,true,false,true,false,true,true,false,false,false,true,true,false,false,true,false,false,false,false,true,true,true,true,false,false,true,true,true,true,false,true,true,true,false,true,true,true,false,true,false,false,false,false,true,true,false,true,false,true,false,true,false,true,true,false,true,false,false,true,false,true,false,true,true,1,-0.8734918639447093,81.99999999999996,,2324770
true,false,true,false,true,false,true,true,false,false,true,true,true,true,false,true,true,true,false,false,true,true,true,true,false,false,true,false,true,false,false,true,true,false,true,false,true,true,false,true,false,false,false,true,true,true,false,true,false,true,false,true,true,true,false,false,false,false,false,true,false,true,false,true,true,1,-0.8734918639447093,98.99999999999996,,2393881
true,false,true,false,true,false,true,true,false,false,false,true,true,true,false,true,false,true,false,true,true,true,true,true,false,false,true,true,true,true,false,true,true,true,true,false,true,true,false,true,false,false,false,true,true,true,false,true,true,true,false,false,false,true,true,false,true,true,false,true,false,true,false,true,true,1,-0.8734918639447093,87.99999999999999,,2463050
true,false,true,false,true,true,true,true,false,true,false,true,false,true,false,true,false,true,false,false,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,false,false,false,true,false,true,false,true,true,false,true,true,true,true,false,false,true,true,false,true,false,true,false,true,true,7,-0.9651092127392368,942.0000000000001,,2535667
true,true,true,false,true,false,true,false,false,false,false,true,true,false,false,true,true,true,false,false,true,true,false,true,false,false,true,true,false,true,false,true,true,true,true,false,true,true,false,true,false,false,false,true,true,true,false,true,false,true,false,true,false,true,true,false,true,true,false,true,false,true,false,true,true,1,-0.8734918639447093,100.00000000000003,,2604295
true,false,true,false,true,false,true,true,false,false,false,true,true,false,false,true,false,false,false,false,true,false,false,true,false,false,true,true,true,true,false,true,true,true,true,false,true,false,true,true,false,false,false,true,true,true,false,true,false,true,true,true,false,true,false,false,true,false,true,true,false,false,false,true,false,1,-0.8734918639447093,89.0,,2672680
true,true,true,false,false,false,true,true,false,false,false,true,true,false,false,true,false,true,false,false,true,true,false,true,true,false,true,true,true,true,false,true,true,true,false,false,true,true,false,true,false,false,false,true,true,true,false,true,false,true,false,true,false,false,false,false,true,false,false,true,false,true,false,true,true,1,-0.8734918639447093,96.99999999999996,,2741685
true,false,true,false,true,false,true,true,false,true,false,true,true,true,false,true,false,true,false,false,true,true,false,true,false,false,true,true,true,true,false,false,true,true,true,true,true,true,false,true,false,false,false,true,true,true,false,true,true,true,true,true,false,true,true,false,true,false,false,true,true,true,false,true,false,1,-0.8734918639447093,103.99999999999997,,2811057
true,false,true,false,true,false,true,true,true,false,true,true,true,false,false,true,false,true,false,false,true,false,true,true,false,false,true,true,true,true,false,true,true,true,true,false,true,true,false,true,false,false,false,true,true,true,false,true,false,true,false,true,false,true,true,false,true,false,true,true,false,true,false,true,false,1,-0.8734918639447093,132.0,,2882623
true,false,true,false,true,true,true,true,false,true,false,true,false,false,false,true,false,true,false,false,true,true,true,false,false,true,true,true,true,true,true,false,true,true,true,false,false,true,true,true,true,false,false,true,false,false,false,true,true,false,true,true,true,true,false,false,true,true,false,false,true,true,false,true,true,7,-0.9268057979533982,928.9999999999997,,2955960
true,true,false,false,true,true,true,true,false,true,true,true,true,false,false,true,false,true,false,false,true,false,true,false,false,true,false,false,false,true,true,false,false,false,true,true,true,true,false,false,false,false,false,false,true,true,false,false,true,true,true,true,true,false,true,true,false,false,false,false,false,false,true,false,true,4,-0.9566978040279835,646.9999999999999,,3026558
true,true,false,false,true,true,true,false,true,true,true,true,true,true,false,true,false,false,false,false,false,false,true,false,false,true,false,false,false,true,true,false,false,false,true,true,true,true,false,false,false,false,false,false,true,true,false,false,true,true,true,true,true,false,true,true,false,false,false,false,false,true,true,false,true,4,-0.9577375820520377,624.9999999999999,,3097371
true,true,true,false,false,true,false,true,false,true,false,true,false,true,false,true,false,true,false,false,true,true,true,false,false,true,true,true,false,true,true,true,true,true,true,false,false,true,true,true,false,false,false,true,true,true,false,true,true,true,true,true,true,true,false,true,true,false,true,true,false,true,false,true,true,7,-0.9434287237528926,1134.9999999999995,,3169610
true,false,true,false,true,false,true,true,false,false,false,true,false,false,false,true,false,true,false,false,false,true,false,true,false,false,true,false,true,true,false,false,true,true,true,true,true,false,false,true,false,false,true,true,true,true,true,false,true,true,false,true,false,true,true,false,true,true,false,true,false,false,false,true,true,1,-0.8734918639447093,116.00000000000003,,3239807
true,false,true,false,true,false,false,false,false,false,false,true,true,false,false,true,false,true,false,false,true,false,false,true,false,false,true,true,false,false,false,true,true,true,false,false,true,true,false,true,false,false,false,true,true,true,false,true,false,true,true,false,false,true,false,false,false,false,false,true,false,false,false,false,true,1,-0.8734918639447093,78.99999999999997,,3309423
true,false,true,false,true,false,false,false,false,false,false,false,true,false,true,true,false,true,false,false,true,true,false,true,false,false,false,true,false,false,false,true,true,false,true,false,true,true,false,true,false,false,false,true,true,true,false,true,false,true,true,false,false,true,false,false,false,false,false,false,false,false,true,true,true,1,-0.8734918639447093,84.99999999999997,,3379668
true,false,false,true,true,false,false,false,false,false,false,true,true,false,true,true,true,true,false,false,true,false,false,true,false,true,true,true,false,false,false,true,true,true,false,false,true,true,false,true,false,true,true,true,true,true,false,false,true,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,1,-0.8734918639447093,143.99999999999997,,3449920
true,true,false,false,true,true,true,false,true,true,true,true,true,true,true,false,true,false,true,false,false,true,true,false,false,true,false,false,false,true,false,false,true,false,true,true,true,true,false,false,false,false,false,false,false,true,false,false,true,true,true,false,true,false,false,true,false,false,false,false,false,true,true,false,true,4,-0.9131970886504049,724.0,,3520884
true,false,true,false,true,false,false,false,false,false,false,true,true,false,false,true,false,true,false,false,true,false,true,false,false,false,true,true,false,false,false,true,true,true,false,false,true,true,true,true,true,false,true,true,true,true,false,true,false,false,true,false,false,true,false,false,false,false,true,true,false,false,false,false,true,1,-0.8734918639447093,93.0,,3590599
true,false,true,false,true,false,false,false,false,false,false,true,false,false,true,true,false,true,false,false,true,false,false,true,false,false,true,true,false,false,true,true,true,true,false,false,true,false,false,true,false,false,false,true,false,true,true,true,false,true,true,false,false,true,false,false,false,true,true,true,false,false,true,false,true,1,-0.7210456643853586,82.99999999999999,,3661685
false,false,true,false,true,false,false,true,false,false,false,true,true,false,false,true,false,true,false,true,true,false,false,true,false,false,true,true,false,false,false,true,true,true,false,false,true,true,false,true,false,false,false,true,true,true,false,true,false,true,false,false,false,false,false,true,false,false,false,true,true,false,false,true,false,1,-0.8734918639447093,104.99999999999997,,3731954
false,false,true,true,true,false,false,false,false,false,false,true,true,false,false,false,false,true,false,false,true,false,false,true,true,false,true,true,false,false,true,true,true,true,false,false,true,true,false,true,false,false,false,false,true,true,false,true,false,true,true,false,true,false,false,false,false,false,false,true,false,false,false,false,true,1,-0.8734918639447093,113.00000000000003,,3804226
true,false,true,false,true,false,true,true,true,false,true,true,true,false,false,false,false,true,false,false,true,false,false,true,false,false,true,true,false,false,false,true,true,true,false,false,true,true,false,true,false,true,false,true,true,true,false,true,true,true,true,false,false,true,false,false,false,false,false,true,false,false,false,false,true,1,-0.8734918639447093,113.00000000000003,,3875379
false,false,false,false,true,false,false,false,true,false,false,true,true,true,false,true,false,true,true,false,true,false,false,true,false,true,true,true,false,false,false,true,true,true,false,false,true,false,false,true,false,false,true,false,true,true,true,true,false,true,true,false,false,true,true,false,false,false,false,true,false,false,false,false,true,1,-0.8734918639447093,56.00000000000001,,3945933
true,true,true,false,true,true,true,false,true,true,true,true,true,true,false,true,false,true,false,false,false,false,false,false,true,true,false,true,false,true,true,false,false,false,true,false,true,true,false,false,true,false,true,false,true,true,false,false,true,true,true,true,true,false,true,true,false,false,false,false,false,true,true,false,true,4,-0.9542829186895816,635.9999999999999,,4018488
true,false,true,false,true,true,true,true,false,true,false,true,false,false,false,true,false,true,false,true,false,true,true,false,false,false,true,true,true,false,false,true,true,false,true,false,false,true,true,true,false,false,true,true,false,true,false,true,true,false,true,true,true,true,false,true,true,true,false,true,true,true,false,true,true,7,-0.9654126718930268,968.9999999999993,,4091880
false,false,false,false,true,false,false,false,true,false,false,false,true,true,false,true,false,true,true,false,true,false,false,false,false,false,true,true,false,false,false,true,false,true,false,false,true,false,false,false,false,false,true,false,true,true,true,true,false,false,true,false,true,false,true,false,true,false,false,true,false,false,false,false,true,1,-0.7343569046213958,54.99999999999997,,4162913
false,false,false,false,true,true,true,false,true,false,false,true,true,true,false,true,true,true,true,false,true,false,true,false,false,true,true,true,false,false,false,true,false,true,true,false,false,true,false,true,false,false,true,false,true,true,true,true,false,true,true,false,false,true,false,false,false,false,false,true,false,false,false,false,true,1,-0.7394761320811815,70.0,,4233078
false,false,false,false,true,false,false,false,true,false,false,false,true,true,false,true,true,true,true,false,true,false,false,true,false,true,true,true,false,false,false,false,true,true,false,false,true,false,false,true,false,true,false,false,true,true,true,true,false,false,true,false,true,true,false,false,false,false,false,false,false,false,false,false,false,1,-0.8734918639447093,65.99999999999997,,4302824
true,false,true,false,true,false,false,false,true,false,false,true,true,false,false,true,false,true,true,false,false,false,false,true,false,true,true,true,false,false,false,false,true,false,false,false,false,false,false,true,false,false,true,false,true,true,true,true,false,true,true,false,true,true,false,false,false,false,false,true,false,false,false,false,true,1,-0.8734918639447093,58.999999999999986,,4372806
false,false,false,false,false,false,false,false,true,false,false,true,true,true,false,true,false,true,true,false,true,false,false,true,true,true,true,true,false,true,false,true,true,true,false,true,true,false,false,false,false,false,true,true,false,true,true,true,false,true,true,false,false,true,false,false,false,false,false,true,false,false,false,false,true,1,-0.7951443329642743,58.999999999999986,,4443141
false,true,false,true,true,false,false,false,true,false,false,true,true,true,false,false,false,true,true,false,true,false,false,true,true,false,true,true,false,false,false,true,true,false,false,false,true,false,false,true,false,false,true,false,true,true,false,true,false,false,true,false,false,true,true,false,true,false,false,true,false,false,false,false,true,1,-0.8734918639447093,109.99999999999997,,4513820
true,false,true,false,true,true,true,true,true,true,false,false,false,true,false,true,false,true,false,false,false,true,true,false,false,false,true,true,true,false,false,true,true,false,true,false,true,true,true,true,false,false,true,true,false,true,false,false,true,false,true,true,true,true,false,true,true,true,false,true,true,false,false,true,true,10,-0.9657984350368453,1520.999999999999,,4587119
true,true,true,false,true,true,false,true,false,true,true,true,false,false,false,true,false,true,false,true,false,true,true,false,false,false,false,true,true,false,false,true,true,false,true,false,false,true,true,true,false,false,true,true,false,true,false,true,true,false,true,true,true,true,false,true,true,true,false,true,true,true,false,true,true,20,-0.9104643675255125,3620.999999999996,,4661005
false,true,false,true,true,false,false,false,true,false,false,true,true,true,false,true,false,false,true,false,false,false,true,true,false,true,false,true,true,false,false,true,true,true,true,false,true,false,false,true,false,true,true,false,true,false,true,true,false,true,false,false,false,true,true,false,false,false,true,true,false,false,true,false,true,1,-0.8250605616479761,114.00000000000001,,4732911
true,false,false,false,true,false,false,false,true,false,false,true,true,false,true,true,false,true,true,false,true,false,false,true,false,true,false,true,false,false,false,false,false,true,false,false,true,false,false,false,false,false,true,false,true,true,true,true,false,true,true,false,false,true,true,false,false,false,false,true,false,false,true,false,false,1,-0.8734918639447093,81.99999999999996,,4804500
false,false,false,false,true,false,false,false,true,false,false,true,true,true,false,true,false,true,true,false,true,true,false,true,true,true,false,true,false,false,false,true,true,true,false,false,true,true,false,true,false,true,true,false,false,true,true,true,true,false,true,false,false,true,true,false,false,false,false,true,true,false,false,false,true,1,-0.7951443329642743,107.00000000000003,,4876564
true,false,true,false,false,true,true,true,true,true,false,false,false,true,true,false,false,true,false,true,false,true,true,false,false,false,true,true,true,false,false,false,true,false,true,false,true,true,true,true,false,true,true,true,false,true,false,false,true,false,true,true,true,true,false,true,true,true,false,true,true,false,false,true,true,10,-0.9563937765626013,1626.0,,4952401
false,false,false,false,true,false,false,false,true,false,false,true,true,true,false,true,false,false,true,false,true,false,false,true,false,true,true,true,false,true,false,false,true,false,false,false,true,false,false,true,false,false,true,false,false,true,true,true,false,true,false,false,false,true,true,false,true,false,false,false,false,false,false,true,true,1,-0.7985027289542492,64.99999999999997,,5023909
